DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name	ADOG_overlap_DOG
6215164	6215164	0	False	False	300	6214864	6214864	0	ADOG	III	.	.	6215576	protein_coding	gene_id "WBGene00016017"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016017	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241.0	412	0.0	WormBase	6215164	-	gene	False	N2HS_J2B_s	False
6338508	6338508	0	False	False	300	6338208	6338208	0	ADOG	III	.	.	6340228	protein_coding	gene_id "WBGene00002891"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002891	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3108.0	1720	0.0	WormBase	6338508	-	gene	False	N2HS_J2B_s	False
6448075	6448075	0	False	False	300	6447775	6447775	0	ADOG	III	.	.	6450696	protein_coding	gene_id "WBGene00020822"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020822	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1132.0	2621	0.0	WormBase	6448075	-	gene	False	N2HS_J2B_s	False
5018770	5018770	0	False	False	300	5018470	5018470	0	ADOG	I	.	.	5020166	protein_coding	gene_id "WBGene00003934"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003934	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2510.0	1396	0.0	WormBase	5018770	-	gene	False	N2HS_J2B_spl	False
2703263	2703263	0	False	False	300	2702963	2702963	0	ADOG	I	.	.	2703458	ncRNA	gene_id "WBGene00200310"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200310	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2425.0	195	0.0	WormBase	2703263	-	gene	False	N2HS_J2B_spl	False
2233744	2233744	0	False	False	300	2233444	2233444	0	ADOG	I	.	.	2234957	protein_coding	gene_id "WBGene00021006"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021006	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	645.0	1213	0.0	WormBase	2233744	-	gene	False	N2HS_J2B_spl	False
110551	110551	0	False	False	300	110251	110251	0	ADOG	I	.	.	110771	ncRNA	gene_id "WBGene00199899"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199899	0	0	0	['WBGene00199597']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	444.0	220	0.0	WormBase	110551	-	gene	False	N2HS_J2B_spl	False
8634078	8634078	0	False	False	300	8633778	8633778	0	ADOG	III	.	.	8643739	protein_coding	gene_id "WBGene00006662"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006662	0	0	0	0	0	['WBGene00017695']	0	0.0	0	0	['WBGene00022998']	0	0	0	['WBGene00201631']	0	0	0	0	0	0	5507.0	9661	0.0	WormBase	8634078	-	gene	False	N2HS_J2B_s	False
9425536	9425536	0	True	False	300	9425236	9425236	0	ADOG	III	.	.	9426674	protein_coding	gene_id "WBGene00012062"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012062	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7267.0	1138	0.0	WormBase	9425536	-	gene	False	N2HS_J2B_s	False
1346315	1346315	0	False	False	300	1346015	1346015	0	ADOG	III	.	.	1347128	protein_coding	gene_id "WBGene00022322"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022322	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.0	813	0.0	WormBase	1346315	-	gene	False	N2HS_J2B_s	False
10850433	10850433	0	False	False	300	10850133	10850133	0	ADOG	I	.	.	10851233	protein_coding	gene_id "WBGene00021384"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021384	0	0	0	['WBGene00199987']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	37510.0	800	0.0	WormBase	10850433	-	gene	False	N2HS_J2B_spl	False
1216116	1216116	0	False	False	300	1215816	1215816	0	ADOG	III	.	.	1222072	protein_coding	gene_id "WBGene00003978"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003978	0	0	0	['WBGene00198758', 'WBGene00198362']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00198919']	0	0	0	0	0	['WBGene00023206']	14108.0	5956	0.0	WormBase	1216116	-	gene	False	N2HS_J2A_split	False
8400299	8400299	0	False	False	300	8399999	8399999	0	ADOG	II	.	.	8404848	protein_coding	gene_id "WBGene00009897"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009897	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1139.0	4549	0.0	WormBase	8400299	-	gene	False	N2HS_J2B_sp	False
2294693	2294693	0	False	False	300	2294393	2294393	0	ADOG	II	.	.	2296265	protein_coding	gene_id "WBGene00019591"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019591	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2509.0	1572	0.0	WormBase	2294693	-	gene	False	N2HS_J2B_sp	False
2076291	2076291	0	False	False	300	2075991	2075991	0	ADOG	II	.	.	2080526	protein_coding	gene_id "WBGene00017214"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017214	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	['WBGene00023266']	0	0	0	461.0	4235	0.0	WormBase	2076291	-	gene	False	N2HS_J2B_sp	False
1785270	1785270	0	False	False	300	1784970	1784970	0	ADOG	II	.	.	1786309	protein_coding	gene_id "WBGene00015613"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015613	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	789.0	1039	0.0	WormBase	1785270	-	gene	False	N2HS_J2B_sp	False
3730152	3730152	0	True	False	300	3729852	3729852	0	ADOG	II	.	.	3731548	protein_coding	gene_id "WBGene00017406"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017406	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	445.0	1396	0.0	WormBase	3730152	-	gene	False	N2HS_J2B_sp	False
4044771	4044771	0	False	False	300	4044471	4044471	0	ADOG	II	.	.	4047247	protein_coding	gene_id "WBGene00019483"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019483	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.0	2476	0.0	WormBase	4044771	-	gene	False	N2HS_J2B_sp	False
1577471	1577471	0	False	False	300	1577171	1577171	0	ADOG	II	.	.	1579986	protein_coding	gene_id "WBGene00020326"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020326	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1356.0	2515	0.0	WormBase	1577471	-	gene	False	N2HS_J2B_sp	False
5435724	5435724	0	False	False	300	5435424	5435424	0	ADOG	II	.	.	5436933	protein_coding	gene_id "WBGene00017218"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017218	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2676.0	1209	0.0	WormBase	5435724	-	gene	False	N2HS_J2B_sp	False
240722	240722	0	False	False	300	240422	240422	0	ADOG	II	.	.	255182	protein_coding	gene_id "WBGene00004166"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004166	0	0	0	['WBGene00200560', 'WBGene00202253']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00199564', 'WBGene00201460']	['WBGene00167898']	0	0	0	0	0	2901.0	14460	0.0	WormBase	240722	-	gene	False	N2HS_J2B_sp	False
6044145	6044145	0	False	False	300	6043845	6043845	0	ADOG	II	.	.	6045218	protein_coding	gene_id "WBGene00020025"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020025	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	879.0	1073	0.0	WormBase	6044145	-	gene	False	N2HS_J2B_sp	False
6393271	6393271	0	False	False	300	6392971	6392971	0	ADOG	II	.	.	6393340	ncRNA	gene_id "WBGene00202222"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202222	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1976.0	69	0.0	WormBase	6393271	-	gene	False	N2HS_J2B_sp	False
8534664	8534664	0	False	False	300	8534364	8534364	0	ADOG	II	.	.	8534684	piRNA	gene_id "WBGene00168022"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00168022	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	301.0	20	0.0	WormBase	8534664	-	gene	False	N2HS_J2B_sp	False
11339787	11339787	0	False	False	300	11339487	11339487	0	ADOG	I	.	.	11341521	protein_coding	gene_id "WBGene00077770"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00077770	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	951.0	1734	0.0	WormBase	11339787	-	gene	False	N2HS_J2B_spl	False
13543079	13543079	0	False	False	300	13542779	13542779	0	ADOG	I	.	.	13545188	protein_coding	gene_id "WBGene00000089"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000089	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	376.0	2109	0.0	WormBase	13543079	-	gene	False	N2HS_J2B_spl	False
12809999	12809999	0	False	False	300	12809699	12809699	0	ADOG	I	.	.	12815641	protein_coding	gene_id "WBGene00012476"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012476	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.0	5642	0.0	WormBase	12809999	-	gene	False	N2HS_J2B_spl	False
10087825	10087825	0	False	False	300	10087525	10087525	0	ADOG	II	.	.	10088008	ncRNA	gene_id "WBGene00196939"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196939	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2693.0	183	0.0	WormBase	10087825	-	gene	False	N2HS_J2B_sp	False
10932741	10932741	0	False	False	300	10932441	10932441	0	ADOG	II	.	.	10935140	protein_coding	gene_id "WBGene00010989"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010989	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9767.0	2399	0.0	WormBase	10932741	-	gene	False	N2HS_J2B_sp	False
12225426	12225426	0	False	False	300	12225126	12225126	0	ADOG	I	.	.	12225497	tRNA	gene_id "WBGene00014328"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00014328	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1821.0	71	0.0	WormBase	12225426	-	gene	False	N2HS_J2B_spl	False
12084721	12084721	0	False	False	300	12084421	12084421	0	ADOG	I	.	.	12087830	protein_coding	gene_id "WBGene00012958"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012958	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	500.0	3109	0.0	WormBase	12084721	-	gene	False	N2HS_J2B_spl	False
12373522	12373522	0	False	False	300	12373222	12373222	0	ADOG	II	.	.	12379511	protein_coding	gene_id "WBGene00013274"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013274	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6499.0	5989	0.0	WormBase	12373522	-	gene	False	N2HS_J2B_sp	False
11827549	11827549	0	False	False	300	11827249	11827249	0	ADOG	I	.	.	11828619	protein_coding	gene_id "WBGene00011390"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011390	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1762.0	1070	0.0	WormBase	11827549	-	gene	False	N2HS_J2B_spl	False
12994358	12994358	0	False	False	300	12994058	12994058	0	ADOG	II	.	.	12996571	protein_coding	gene_id "WBGene00012608"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012608	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4709.0	2213	0.0	WormBase	12994358	-	gene	False	N2HS_J2B_sp	False
14249642	14249642	0	False	False	300	14249342	14249342	0	ADOG	II	.	.	14249789	ncRNA	gene_id "WBGene00201670"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201670	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6039.0	147	0.0	WormBase	14249642	-	gene	False	N2HS_J2B_sp	False
14417889	14417889	0	True	False	300	14417589	14417589	0	ADOG	II	.	.	14424891	protein_coding	gene_id "WBGene00004048"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004048	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4373.0	7002	0.0	WormBase	14417889	-	gene	False	N2HS_J2B_sp	False
14520868	14520868	0	False	False	300	14520568	14520568	0	ADOG	II	.	.	14522137	protein_coding	gene_id "WBGene00010194"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010194	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5751.0	1269	0.0	WormBase	14520868	-	gene	False	N2HS_J2B_sp	False
4303096	4303096	0	False	False	300	4302796	4302796	0	ADOG	III	.	.	4313128	protein_coding	gene_id "WBGene00001352"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001352	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	703.0	10032	0.0	WormBase	4303096	-	gene	False	N2HS_J2B_s	False
849269	849269	0	False	False	300	848969	848969	0	ADOG	IV	.	.	854780	protein_coding	gene_id "WBGene00021945"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021945	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6378.0	5511	0.0	WormBase	849269	-	gene	False	N2HS_J2B_sp	False
11604027	11604027	0	False	False	300	11603727	11603727	0	ADOG	I	.	.	11611314	protein_coding	gene_id "WBGene00007640"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007640	0	0	0	0	0	0	0	0.0	0	['WBGene00045375']	0	0	0	0	0	0	0	0	0	0	0	7270.0	7287	0.0	WormBase	11604027	-	gene	False	N2-J2-1__split	False
1375369	1375369	0	False	False	300	1375069	1375069	0	ADOG	IV	.	.	1376563	protein_coding	gene_id "WBGene00019052"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019052	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1983.0	1194	0.0	WormBase	1375369	-	gene	False	N2HS_J2B_sp	False
2307819	2307819	0	False	False	300	2307519	2307519	0	ADOG	IV	.	.	2314567	protein_coding	gene_id "WBGene00006920"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006920	0	0	0	['WBGene00201693']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1279.0	6748	0.0	WormBase	2307819	-	gene	False	N2HS_J2B_sp	False
5402571	5402571	0	False	False	300	5402271	5402271	0	ADOG	IV	.	.	5402591	piRNA	gene_id "WBGene00050038"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00050038	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	917.0	20	0.0	WormBase	5402571	-	gene	False	N2HS_J2B_sp	False
3009639	3009639	0	False	False	300	3009339	3009339	0	ADOG	IV	.	.	3012421	protein_coding	gene_id "WBGene00021892"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021892	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	747.0	2782	0.0	WormBase	3009639	-	gene	False	N2HS_J2B_sp	False
3687565	3687565	0	False	False	300	3687265	3687265	0	ADOG	IV	.	.	3694837	protein_coding	gene_id "WBGene00021363"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021363	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	700.0	7272	0.0	WormBase	3687565	-	gene	False	N2HS_J2B_sp	False
12712158	12712158	0	False	False	200	12711958	12711958	0	ADOG	I	.	.	12714722	protein_coding	gene_id "WBGene00011546"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011546	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	562.0	2564	0.0	WormBase	12712158	-	gene	False	N2HS_J2B_spl	False
6622676	6622676	0	False	False	200	6622476	6622476	0	ADOG	III	.	.	6624972	protein_coding	gene_id "WBGene00015734"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015734	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	14570.0	2296	0.0	WormBase	6622676	-	gene	False	N2-J2-1__split	False
2031963	2031963	0	False	False	200	2031763	2031763	0	ADOG	X	.	.	2035245	protein_coding	gene_id "WBGene00022416"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022416	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	375.0	3282	0.0	WormBase	2031963	-	gene	False	N2HS_J2B_spl	False
12773092	12773092	0	False	False	200	12772892	12772892	0	ADOG	V	.	.	12773364	ncRNA	gene_id "WBGene00198686"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198686	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1233.0	272	0.0	WormBase	12773092	-	gene	False	N2HS_J2B_spl	False
1960772	1960772	0	False	False	200	1960572	1960572	0	ADOG	X	.	.	1960792	piRNA	gene_id "WBGene00173106"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173106	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	7212.0	20	0.0	WormBase	1960772	-	gene	False	N2HS_J2B_spl	False
1953680	1953680	0	False	False	200	1953480	1953480	0	ADOG	II	.	.	1955668	protein_coding	gene_id "WBGene00022690"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022690	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5750.0	1988	0.0	WormBase	1953680	-	gene	False	N2HS_J2B_sp	False
13081328	13081328	0	False	False	200	13081128	13081128	0	ADOG	V	.	.	13081348	piRNA	gene_id "WBGene00165949"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00165949	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3210.0	20	0.0	WormBase	13081328	-	gene	False	N2HS_J2B_spl	False
1777355	1777355	0	False	False	200	1777155	1777155	0	ADOG	X	.	.	1778146	protein_coding	gene_id "WBGene00001237"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001237	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13028.0	791	0.0	WormBase	1777355	-	gene	False	N2HS_J2B_spl	False
12906462	12906462	0	False	False	200	12906262	12906262	0	ADOG	I	.	.	12907754	pseudogene	gene_id "WBGene00012485"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00012485	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2390.0	1292	0.0	WormBase	12906462	-	gene	False	N2HS_J2B_spl	False
13072229	13072229	0	False	False	200	13072029	13072029	0	ADOG	I	.	.	13072958	protein_coding	gene_id "WBGene00012501"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012501	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039.0	729	0.0	WormBase	13072229	-	gene	False	N2HS_J2B_spl	False
13260933	13260933	0	False	False	200	13260733	13260733	0	ADOG	I	.	.	13262727	protein_coding	gene_id "WBGene00009698"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009698	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	716.0	1794	0.0	WormBase	13260933	-	gene	False	N2HS_J2B_spl	False
2229208	2229208	0	False	False	200	2229008	2229008	0	ADOG	X	.	.	2230122	protein_coding	gene_id "WBGene00003018"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003018	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1946.0	914	0.0	WormBase	2229208	-	gene	False	N2HS_J2B_spl	False
12647376	12647376	0	False	False	200	12647176	12647176	0	ADOG	I	.	.	12652087	protein_coding	gene_id "WBGene00010420"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010420	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3055.0	4711	0.0	WormBase	12647376	-	gene	False	N2HS_J2B_spl	False
13425572	13425572	0	True	False	200	13425372	13425372	0	ADOG	V	.	.	13426882	protein_coding	gene_id "WBGene00005096"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005096	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2425.0	1310	0.0	WormBase	13425572	-	gene	False	N2HS_J2B_spl	False
11572121	11572121	0	False	False	200	11571921	11571921	0	ADOG	I	.	.	11577488	protein_coding	gene_id "WBGene00008856"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008856	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	943.0	5367	0.0	WormBase	11572121	-	gene	False	N2HS_J2B_spl	False
13448669	13448669	0	False	False	200	13448469	13448469	0	ADOG	X	.	.	13448758	ncRNA	gene_id "WBGene00196210"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196210	0	0	0	0	0	0	0	0.0	0	0	['WBGene00014302']	0	0	0	0	0	0	0	0	0	0	365.0	89	0.0	WormBase	13448669	-	gene	False	N2HS_J2B_spl	False
11800433	11800433	0	False	False	200	11800233	11800233	0	ADOG	I	.	.	11804991	protein_coding	gene_id "WBGene00011385"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011385	0	0	0	['WBGene00200957']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00014498']	2486.0	4558	0.0	WormBase	11800433	-	gene	False	N2HS_J2B_spl	False
3027253	3027253	0	False	False	200	3027053	3027053	0	ADOG	X	.	.	3030762	protein_coding	gene_id "WBGene00019735"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019735	0	0	0	0	0	0	['WBGene00019739']	0.0	0	0	0	0	0	0	0	['WBGene00170310']	0	0	0	0	0	8698.0	3509	0.0	WormBase	3027253	-	gene	False	N2HS_J2B_spl	False
2086719	2086719	0	False	False	200	2086519	2086519	0	ADOG	II	.	.	2090618	protein_coding	gene_id "WBGene00004149"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004149	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2893.0	3899	0.0	WormBase	2086719	-	gene	False	N2HS_J2B_sp	False
13408606	13408606	0	False	False	200	13408406	13408406	0	ADOG	IV	.	.	13412895	protein_coding	gene_id "WBGene00013382"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013382	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.0	4289	0.0	WormBase	13408606	-	gene	False	N2-J2-1__split	False
2901094	2901094	0	False	False	200	2900894	2900894	0	ADOG	X	.	.	2901234	ncRNA	gene_id "WBGene00196446"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196446	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1541.0	140	0.0	WormBase	2901094	-	gene	False	N2HS_J2B_spl	False
2810484	2810484	0	False	False	200	2810284	2810284	0	ADOG	X	.	.	2814125	protein_coding	gene_id "WBGene00015751"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015751	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	849.0	3641	0.0	WormBase	2810484	-	gene	False	N2HS_J2B_spl	False
11996976	11996976	0	False	False	200	11996776	11996776	0	ADOG	I	.	.	11997030	ncRNA	gene_id "WBGene00200496"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200496	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	12679.0	54	0.0	WormBase	11996976	-	gene	False	N2HS_J2B_spl	False
2356656	2356656	0	False	False	200	2356456	2356456	0	ADOG	X	.	.	2356786	ncRNA	gene_id "WBGene00201610"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201610	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5450.0	130	0.0	WormBase	2356656	-	gene	False	N2HS_J2B_spl	False
17995347	17995347	0	False	False	200	17995147	17995147	0	ADOG	V	.	.	18001368	protein_coding	gene_id "WBGene00013352"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013352	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15265.0	6021	0.0	WormBase	17995347	-	gene	False	N2WT_INP_split	False
433659	433659	0	False	False	200	433459	433459	0	ADOG	II	.	.	435406	pseudogene	gene_id "WBGene00044639"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00044639	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4507.0	1747	0.0	WormBase	433659	-	gene	False	N2-J2-1__split	False
13131873	13131873	0	False	False	200	13131673	13131673	0	ADOG	V	.	.	13133565	protein_coding	gene_id "WBGene00219208"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00219208	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1395.0	1692	0.0	WormBase	13131873	-	gene	False	N2HS_J2B_spl	False
1612788	1612788	0	False	False	200	1612588	1612588	0	ADOG	II	.	.	1614059	protein_coding	gene_id "WBGene00015599"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015599	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2073.0	1271	0.0	WormBase	1612788	-	gene	False	N2HS_J2B_sp	False
222700	222700	0	False	False	200	222500	222500	0	ADOG	II	.	.	232739	protein_coding	gene_id "WBGene00021545"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021545	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2033.0	10039	0.0	WormBase	222700	-	gene	False	N2HS_J2B_sp	False
