DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name
10607020	10607020		True	False	400	10606620	10606620		ADOG	I	.	.	10606620	protein_coding	gene_id "WBGene00011908"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011908	0	0	0	0	0	0	0	0	0	['WBGene00014528', 'WBGene00014527']	0	0	['WBGene00077719']	0	0	0	0	0.0	0	0	['WBGene00014526']		7947	1846.0	WormBase	10598673	+	gene	False	N2HS_J2B_spl
10628587	10628587		False	False	200	10628387	10628387		ADOG	I	.	.	10628387	protein_coding	gene_id "WBGene00015232"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2999	325.0	WormBase	10625388	+	gene	False	N2HS_J2B_spl
10839477	10839477		False	False	600	10838877	10838877		ADOG	I	.	.	10838877	protein_coding	gene_id "WBGene00016455"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1892	2237.0	WormBase	10836985	+	gene	False	N2HS_J2B_spl
10850303	10850303		False	False	200	10850103	10850103		ADOG	I	.	.	10850103	protein_coding	gene_id "WBGene00016453"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3326	354.0	WormBase	10846777	+	gene	False	N2HS_J2B_spl
10861169	10861169		False	False	400	10860769	10860769		ADOG	I	.	.	10860769	protein_coding	gene_id "WBGene00021382"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1235	6192.0	WormBase	10859534	+	gene	False	N2HS_J2B_spl
11148509	11148509		False	False	200	11148309	11148309		ADOG	I	.	.	11148309	protein_coding	gene_id "WBGene00013928"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1861	664.0	WormBase	11146448	+	gene	False	N2HS_J2B_spl
11152272	11152272		False	False	300	11151972	11151972		ADOG	I	.	.	11151972	protein_coding	gene_id "WBGene00013930"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		731	732.0	WormBase	11151241	+	gene	False	N2HS_J2B_spl
11292168	11292168		False	False	300	11291868	11291868		ADOG	I	.	.	11291868	protein_coding	gene_id "WBGene00005710"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005710	0	0	0	['WBGene00197693']	0	0	0	0	0	0	0	0	0	['WBGene00200124']	0	0	0	0.0	0	0	0		2824	8875.0	WormBase	11289044	+	gene	False	N2HS_J2B_spl
11305618	11305618		False	False	400	11305218	11305218		ADOG	I	.	.	11305218	protein_coding	gene_id "WBGene00013184"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2932	18309.0	WormBase	11302286	+	gene	False	N2HS_J2B_spl
11356670	11356670		False	False	300	11356370	11356370		ADOG	I	.	.	11356370	protein_coding	gene_id "WBGene00003977"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1134	18250.0	WormBase	11355236	+	gene	False	N2HS_J2B_spl
11438107	11438107		False	False	700	11437407	11437407		ADOG	I	.	.	11437407	protein_coding	gene_id "WBGene00007770"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		625	1882.0	WormBase	11436782	+	gene	False	N2HS_J2B_spl
11471784	11471784		False	False	200	11471584	11471584		ADOG	I	.	.	11471584	protein_coding	gene_id "WBGene00014188"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014188	0	0	0	['WBGene00199182', 'WBGene00200693']	0	0	0	0	0	0	0	0	0	['WBGene00200171']	0	0	0	0.0	0	0	0		2122	6160.0	WormBase	11469462	+	gene	False	N2HS_J2B_spl
11480371	11480371		False	False	300	11480071	11480071		ADOG	I	.	.	11480071	protein_coding	gene_id "WBGene00014189"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2327	3321.0	WormBase	11477744	+	gene	False	N2HS_J2B_spl
11659354	11659354		True	False	5100	11654254	11654254		ADOG	I	.	.	11654254	protein_coding	gene_id "WBGene00012267"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012267	0	0	0	['WBGene00199662']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1465	12158.0	WormBase	11652789	+	gene	False	N2HS_J2B_spl
11820251	11820251		True	False	200	11820051	11820051		ADOG	I	.	.	11820051	protein_coding	gene_id "WBGene00011389"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		512	637.0	WormBase	11819539	+	gene	False	N2HS_J2B_spl
11986512	11986512		True	False	900	11985612	11985612		ADOG	I	.	.	11985612	protein_coding	gene_id "WBGene00013135"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013135	0	0	0	['WBGene00198170']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		6211	11364.0	WormBase	11979401	+	gene	False	N2HS_J2B_spl
12113896	12113896		False	False	300	12113596	12113596		ADOG	I	.	.	12113596	pseudogene	gene_id "WBGene00014806"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		579	5515.0	WormBase	12113017	+	gene	False	N2HS_J2B_spl
12147277	12147277		False	False	300	12146977	12146977		ADOG	I	.	.	12146977	protein_coding	gene_id "WBGene00005529"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	['WBGene00014335']	0	0		2970	2584.0	WormBase	12144007	+	gene	False	N2HS_J2B_spl
12212506	12212506		False	False	300	12212206	12212206		ADOG	I	.	.	12212206	protein_coding	gene_id "WBGene00007602"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		5109	903.0	WormBase	12207097	+	gene	False	N2HS_J2B_spl
12232603	12232603		True	False	300	12232303	12232303		ADOG	I	.	.	12232303	protein_coding	gene_id "WBGene00008784"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1885	386.0	WormBase	12230418	+	gene	False	N2HS_J2B_spl
12253754	12253754		False	False	200	12253554	12253554		ADOG	I	.	.	12253554	protein_coding	gene_id "WBGene00009608"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1648	13491.0	WormBase	12251906	+	gene	False	N2HS_J2B_spl
12286332	12286332		True	False	400	12285932	12285932		ADOG	I	.	.	12285932	snRNA	gene_id "WBGene00014405"; gene_source "WormBase"; gene_biotype "snRNA";	WBGene00014405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		186	656.0	WormBase	12285746	+	gene	False	N2HS_J2B_spl
12356737	12356737		False	False	400	12356337	12356337		ADOG	I	.	.	12356337	protein_coding	gene_id "WBGene00011656"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011656	0	0	0	['WBGene00200484']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2831	605.0	WormBase	12353506	+	gene	False	N2HS_J2B_spl
12372847	12372847		False	False	200	12372647	12372647		ADOG	I	.	.	12372647	protein_coding	gene_id "WBGene00011778"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1297	9161.0	WormBase	12371350	+	gene	False	N2HS_J2B_spl
12444128	12444128		False	False	400	12443728	12443728		ADOG	I	.	.	12443728	protein_coding	gene_id "WBGene00008289"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1429	859.0	WormBase	12442299	+	gene	False	N2HS_J2B_spl
12553275	12553275		False	False	900	12552375	12552375		ADOG	I	.	.	12552375	protein_coding	gene_id "WBGene00012216"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		838	4789.0	WormBase	12551537	+	gene	False	N2HS_J2B_spl
12608908	12608908		False	False	200	12608708	12608708		ADOG	I	.	.	12608708	miRNA	gene_id "WBGene00077717"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00077717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		89	11131.0	WormBase	12608619	+	gene	False	N2HS_J2B_spl
12678197	12678197		False	False	600	12677597	12677597		ADOG	I	.	.	12677597	ncRNA	gene_id "WBGene00198187"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		72	1610.0	WormBase	12677525	+	gene	False	N2HS_J2B_spl
13219845	13219845		False	False	300	13219545	13219545		ADOG	I	.	.	13219545	protein_coding	gene_id "WBGene00006048"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		489	4885.0	WormBase	13219056	+	gene	False	N2HS_J2B_spl
13235286	13235286		False	False	600	13234686	13234686		ADOG	I	.	.	13234686	protein_coding	gene_id "WBGene00014197"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2565	681.0	WormBase	13232121	+	gene	False	N2HS_J2B_spl
13415465	13415465		False	False	1000	13414465	13414465		ADOG	I	.	.	13414465	pseudogene	gene_id "WBGene00077561"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00077561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		192	3993.0	WormBase	13414273	+	gene	False	N2HS_J2B_spl
13512226	13512226		False	False	200	13512026	13512026		ADOG	I	.	.	13512026	protein_coding	gene_id "WBGene00044260"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3241	1929.0	WormBase	13508785	+	gene	False	N2HS_J2B_spl
13564065	13564065		False	False	600	13563465	13563465		ADOG	I	.	.	13563465	protein_coding	gene_id "WBGene00013602"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3018	1102.0	WormBase	13560447	+	gene	False	N2HS_J2B_spl
13953394	13953394		False	False	200	13953194	13953194		ADOG	I	.	.	13953194	protein_coding	gene_id "WBGene00004475"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1035	4005.0	WormBase	13952159	+	gene	False	N2HS_J2B_spl
14011721	14011721		False	False	200	14011521	14011521		ADOG	I	.	.	14011521	protein_coding	gene_id "WBGene00013865"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1650	7264.0	WormBase	14009871	+	gene	False	N2HS_J2B_spl
14152682	14152682		False	False	500	14152182	14152182		ADOG	I	.	.	14152182	protein_coding	gene_id "WBGene00014699"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		314	3288.0	WormBase	14151868	+	gene	False	N2HS_J2B_spl
14171528	14171528		False	False	400	14171128	14171128		ADOG	I	.	.	14171128	ncRNA	gene_id "WBGene00200165"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		54	736.0	WormBase	14171074	+	gene	False	N2HS_J2B_spl
14432006	14432006		False	False	200	14431806	14431806		ADOG	I	.	.	14431806	protein_coding	gene_id "WBGene00013670"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		13609	987.0	WormBase	14418197	+	gene	False	N2HS_J2B_spl
14803005	14803005		True	False	4300	14798705	14798705		ADOG	I	.	.	14798705	protein_coding	gene_id "WBGene00010767"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1045	7624.0	WormBase	14797660	+	gene	False	N2HS_J2B_spl
14821851	14821851		False	False	200	14821651	14821651		ADOG	I	.	.	14821651	protein_coding	gene_id "WBGene00002324"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1270	399.0	WormBase	14820381	+	gene	False	N2HS_J2B_spl
14826352	14826352		False	False	400	14825952	14825952		ADOG	I	.	.	14825952	pseudogene	gene_id "WBGene00014921"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1459	606.0	WormBase	14824493	+	gene	False	N2HS_J2B_spl
15071333	15071333		True	False	300	15071033	15071033		ADOG	I	.	.	15071033	rRNA	gene_id "WBGene00004513"; gene_source "WormBase"; gene_biotype "rRNA";	WBGene00004513	0	0	0	['WBGene00195813']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1753	1233.0	WormBase	15069280	+	gene	False	N2HS_J2B_spl
212541	212541		False	False	600	211941	211941		ADOG	II	.	.	211941	protein_coding	gene_id "WBGene00000497"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000497	0	0	0	['WBGene00198719', 'WBGene00198044']	0	0	0	0	0	0	0	0	0	['WBGene00219956']	0	0	0	0.0	0	0	0		14956	29596.0	WormBase	196985	+	gene	False	N2HS_J2B_sp
300967	300967		False	False	200	300767	300767		ADOG	II	.	.	300767	protein_coding	gene_id "WBGene00019281"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		783	1638.0	WormBase	299984	+	gene	False	N2HS_J2B_sp
392932	392932		False	False	200	392732	392732		ADOG	II	.	.	392732	protein_coding	gene_id "WBGene00015404"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3899	2366.0	WormBase	388833	+	gene	False	N2HS_J2B_sp
396294	396294		False	False	400	395894	395894		ADOG	II	.	.	395894	ncRNA	gene_id "WBGene00255736"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00255736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		796	6686.0	WormBase	395098	+	gene	False	N2HS_J2B_sp
879401	879401		False	False	400	879001	879001		ADOG	II	.	.	879001	protein_coding	gene_id "WBGene00000106"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000106	0	0	0	['WBGene00195437']	0	0	0	0	0	0	0	0	0	['WBGene00220060', 'WBGene00198294']	0	0	0	0.0	0	0	0		5825	1521.0	WormBase	873176	+	gene	False	N2HS_J2B_sp
1056460	1056460		False	False	700	1055760	1055760		ADOG	II	.	.	1055760	protein_coding	gene_id "WBGene00019312"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		736	1452.0	WormBase	1055024	+	gene	False	N2HS_J2B_sp
1156301	1156301		False	False	3600	1152701	1152701		ADOG	II	.	.	1152701	protein_coding	gene_id "WBGene00004076"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004076	0	0	0	0	0	['WBGene00021105']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		15920	10874.0	WormBase	1136781	+	gene	False	N2HS_J2B_sp
1281339	1281339		False	False	300	1281039	1281039		ADOG	II	.	.	1281039	protein_coding	gene_id "WBGene00023499"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00023499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2389	4758.0	WormBase	1278650	+	gene	False	N2HS_J2B_sp
1376108	1376108		True	False	200	1375908	1375908		ADOG	II	.	.	1375908	ncRNA	gene_id "WBGene00198621"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		55	10980.0	WormBase	1375853	+	gene	False	N2HS_J2B_sp
1569863	1569863		False	False	300	1569563	1569563		ADOG	II	.	.	1569563	protein_coding	gene_id "WBGene00019412"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1043	2959.0	WormBase	1568520	+	gene	False	N2HS_J2B_sp
1733491	1733491		False	False	200	1733291	1733291		ADOG	II	.	.	1733291	protein_coding	gene_id "WBGene00018433"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1015	5785.0	WormBase	1732276	+	gene	False	N2HS_J2B_sp
1830395	1830395		False	False	200	1830195	1830195		ADOG	II	.	.	1830195	protein_coding	gene_id "WBGene00020360"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		5566	437.0	WormBase	1824629	+	gene	False	N2HS_J2B_sp
1855560	1855560		False	False	200	1855360	1855360		ADOG	II	.	.	1855360	protein_coding	gene_id "WBGene00016880"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		966	7274.0	WormBase	1854394	+	gene	False	N2HS_J2B_sp
2013786	2013786		False	False	400	2013386	2013386		ADOG	II	.	.	2013386	protein_coding	gene_id "WBGene00269394"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00269394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		388	4635.0	WormBase	2012998	+	gene	False	N2HS_J2B_sp
2316122	2316122		True	False	500	2315622	2315622		ADOG	II	.	.	2315622	protein_coding	gene_id "WBGene00022869"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		538	2567.0	WormBase	2315084	+	gene	False	N2HS_J2B_sp
2486422	2486422		False	False	500	2485922	2485922		ADOG	II	.	.	2485922	protein_coding	gene_id "WBGene00018767"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018767	0	0	0	0	0	['WBGene00018770']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		4001	2832.0	WormBase	2481921	+	gene	False	N2HS_J2B_sp
2627270	2627270		False	False	200	2627070	2627070		ADOG	II	.	.	2627070	protein_coding	gene_id "WBGene00044301"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1978	679.0	WormBase	2625092	+	gene	False	N2HS_J2B_sp
2688188	2688188		False	False	300	2687888	2687888		ADOG	II	.	.	2687888	protein_coding	gene_id "WBGene00044364"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		263	1028.0	WormBase	2687625	+	gene	False	N2HS_J2B_sp
2689479	2689479		False	False	300	2689179	2689179		ADOG	II	.	.	2689179	protein_coding	gene_id "WBGene00044365"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		263	8046.0	WormBase	2688916	+	gene	False	N2HS_J2B_sp
3010289	3010289		False	False	400	3009889	3009889		ADOG	II	.	.	3009889	protein_coding	gene_id "WBGene00016578"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1189	4198.0	WormBase	3008700	+	gene	False	N2HS_J2B_sp
3125799	3125799		True	False	900	3124899	3124899		ADOG	II	.	.	3124899	protein_coding	gene_id "WBGene00005292"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00005292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1393	2142.0	WormBase	3123506	+	gene	False	N2HS_J2B_sp
3213808	3213808		False	False	600	3213208	3213208		ADOG	II	.	.	3213208	protein_coding	gene_id "WBGene00022568"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		837	1244.0	WormBase	3212371	+	gene	False	N2HS_J2B_sp
3328581	3328581		False	False	200	3328381	3328381		ADOG	II	.	.	3328381	ncRNA	gene_id "WBGene00044751"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00044751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		22	1405.0	WormBase	3328359	+	gene	False	N2HS_J2B_sp
3455588	3455588		True	False	900	3454688	3454688		ADOG	II	.	.	3454688	protein_coding	gene_id "WBGene00015849"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		980	3813.0	WormBase	3453708	+	gene	False	N2HS_J2B_sp
3512012	3512012		False	False	800	3511212	3511212		ADOG	II	.	.	3511212	ncRNA	gene_id "WBGene00198510"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		56	829.0	WormBase	3511156	+	gene	False	N2HS_J2B_sp
3595481	3595481		False	False	200	3595281	3595281		ADOG	II	.	.	3595281	ncRNA	gene_id "WBGene00201701"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		94	945.0	WormBase	3595187	+	gene	False	N2HS_J2B_sp
3677033	3677033		False	False	300	3676733	3676733		ADOG	II	.	.	3676733	protein_coding	gene_id "WBGene00017584"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1109	6444.0	WormBase	3675624	+	gene	False	N2HS_J2B_sp
3720868	3720868		False	False	1100	3719768	3719768		ADOG	II	.	.	3719768	protein_coding	gene_id "WBGene00016710"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2630	1548.0	WormBase	3717138	+	gene	False	N2HS_J2B_sp
3757728	3757728		False	False	300	3757428	3757428		ADOG	II	.	.	3757428	protein_coding	gene_id "WBGene00020774"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		3507	371.0	WormBase	3753921	+	gene	False	N2HS_J2B_sp
3759452	3759452		False	False	200	3759252	3759252		ADOG	II	.	.	3759252	protein_coding	gene_id "WBGene00006002"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1453	329.0	WormBase	3757799	+	gene	False	N2HS_J2B_sp
3802789	3802789		False	False	200	3802589	3802589		ADOG	II	.	.	3802589	pseudogene	gene_id "WBGene00005380"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00005380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1418	9695.0	WormBase	3801171	+	gene	False	N2HS_J2B_sp
4016272	4016272		False	False	200	4016072	4016072		ADOG	II	.	.	4016072	protein_coding	gene_id "WBGene00019487"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019487	0	0	0	['WBGene00199767']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		11187	12505.0	WormBase	4004885	+	gene	False	N2HS_J2B_sp
4208799	4208799		True	False	300	4208499	4208499		ADOG	II	.	.	4208499	protein_coding	gene_id "WBGene00006495"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006495	0	0	0	0	0	['WBGene00017947', 'WBGene00017948']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		21833	1239.0	WormBase	4186666	+	gene	False	N2HS_J2B_sp
4218643	4218643		False	False	400	4218243	4218243		ADOG	II	.	.	4218243	protein_coding	gene_id "WBGene00017945"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		2638	1136.0	WormBase	4215605	+	gene	False	N2HS_J2B_sp
4419331	4419331		False	False	200	4419131	4419131		ADOG	II	.	.	4419131	protein_coding	gene_id "WBGene00007036"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1448	1124.0	WormBase	4417683	+	gene	False	N2HS_J2B_sp
4437695	4437695		True	False	700	4436995	4436995		ADOG	II	.	.	4436995	protein_coding	gene_id "WBGene00020460"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0		1695	1872.0	WormBase	4435300	+	gene	False	N2HS_J2B_sp
