GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00021581	3506	11	9	9	9	5	0	2	0
WBGene00021582	2461	2	7	1	3	2	1	0	0
WBGene00195003	442	2	1	0	1	0	0	0	0
WBGene00021583	2549	13	25	9	5	8	6	8	4
WBGene00235362	1076	3	0	3	0	0	0	0	0
WBGene00021585	3135	324	4	13	32	17	0	1	1
WBGene00021586	3924	66	102	65	58	69	48	32	23
WBGene00021587	3780	33	42	14	14	16	14	6	3
WBGene00044343	2686	3	0	7	13	2	0	0	1
WBGene00018548	2373	110	53	28	32	28	13	10	7
WBGene00005432	1381	2	3	2	0	0	0	0	0
WBGene00005433	1709	1	0	1	2	0	0	0	0
WBGene00018547	25094	481	811	487	443	372	265	225	150
WBGene00220113	71	0	1	1	0	0	0	0	0
WBGene00018066	829	1	0	0	1	1	0	0	1
WBGene00018065	1225	43	9	3	5	9	0	0	0
WBGene00018064	5212	725	722	345	295	264	238	179	109
WBGene00219554	1735	8	11	10	9	12	4	6	12
WBGene00006173	2508	5	2	1	3	2	0	2	0
WBGene00020979	769	2	0	3	0	2	0	0	0
WBGene00004157	5318	133	148	33	57	49	29	10	9
WBGene00016434	404	370	356	101	106	110	130	83	58
WBGene00016433	213	10	8	0	0	0	1	1	0
WBGene00016432	16696	669	784	616	537	622	398	305	219
WBGene00006701	3201	1355	1312	872	802	776	518	439	320
WBGene00016436	1405	8	7	4	7	1	1	2	1
WBGene00018644	159	5	13	0	0	0	0	0	0
WBGene00235363	159	5	13	0	0	0	0	0	0
WBGene00019933	1981	7	6	3	4	6	5	7	1
WBGene00019932	1915	160	236	76	73	65	50	62	40
WBGene00019934	1680	4	4	4	3	3	1	2	0
WBGene00019931	1483	3	9	2	2	2	2	3	2
WBGene00019533	735	3	0	0	0	0	0	0	0
WBGene00219216	1913	28	33	14	11	16	16	11	12
WBGene00019532	4156	16	13	16	9	4	7	3	1
WBGene00019531	1965	33	14	13	10	7	5	2	1
WBGene00019530	1539	16	5	12	1	3	0	0	0
WBGene00235369	1580	3	2	9	4	2	0	1	2
WBGene00019529	1854	7	6	6	2	3	2	2	0
WBGene00004385	1913	437	335	51	70	50	43	31	15
WBGene00004386	2191	248	338	121	99	109	105	60	37
WBGene00001033	1977	476	450	170	146	149	90	84	169
WBGene00019535	1069	41	45	18	14	13	18	13	11
WBGene00235370	508	0	1	6	2	4	1	1	0
WBGene00019439	7222	360	348	148	136	141	76	52	49
WBGene00019438	899	44	13	9	5	14	2	3	1
WBGene00017934	12285	327	404	234	194	168	115	88	52
WBGene00001074	1097	381	115	126	114	87	22	18	10
WBGene00235183	102	28	0	7	2	5	1	0	0
WBGene00023279	1003	0	0	1	0	1	0	0	0
WBGene00018085	727	21	37	2	4	3	4	2	0
WBGene00000123	10154	5200	6194	3638	3224	2875	2264	1622	1080
WBGene00000610	1910	159	3	4	4	3	0	1	0
WBGene00018084	1075	7	4	6	4	2	1	1	0
WBGene00018083	655	30	19	12	8	3	3	3	3
WBGene00018082	579	4	3	2	0	3	1	0	0
WBGene00018081	606	31	16	5	5	7	7	2	1
WBGene00018080	427	2	4	0	0	2	1	0	0
WBGene00003336	96	0	2	1	0	0	0	0	0
WBGene00017486	495	0	0	0	0	0	0	0	0
WBGene00017485	406	25	16	7	3	5	3	3	0
WBGene00044479	743	16	15	1	0	2	2	2	0
WBGene00017484	811	439	145	62	60	47	32	31	14
WBGene00017483	3130	223	212	74	31	33	34	27	11
WBGene00235372	304	1	0	0	0	1	0	0	0
WBGene00017482	9245	3536	3422	2759	2478	2270	1422	966	639
WBGene00021287	4555	45	45	25	16	25	10	12	2
WBGene00174298	21	0	0	0	0	0	0	0	0
WBGene00020972	5363	41	41	15	19	16	15	10	5
WBGene00020971	736	1	2	2	1	0	3	0	0
WBGene00020976	4471	17	61	14	31	14	3	9	3
WBGene00198353	150	0	0	0	0	0	0	0	0
WBGene00220117	200	62	91	11	17	8	16	11	2
WBGene00020974	3403	30	21	63	72	71	21	23	13
WBGene00005662	2306	680	658	317	277	232	215	179	121
WBGene00050916	705	4	6	2	4	0	2	1	0
WBGene00018898	25697	15069	14988	10989	10729	8886	6700	4996	3507
WBGene00021286	2249	1117	1200	402	383	327	330	287	171
WBGene00196315	150	2	8	3	3	5	2	3	0
WBGene00021282	2556	429	405	162	155	160	157	93	62
WBGene00021281	21213	3857	4151	3768	3627	3353	1731	2376	2476
WBGene00235373	3516	459	335	472	403	415	127	131	112
WBGene00019950	4228	22	10	5	3	7	1	0	1
WBGene00019949	1937	34	17	9	9	6	3	4	5
WBGene00019948	2192	5	3	3	11	2	0	0	0
WBGene00019947	1008	4535	4241	2710	2261	1987	2079	1356	862
WBGene00019946	2599	552	635	220	187	207	138	114	88
WBGene00019955	10028	232	206	144	167	160	124	85	85
WBGene00019721	3026	7	2	6	4	6	2	1	0
WBGene00195363	208	0	0	0	0	1	0	0	0
WBGene00196599	102	0	0	0	0	0	0	0	0
WBGene00019717	1973	40	51	34	29	34	10	21	9
WBGene00197811	117	0	0	0	0	0	0	0	0
WBGene00045248	4978	6	8	3	4	5	0	1	1
WBGene00200649	132	0	0	0	0	0	0	0	0
WBGene00200559	180	0	0	0	0	0	0	0	0
WBGene00198574	131	0	1	0	0	0	0	0	0
WBGene00202043	54	0	0	0	0	0	0	0	0
WBGene00200541	120	1	2	0	0	0	0	0	0
WBGene00022682	5219	68	69	135	139	170	58	96	32
WBGene00022681	4190	198	221	188	162	156	116	89	84
WBGene00017901	3021	107	82	39	32	30	24	20	7
WBGene00198688	147	1	0	1	0	0	0	0	0
WBGene00017900	21457	256	226	134	120	128	91	64	43
WBGene00235292	1744	15	28	4	11	2	3	2	0
WBGene00044302	909	20	4	4	7	1	3	1	4
WBGene00017596	479	1	4	0	0	0	1	2	0
WBGene00017595	775	2	2	0	0	1	0	1	2
WBGene00017593	1808	34	48	16	15	12	7	7	3
WBGene00017592	2825	81	106	28	24	24	47	26	31
WBGene00017594	2807	19	32	17	13	8	4	13	9
WBGene00017591	2431	471	759	207	173	170	366	278	226
WBGene00169973	21	0	0	0	0	0	0	0	0
WBGene00020084	788	72	41	16	16	9	9	5	5
WBGene00235119	511	0	3	1	1	0	0	0	0
WBGene00235120	670	0	0	1	1	0	0	0	0
WBGene00017923	2542	235	167	114	101	98	73	54	34
WBGene00017922	911	12	13	5	2	4	3	4	3
WBGene00006706	1425	1966	1960	1068	980	867	749	571	419
WBGene00017921	701	9	11	3	3	4	7	2	0
WBGene00004205	2556	722	762	264	260	207	190	125	104
WBGene00017920	4214	1905	2327	1084	976	836	642	532	326
WBGene00017919	2043	160	239	68	69	51	72	46	28
WBGene00195370	121	2	1	3	1	1	0	1	0
WBGene00044482	2464	6	9	8	8	5	5	2	0
WBGene00198742	65	0	3	1	1	1	0	0	0
WBGene00020678	6151	532	379	273	257	240	155	137	83
WBGene00044620	3668	18	14	23	15	16	13	5	3
WBGene00020675	4034	24	8	13	23	11	4	4	1
WBGene00019541	471	9	17	3	2	1	1	4	2
WBGene00017118	2115	13	2	4	2	7	1	1	1
WBGene00017117	1572	18	21	8	7	12	7	13	7
WBGene00017116	1177	17	31	13	14	9	5	3	7
WBGene00021202	1252	593	532	141	131	128	118	102	85
WBGene00021201	1045	60	112	21	21	12	31	16	15
WBGene00194835	338	7	13	3	5	3	2	0	1
WBGene00021200	1808	461	578	193	149	123	163	118	68
WBGene00021199	421	9	9	1	5	2	2	0	0
WBGene00021198	3092	44	40	50	43	50	17	19	13
WBGene00220042	97	10	13	9	13	4	2	4	2
WBGene00020004	3042	63	68	22	30	22	28	25	3
WBGene00201848	152	0	2	0	0	0	0	0	0
WBGene00172645	21	0	0	0	0	0	0	0	0
WBGene00172271	21	0	0	0	1	0	0	0	0
WBGene00020003	2481	63	45	64	71	41	28	18	10
WBGene00167230	21	0	0	0	0	0	0	0	1
WBGene00202367	149	0	0	0	0	0	0	0	0
WBGene00019162	1050	3190	2704	1534	1637	1206	1118	789	546
WBGene00005842	1955	2	2	0	2	1	1	0	0
WBGene00165431	21	0	0	0	0	0	0	0	0
WBGene00005841	2832	3	2	1	3	4	1	0	1
WBGene00168597	21	0	0	0	0	0	0	0	0
WBGene00171454	21	0	0	0	0	0	0	0	0
WBGene00165730	21	0	0	0	0	0	0	0	0
WBGene00173294	21	0	0	0	0	0	0	0	0
WBGene00170539	21	0	0	0	0	0	0	0	0
WBGene00171016	21	0	0	0	0	0	0	0	0
WBGene00169541	21	0	0	0	0	0	0	0	0
WBGene00169623	21	0	0	0	0	0	0	0	0
WBGene00167552	21	0	0	0	0	0	0	0	0
WBGene00165948	21	0	0	0	0	0	0	0	0
WBGene00173412	21	0	0	0	0	0	0	0	0
WBGene00172027	21	0	0	0	0	0	0	0	0
WBGene00048474	21	0	0	0	0	0	0	0	0
WBGene00174156	21	0	0	0	0	0	0	0	0
WBGene00046875	21	3	0	1	0	0	0	0	0
WBGene00047832	21	0	0	0	0	0	0	0	0
WBGene00048520	21	0	0	0	0	0	0	0	0
WBGene00171805	21	0	0	0	0	0	0	0	0
WBGene00049683	21	0	0	0	0	0	0	0	0
WBGene00201520	298	0	0	0	0	0	0	0	0
WBGene00198573	150	0	0	0	0	0	0	0	0
WBGene00168042	21	0	0	0	0	0	0	0	0
WBGene00172689	21	0	0	0	0	0	0	0	0
WBGene00169424	21	0	0	0	0	0	0	0	0
WBGene00167228	21	0	0	0	0	0	0	0	0
WBGene00046319	21	0	0	0	0	0	0	0	0
WBGene00167754	21	0	0	0	1	0	0	0	0
WBGene00049655	21	0	0	0	0	0	0	0	0
WBGene00050620	21	0	0	0	0	0	0	0	0
WBGene00169046	21	0	0	0	0	0	0	0	0
WBGene00046648	21	0	0	0	0	0	0	0	0
WBGene00168750	21	0	0	0	0	0	0	0	0
WBGene00050804	21	0	0	0	0	0	0	0	0
WBGene00050443	21	0	0	0	0	0	0	0	0
WBGene00166423	21	0	0	0	0	0	0	0	0
WBGene00174290	21	0	0	0	0	0	0	0	0
WBGene00170957	21	0	0	0	0	0	0	0	0
WBGene00166629	21	0	0	0	0	0	0	0	0
WBGene00169076	21	0	0	0	0	0	0	0	0
WBGene00174942	21	0	0	0	0	0	0	0	0
WBGene00166556	21	0	0	0	0	0	0	0	0
WBGene00166749	21	0	0	0	0	0	0	0	0
WBGene00023168	74	990	1	14	27	26	0	0	0
WBGene00006217	1957	3	6	2	0	1	1	3	0
WBGene00168217	21	0	0	0	0	0	0	0	0
WBGene00167392	21	0	0	0	0	0	0	0	0
WBGene00235209	102	2	2	0	0	0	0	0	0
WBGene00168918	21	0	0	0	0	0	0	0	0
WBGene00197445	178	0	0	0	0	0	0	0	0
WBGene00167375	21	0	0	0	0	0	0	0	0
WBGene00165675	21	0	0	0	0	0	0	0	0
WBGene00046417	21	0	0	0	0	0	0	0	0
WBGene00006214	2914	0	2	2	2	0	0	1	0
WBGene00168824	21	0	0	0	0	0	0	0	0
WBGene00165913	21	0	0	0	0	0	0	0	0
WBGene00170999	21	0	0	0	0	0	0	0	0
WBGene00006211	2602	7	3	2	0	1	0	0	0
WBGene00166701	21	0	0	0	0	0	0	0	0
WBGene00172371	21	0	0	0	0	0	0	0	0
WBGene00020354	755	24	32	7	5	0	3	4	2
WBGene00020356	3243	82	29	18	29	22	6	7	2
WBGene00168831	21	0	0	0	0	0	0	0	0
WBGene00050076	21	0	0	0	0	0	0	0	0
WBGene00173780	21	0	0	0	0	0	0	0	0
WBGene00167712	21	0	0	0	0	0	0	0	0
WBGene00165812	21	0	0	0	0	0	0	0	0
WBGene00165634	21	0	0	0	0	0	0	0	0
WBGene00047743	21	0	0	0	0	0	1	0	0
WBGene00046002	21	0	0	0	0	0	0	0	0
WBGene00020353	2841	216	78	73	55	50	25	19	13
WBGene00006204	1624	0	0	1	0	0	0	0	0
WBGene00006202	1477	1	0	0	1	0	0	0	0
WBGene00167858	21	0	0	0	0	0	0	0	0
WBGene00174560	21	0	0	0	0	0	0	0	0
WBGene00006201	1565	0	1	0	0	2	0	0	0
WBGene00006203	1559	1	0	0	2	2	0	0	0
WBGene00169159	21	0	0	0	0	0	0	0	0
WBGene00167582	21	0	0	0	0	0	0	0	0
WBGene00235376	9122	43	164	7	15	12	0	3	6
WBGene00167970	21	0	0	0	0	0	0	0	0
WBGene00021178	1853	23	25	9	5	3	3	4	1
WBGene00170378	21	0	0	0	0	0	0	0	0
WBGene00171762	21	0	0	0	0	0	0	0	0
WBGene00174353	21	0	0	0	0	0	0	0	0
WBGene00006199	2230	3	1	2	0	0	0	0	0
WBGene00165302	21	0	0	0	0	1	0	0	0
WBGene00170914	21	0	1	0	0	0	0	0	0
WBGene00170298	21	0	0	0	0	0	0	0	0
WBGene00006212	2192	3	8	6	2	5	3	2	2
WBGene00021177	2608	0	0	1	1	0	0	0	1
WBGene00174521	21	0	0	0	0	0	0	0	0
WBGene00173824	21	0	0	0	0	0	0	0	0
WBGene00171398	21	0	0	0	0	0	0	0	0
WBGene00167434	21	0	0	0	0	0	0	0	0
WBGene00172523	21	0	0	0	0	0	0	0	0
WBGene00166420	21	0	0	0	0	0	0	0	0
WBGene00006213	2414	0	2	2	0	0	0	0	0
WBGene00167280	21	0	0	1	0	0	0	0	0
WBGene00174376	21	0	0	0	0	0	0	0	0
WBGene00165763	21	0	0	0	0	0	0	0	0
WBGene00006208	4020	10	11	3	2	0	0	1	0
WBGene00169782	21	0	0	0	0	0	0	0	0
WBGene00175008	21	0	0	0	0	0	0	0	0
WBGene00165799	21	0	0	0	0	0	0	0	0
WBGene00006209	2413	2	5	1	1	1	0	0	0
WBGene00168911	21	0	0	0	0	0	0	0	0
WBGene00021176	1487	4	6	3	2	5	0	0	0
WBGene00174904	21	0	0	0	0	0	0	0	0
WBGene00167450	21	0	0	0	0	0	0	0	0
WBGene00172362	21	0	0	0	0	0	0	0	0
WBGene00166475	21	0	0	0	0	0	0	0	0
WBGene00047372	21	0	0	0	0	0	0	0	0
WBGene00174268	21	0	0	0	0	0	0	0	0
WBGene00165916	21	0	0	0	0	0	0	0	0
WBGene00017112	884	310	94	40	42	31	19	4	11
WBGene00235378	308	1	1	0	1	0	1	0	0
WBGene00169595	21	0	0	0	0	0	0	0	0
WBGene00167042	21	0	0	0	0	0	0	0	0
WBGene00174537	21	0	0	0	0	0	0	0	0
WBGene00017111	1297	3	1	0	0	1	0	0	0
WBGene00017110	1330	7	0	1	2	3	0	0	0
WBGene00167801	21	0	0	0	0	0	0	0	0
WBGene00017109	1180	2	0	0	0	1	0	0	0
WBGene00170942	21	0	0	0	0	0	0	0	0
WBGene00006207	1469	1	3	2	1	0	0	0	0
WBGene00171478	21	0	0	0	0	0	0	0	0
WBGene00006051	1418	646	392	167	158	124	64	59	30
WBGene00168302	21	0	0	0	0	0	0	0	0
WBGene00003976	2667	16	19	11	5	19	4	2	1
WBGene00165359	21	0	0	0	0	0	0	0	0
WBGene00170573	21	0	0	0	0	0	0	0	0
WBGene00005639	2112	2	0	0	0	0	0	0	0
WBGene00174137	21	0	0	0	0	0	0	0	0
WBGene00235379	147	0	1	0	0	0	0	2	0
WBGene00171616	21	0	0	0	0	0	0	0	0
WBGene00005638	2056	12	12	16	9	6	2	3	0
WBGene00006053	1263	553	326	122	128	110	77	38	36
WBGene00200272	225	0	0	0	0	0	0	0	0
WBGene00169021	21	0	0	0	0	0	0	0	0
WBGene00173112	21	0	0	0	0	0	0	0	0
WBGene00166858	21	0	0	0	0	0	0	0	0
WBGene00166356	21	0	0	0	0	0	0	0	0
WBGene00015627	1797	66	26	25	17	12	8	4	1
WBGene00166254	21	0	0	0	0	0	0	0	0
WBGene00049244	21	0	0	0	0	0	0	0	0
WBGene00173940	21	0	0	0	0	0	0	0	0
WBGene00047999	21	0	0	0	0	0	0	0	0
WBGene00171521	21	0	0	0	0	0	0	0	0
WBGene00167687	21	0	0	0	0	0	0	0	0
WBGene00166927	21	0	0	0	0	0	0	0	0
WBGene00048204	21	0	0	0	0	0	0	0	0
WBGene00168598	21	0	0	0	0	0	0	0	0
WBGene00174612	21	0	0	0	0	0	0	0	0
WBGene00015626	2681	10	11	1	5	1	2	1	1
WBGene00165399	21	0	0	0	0	0	0	0	0
WBGene00174963	21	0	0	0	0	0	0	0	0
WBGene00166932	21	0	0	0	0	0	0	0	0
WBGene00173933	21	0	0	0	0	0	0	0	0
WBGene00165297	21	0	0	0	0	0	0	0	0
WBGene00201945	135	0	0	0	0	0	0	0	0
WBGene00168996	21	0	0	0	0	1	0	0	0
WBGene00168307	21	0	0	0	0	0	0	0	0
WBGene00173827	21	0	0	0	0	0	0	0	0
WBGene00047307	21	0	0	0	0	0	0	0	0
WBGene00048390	21	0	0	0	0	0	0	0	0
WBGene00172531	21	0	0	0	0	0	0	0	0
WBGene00168324	21	0	0	0	1	0	0	0	0
WBGene00048128	21	0	0	0	0	0	0	0	0
WBGene00165485	21	0	0	0	1	0	0	0	0
WBGene00167168	21	0	0	0	1	0	0	0	0
WBGene00171529	21	0	0	0	0	0	0	0	0
WBGene00003450	462	593	274	345	304	271	133	77	59
WBGene00020070	1017	39	19	10	14	14	4	5	2
WBGene00015331	1410	33	22	9	25	10	5	6	2
WBGene00166998	21	0	0	0	0	0	0	0	0
WBGene00170876	21	0	0	0	0	0	0	0	0
WBGene00049274	21	0	0	0	0	0	0	0	0
WBGene00049598	21	0	0	0	0	0	0	0	0
WBGene00168630	21	0	0	0	0	0	0	0	0
WBGene00168970	21	1	3	0	1	0	0	0	0
WBGene00045755	21	2	4	0	2	0	0	0	2
WBGene00174496	21	2	4	0	2	0	0	0	2
WBGene00045728	21	0	0	0	0	0	0	0	0
WBGene00168271	21	1	3	0	1	0	1	1	0
WBGene00171799	21	1	3	0	1	0	1	1	0
WBGene00015330	3585	899	939	628	566	592	472	386	265
WBGene00015329	1222	1296	1028	678	645	511	457	307	240
WBGene00048377	21	0	0	0	0	0	0	0	0
WBGene00172659	21	0	0	0	0	0	0	0	0
WBGene00173335	21	0	0	0	0	0	0	0	0
WBGene00171382	21	0	0	0	0	0	0	0	0
WBGene00173082	21	0	0	0	0	0	0	0	0
WBGene00174620	21	0	0	0	0	0	0	0	0
WBGene00200553	101	0	1	0	0	0	0	0	0
WBGene00046436	21	0	0	0	0	0	0	0	0
WBGene00170872	21	0	0	0	0	0	0	0	0
WBGene00166316	21	0	0	0	0	0	0	0	0
WBGene00046318	21	0	0	0	0	0	0	0	0
WBGene00196535	118	0	0	0	0	0	0	0	0
WBGene00165410	21	0	0	0	0	0	0	0	0
WBGene00049456	21	0	0	0	0	0	0	0	0
WBGene00047187	21	0	0	0	0	0	0	0	0
WBGene00165762	21	0	0	0	0	0	0	0	0
WBGene00049742	21	0	0	0	0	0	0	0	0
WBGene00170303	21	0	0	0	0	0	0	0	0
WBGene00050099	21	0	0	0	0	0	0	0	0
WBGene00170294	21	0	0	0	0	0	0	0	0
WBGene00174429	21	0	0	0	0	0	0	0	0
WBGene00195531	110	0	0	0	0	0	0	0	0
WBGene00174289	21	0	0	0	0	0	0	0	0
WBGene00168295	21	0	0	0	0	0	0	0	0
WBGene00014997	1079	7	2	4	5	0	2	0	0
WBGene00171384	21	0	0	0	0	0	0	0	0
WBGene00046675	21	0	0	0	0	0	0	0	0
WBGene00048175	21	0	0	0	0	0	0	0	0
WBGene00050493	21	0	0	0	0	0	0	0	0
WBGene00173357	21	0	0	0	0	0	0	0	0
WBGene00172181	21	0	0	0	0	0	0	0	0
WBGene00170013	21	0	0	0	0	0	0	0	0
WBGene00168874	21	0	0	0	0	0	0	0	0
WBGene00173942	21	0	0	0	0	0	0	0	0
WBGene00168177	21	0	0	0	0	0	0	0	0
WBGene00171760	21	0	0	0	0	0	0	0	0
WBGene00172403	21	0	0	0	0	0	0	0	0
WBGene00171119	21	0	0	0	0	0	0	0	0
WBGene00172200	21	0	0	0	0	0	0	0	0
WBGene00168839	21	0	0	0	0	0	0	0	0
WBGene00166608	21	0	0	0	0	0	0	0	0
WBGene00046424	21	0	0	0	0	0	0	0	0
WBGene00174508	21	0	0	0	0	0	0	0	0
WBGene00169384	21	0	0	0	0	0	0	0	0
WBGene00165544	21	0	0	0	0	0	0	0	0
WBGene00047873	21	0	0	1	0	0	0	0	0
WBGene00049302	21	0	0	1	0	0	0	0	0
WBGene00049793	21	0	0	0	0	0	0	0	0
WBGene00050269	21	0	0	0	0	0	0	0	0
WBGene00167927	21	0	0	0	0	0	0	0	0
WBGene00174636	21	0	0	0	0	0	0	0	0
WBGene00174401	21	0	0	0	0	0	0	0	0
WBGene00172652	21	0	0	0	0	0	0	0	0
WBGene00166273	21	0	0	0	0	0	0	0	0
WBGene00045876	21	0	0	0	0	0	0	0	0
WBGene00174541	21	0	0	0	0	0	0	0	0
WBGene00172176	21	0	0	0	0	0	0	0	0
WBGene00166185	21	0	0	0	0	0	0	0	0
WBGene00166490	21	0	0	0	0	0	0	0	0
WBGene00047957	21	0	1	0	0	0	0	0	0
WBGene00167919	21	0	0	0	0	1	0	0	0
WBGene00016056	1121	38	50	12	6	9	7	6	3
WBGene00174337	21	0	0	0	0	0	0	0	0
WBGene00045824	21	1	0	0	0	0	0	0	0
WBGene00172394	21	0	0	0	0	0	0	0	0
WBGene00170022	21	0	0	0	0	0	0	0	0
WBGene00016055	867	428	420	164	119	111	111	97	68
WBGene00023243	490	1	0	0	0	0	0	0	0
WBGene00016054	1059	56	14	12	14	6	5	4	2
WBGene00016053	2098	30	11	13	18	9	5	2	4
WBGene00169554	21	2	0	0	0	0	0	1	0
WBGene00168766	21	0	2	0	1	0	0	0	0
WBGene00049891	21	0	2	0	1	0	0	0	0
WBGene00170397	21	0	1	0	0	0	0	0	0
WBGene00002247	10429	3773	4387	2319	2206	1879	1475	1043	741
WBGene00020994	1118	494	699	402	289	365	276	213	204
WBGene00020993	3764	635	1017	248	194	196	257	192	135
WBGene00020992	2103	25	12	6	8	12	2	6	5
WBGene00172741	21	0	0	0	0	0	0	0	0
WBGene00048817	21	0	0	0	0	0	0	0	0
WBGene00050810	21	0	0	0	0	0	0	0	0
WBGene00046036	21	0	0	0	0	0	0	0	0
WBGene00168567	21	0	0	0	0	0	0	0	0
WBGene00050373	21	0	0	0	0	0	0	0	0
WBGene00168640	21	0	0	0	0	0	0	0	0
WBGene00048253	21	0	0	0	0	0	0	0	0
WBGene00171912	21	0	0	0	0	0	0	0	0
WBGene00170853	21	0	0	0	0	0	0	0	0
WBGene00045812	21	0	0	0	0	0	0	0	0
WBGene00174953	21	0	0	0	0	0	0	0	0
WBGene00165426	21	0	0	0	0	0	0	0	0
WBGene00173472	21	0	0	0	0	0	0	0	0
WBGene00006586	2548	709	538	296	275	267	223	174	88
WBGene00043064	1190	188	341	119	77	92	88	94	50
WBGene00050004	21	0	0	0	0	0	0	0	0
WBGene00174078	21	0	0	0	0	0	0	0	0
WBGene00046460	21	0	0	0	0	0	0	0	0
WBGene00046086	21	0	0	0	0	0	0	0	0
WBGene00048892	21	0	0	0	0	0	0	0	0
WBGene00047363	21	2	0	1	0	0	0	0	0
WBGene00171877	21	0	0	0	0	0	0	0	0
WBGene00170534	21	0	0	0	0	0	0	0	0
WBGene00168516	21	0	0	0	0	0	0	0	0
WBGene00168420	21	0	0	0	0	0	0	0	0
WBGene00169124	21	0	0	0	0	0	0	0	0
WBGene00171127	21	0	0	0	0	0	0	0	0
WBGene00021993	1338	530	288	472	448	381	107	93	66
WBGene00170906	21	0	0	0	0	0	1	0	0
WBGene00043743	1340	537	291	520	470	413	128	96	75
WBGene00021992	1165	0	0	0	1	0	0	0	0
WBGene00171462	21	0	0	0	0	0	0	0	0
WBGene00171646	21	0	0	0	0	0	0	0	0
WBGene00021999	1650	5	11	0	2	2	1	0	0
WBGene00006549	1031	6	9	4	1	1	1	0	0
WBGene00021998	2784	17	12	11	6	7	5	7	3
WBGene00044498	361	3	0	0	1	0	0	0	0
WBGene00021997	393	1052	586	1291	1061	1001	467	323	241
WBGene00169316	21	0	0	0	0	0	0	0	0
WBGene00018123	1333	73	44	35	24	29	9	12	12
WBGene00018122	1301	82	34	44	38	23	17	14	5
WBGene00003426	457	1017	591	1199	1016	921	442	282	246
WBGene00023030	170	6	1	1	0	2	0	0	0
WBGene00004844	110	173	206	40	24	34	11	7	1
WBGene00201467	81	25	27	4	1	7	2	3	0
WBGene00004851	115	25	28	4	1	7	2	3	0
WBGene00003445	330	310	243	300	280	227	115	78	68
WBGene00018121	830	65	21	10	10	10	2	6	3
WBGene00170617	21	0	0	0	0	0	0	0	0
WBGene00018120	537	21	10	7	5	2	2	3	4
WBGene00167988	21	0	0	0	0	0	0	0	0
WBGene00170114	21	0	0	0	0	0	0	0	0
WBGene00165461	21	0	0	0	0	0	0	0	0
WBGene00018119	1339	69	22	4	8	6	2	1	1
WBGene00049589	21	0	0	0	0	0	0	0	0
WBGene00018118	1613	90	127	41	39	42	37	22	15
WBGene00170215	21	0	1	0	0	0	0	0	0
WBGene00173202	21	1	0	0	0	0	0	0	0
WBGene00168105	21	0	0	0	0	0	0	0	0
WBGene00170383	21	0	0	0	0	0	0	0	0
WBGene00165711	21	0	0	0	0	0	0	0	0
WBGene00050526	21	0	0	0	0	0	0	0	0
WBGene00172974	21	0	0	0	0	0	0	0	0
WBGene00174266	21	0	0	0	0	0	0	0	0
WBGene00049971	21	0	0	0	0	0	0	0	0
WBGene00166255	21	0	0	0	0	0	0	0	0
WBGene00048033	21	0	0	0	0	0	0	0	0
WBGene00172376	21	0	0	0	0	0	0	0	0
WBGene00049973	21	0	0	0	0	0	0	0	0
WBGene00169738	21	0	0	0	0	0	0	0	0
WBGene00174072	21	0	0	0	0	0	0	0	0
WBGene00018117	2843	109	59	47	69	38	43	21	30
WBGene00003468	454	423	269	334	285	268	115	88	59
WBGene00170870	21	0	0	0	0	0	0	0	0
WBGene00235382	424	1	0	0	0	0	0	0	0
WBGene00003451	234	155	172	99	108	77	41	21	23
WBGene00022706	1404	230	77	44	28	35	22	12	18
WBGene00022705	2121	98	42	29	38	29	7	11	3
WBGene00167902	21	0	0	0	0	0	0	0	0
WBGene00172166	21	0	0	0	0	0	0	0	0
WBGene00003458	458	412	215	352	297	274	108	87	63
WBGene00172423	21	0	0	0	0	0	0	0	0
WBGene00172752	21	0	0	0	0	0	0	0	0
WBGene00021159	5781	51	115	33	34	26	14	11	17
WBGene00172273	21	0	0	0	0	0	0	0	0
WBGene00021158	3197	20	18	3	5	7	2	3	1
WBGene00172900	21	0	1	0	0	0	0	0	0
WBGene00049523	21	0	1	0	0	0	0	0	0
WBGene00166463	21	0	1	0	0	0	0	0	0
WBGene00171733	21	0	0	0	0	0	0	0	0
WBGene00050312	21	0	0	2	0	2	0	0	0
WBGene00049906	21	0	0	0	0	0	0	0	0
WBGene00021157	4350	722	160	176	123	140	27	23	13
WBGene00175004	21	0	0	0	0	1	0	0	0
WBGene00166381	21	0	0	0	0	0	0	0	0
WBGene00172514	21	0	0	0	0	0	0	0	0
WBGene00173323	21	0	0	1	1	0	0	0	0
WBGene00174891	21	0	0	0	0	0	0	0	0
WBGene00167301	21	1	0	0	0	0	0	0	0
WBGene00165542	21	0	0	0	0	0	0	0	0
WBGene00166141	21	0	0	0	0	0	0	0	0
WBGene00173292	21	0	1	0	0	0	0	0	0
WBGene00021156	3315	66	39	26	21	24	8	4	6
WBGene00170101	21	0	0	0	0	0	0	0	0
WBGene00172990	21	0	0	0	0	0	0	0	0
WBGene00048718	21	0	0	0	0	0	0	0	0
WBGene00023359	73	0	0	1	0	1	0	0	1
