DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	sample_name	source	start	strand	type
9109584	9141940	0	False	True	32800	0	0	0	['WBGene00198228']	0	0	0	0	0	0	0	0	0	['WBGene00198228', 'WBGene00198759', 'WBGene00199420']	['WBGene00172519']	['WBGene00015054', 'WBGene00015055']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00004119', 'WBGene00017657', 'WBGene00195086', 'WBGene00017660', 'WBGene00017656', 'WBGene00017655', 'WBGene00017654', 'WBGene00235309', 'WBGene00017653', 'WBGene00017652', 'WBGene00015053']	0	0	0	0	0	9109140	9109140	0	DOG	V	.	.	9109140	protein_coding	gene_id "WBGene00235330"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00235330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	555	444.0	N2HS_J2B_spl	WormBase	9108585	+	gene
7731121	7762278	0	True	True	32400	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00219920']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	['WBGene00169462']	['WBGene00009190', 'WBGene00010291']	0	0	0	0	0	7729878	7729878	0	DOG	I	.	.	7729878	protein_coding	gene_id "WBGene00077543"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00077543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	694	1243.0	N2HS_J2B_spl	WormBase	7729184	+	gene
4938069	4968743	0	True	True	32100	0	0	0	0	0	['WBGene00021179']	0	0	0	0	0	0	0	0	['WBGene00169398', 'WBGene00174608', 'WBGene00174564', 'WBGene00166770', 'WBGene00165655', 'WBGene00167296', 'WBGene00046448', 'WBGene00165049', 'WBGene00167063', 'WBGene00168475', 'WBGene00173166', 'WBGene00167056', 'WBGene00173945', 'WBGene00172497', 'WBGene00048829', 'WBGene00174010', 'WBGene00173617', 'WBGene00172686', 'WBGene00046840', 'WBGene00169207', 'WBGene00047504', 'WBGene00166402', 'WBGene00171797', 'WBGene00046359', 'WBGene00047236', 'WBGene00047557', 'WBGene00048207', 'WBGene00050147', 'WBGene00165741', 'WBGene00166745', 'WBGene00166146']	['WBGene00021179', 'WBGene00021180']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	['WBGene00165302', 'WBGene00170914', 'WBGene00170298', 'WBGene00174952', 'WBGene00045828', 'WBGene00174521', 'WBGene00173824', 'WBGene00171398', 'WBGene00167434', 'WBGene00172523', 'WBGene00166420', 'WBGene00169493', 'WBGene00167280', 'WBGene00174376', 'WBGene00165763', 'WBGene00174819', 'WBGene00165856', 'WBGene00169782', 'WBGene00175008', 'WBGene00165799', 'WBGene00045670', 'WBGene00047619', 'WBGene00050549', 'WBGene00168911', 'WBGene00174904', 'WBGene00167450', 'WBGene00172362', 'WBGene00166475']	['WBGene00006212', 'WBGene00021177', 'WBGene00006213', 'WBGene00006208', 'WBGene00006209', 'WBGene00021176']	0	0	0	0	0	4936643	4936643	0	DOG	IV	.	.	4936643	protein_coding	gene_id "WBGene00006199"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006199	0	0	0	0	['WBGene00168719', 'WBGene00171542', 'WBGene00166287']	0	0	0	0	0	0	0	0	['WBGene00197929']	['WBGene00172313', 'WBGene00171819', 'WBGene00167554', 'WBGene00174934']	0	0	0.0	0	0	0	0.0	2229	1426.0	N2HS_J2B_sp	WormBase	4934414	+	gene
9116905	9141653	0	False	True	31900	0	0	0	['WBGene00197075']	0	0	0	0	0	0	0	0	0	['WBGene00197075', 'WBGene00235286']	['WBGene00168744', 'WBGene00047941', 'WBGene00166446', 'WBGene00045606', 'WBGene00046766', 'WBGene00166012']	['WBGene00009073', 'WBGene00000906']	0	['WBGene00004842']	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00199478']	['WBGene00174014', 'WBGene00167159', 'WBGene00170923', 'WBGene00050275', 'WBGene00172594', 'WBGene00170828', 'WBGene00173704', 'WBGene00165937', 'WBGene00172179', 'WBGene00166781', 'WBGene00167260']	['WBGene00006438']	0	0	['WBGene00004843']	0	0	9109753	9109753	0	DOG	IV	.	.	9109753	protein_coding	gene_id "WBGene00000120"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	822	7152.0	N2HS_J2B_sp	WormBase	9108931	+	gene
6839307	6870899	0	True	True	31700	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00199265', 'WBGene00200701', 'WBGene00200526']	['WBGene00173729', 'WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343', 'WBGene00169759', 'WBGene00173039']	['WBGene00020069']	['WBGene00023331']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00201550', 'WBGene00199353', 'WBGene00196138', 'WBGene00202097', 'WBGene00198076']	['WBGene00171031', 'WBGene00166397', 'WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611', 'WBGene00168560']	['WBGene00003043', 'WBGene00005911']	0	0	0	0	0	6839199	6839199	0	DOG	IV	.	.	6839199	ncRNA	gene_id "WBGene00202332"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	135	108.0	N2HS_J2B_sp	WormBase	6839064	+	gene
4394410	4424903	0	True	True	31500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00021283', 'WBGene00021284', 'WBGene00021285']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00235373', 'WBGene00220137']	0	['WBGene00021281', 'WBGene00019950']	0	0	0	0	0	4393403	4393403	0	DOG	IV	.	.	4393403	protein_coding	gene_id "WBGene00021282"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2555	1007.0	N2HS_J2B_sp	WormBase	4390848	+	gene
8601535	8625274	0	False	True	31300	0	0	['WBGene00045359']	0	0	['WBGene00017573']	0	0	0	0	0	0	['WBGene00045359']	['WBGene00198032', 'WBGene00196474']	0	['WBGene00017573', 'WBGene00019266', 'WBGene00019287']	0	0	0	['WBGene00023086', 'WBGene00023091', 'WBGene00023090', 'WBGene00023089']	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00197453', 'WBGene00198556', 'WBGene00201504']	0	['WBGene00017568', 'WBGene00019265', 'WBGene00044578', 'WBGene00019286']	0	0	0	0	['WBGene00023085', 'WBGene00023087', 'WBGene00023088']	8593974	8593974	0	DOG	X	.	.	8593974	protein_coding	gene_id "WBGene00003745"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	787	7561.0	N2HS_J2B_spl	WormBase	8593187	+	gene
11523879	11553014	0	False	True	30800	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00201578', 'WBGene00201005']	0	['WBGene00010849', 'WBGene00000702']	0	0	['WBGene00077461']	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00198509', 'WBGene00201711', 'WBGene00200662']	0	['WBGene00003218', 'WBGene00010846']	0	0	0	0	0	11522214	11522214	0	DOG	IV	.	.	11522214	protein_coding	gene_id "WBGene00001585"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	924	1665.0	N2HS_J2B_sp	WormBase	11521290	+	gene
6449951	6478529	0	False	True	30300	0	0	0	0	['WBGene00174978']	['WBGene00022247']	0	0	0	0	0	0	0	['WBGene00196230']	['WBGene00174978', 'WBGene00170184', 'WBGene00168159', 'WBGene00165574', 'WBGene00170049', 'WBGene00170099', 'WBGene00165582', 'WBGene00166378', 'WBGene00173232', 'WBGene00171997', 'WBGene00171758', 'WBGene00171246', 'WBGene00165902', 'WBGene00172071', 'WBGene00048940', 'WBGene00165954', 'WBGene00165273', 'WBGene00049235', 'WBGene00170991', 'WBGene00050773']	['WBGene00022247', 'WBGene00022255', 'WBGene00022248']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00196744']	['WBGene00169351', 'WBGene00166430', 'WBGene00169019', 'WBGene00172792', 'WBGene00173966', 'WBGene00170453', 'WBGene00170297', 'WBGene00048784', 'WBGene00170281', 'WBGene00170024', 'WBGene00171727', 'WBGene00168013', 'WBGene00170692', 'WBGene00170007', 'WBGene00170930', 'WBGene00165632', 'WBGene00170831', 'WBGene00171798', 'WBGene00166219', 'WBGene00050854']	['WBGene00043066']	0	0	['WBGene00045205']	0	['WBGene00235252']	6448229	6448229	0	DOG	IV	.	.	6448229	ncRNA	gene_id "WBGene00195654"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00168570']	0	0	0.0	0	0	0	0.0	149	1722.0	N2HS_J2B_sp	WormBase	6448080	+	gene
6840691	6869499	0	False	True	30000	0	0	0	0	['WBGene00173729']	0	0	0	0	0	0	0	0	['WBGene00200701', 'WBGene00200526']	['WBGene00173729', 'WBGene00172354', 'WBGene00170652', 'WBGene00173777', 'WBGene00166502', 'WBGene00171126', 'WBGene00167090', 'WBGene00168545', 'WBGene00172770', 'WBGene00168343', 'WBGene00169759']	['WBGene00020069']	['WBGene00023331']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00199353', 'WBGene00196138', 'WBGene00202097', 'WBGene00198076']	['WBGene00166361', 'WBGene00168272', 'WBGene00169907', 'WBGene00168577', 'WBGene00168625', 'WBGene00172611', 'WBGene00168560']	['WBGene00003043', 'WBGene00005911']	0	0	0	0	0	6839499	6839499	0	DOG	IV	.	.	6839499	piRNA	gene_id "WBGene00166397"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00166397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	1192.0	N2HS_J2B_sp	WormBase	6839479	+	gene
8893384	8921738	0	True	True	29900	0	0	0	['WBGene00202113']	0	0	0	0	0	0	0	0	0	['WBGene00202113', 'WBGene00196148', 'WBGene00201149', 'WBGene00199312', 'WBGene00196515', 'WBGene00202231', 'WBGene00201168']	['WBGene00167783']	['WBGene00007179']	['WBGene00014660']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00198916', 'WBGene00198013', 'WBGene00196769']	0	['WBGene00002251']	0	0	0	0	0	8891838	8891838	0	DOG	II	.	.	8891838	ncRNA	gene_id "WBGene00199885"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	131	1546.0	N2HS_J2B_sp	WormBase	8891707	+	gene
9330316	9356531	0	True	True	29500	0	0	0	0	0	['WBGene00008039']	0	0	0	0	0	0	0	['WBGene00200391', 'WBGene00201102', 'WBGene00195325', 'WBGene00199178']	0	['WBGene00008039', 'WBGene00001242', 'WBGene00001263', 'WBGene00010573']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00200029', 'WBGene00202305', 'WBGene00195952', 'WBGene00197374', 'WBGene00198394', 'WBGene00198560']	0	['WBGene00008040', 'WBGene00008041']	0	0	0	0	0	9327031	9327031	0	DOG	III	.	.	9327031	protein_coding	gene_id "WBGene00008042"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1983	3285.0	N2HS_J2B_s	WormBase	9325048	+	gene
10382582	10407435	0	False	True	29300	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00198634']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00200273']	0	['WBGene00011661', 'WBGene00011662', 'WBGene00001683', 'WBGene00011663', 'WBGene00011664']	0	0	0	0	0	10378135	10378135	0	DOG	II	.	.	10378135	ncRNA	gene_id "WBGene00195392"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	136	4447.0	N2HS_J2B_sp	WormBase	10377999	+	gene
16943323	16960919	0	False	True	29300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00018711', 'WBGene00018712']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	['WBGene00219964']	0	16931619	16931619	0	DOG	X	.	.	16931619	ncRNA	gene_id "WBGene00022951"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00022951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1705	11704.0	N2HS_J2A_split	WormBase	16929914	+	gene
192834	220393	0	False	True	29200	0	0	0	['WBGene00195036']	0	0	0	0	0	0	0	0	0	['WBGene00195036']	0	['WBGene00022223', 'WBGene00022224']	['WBGene00007078']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00011613', 'WBGene00022225']	['WBGene00022227']	0	0	['WBGene00220062']	0	191193	191193	0	DOG	X	.	.	191193	protein_coding	gene_id "WBGene00011612"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	8502	1641.0	N2HS_J2B_spl	WormBase	182691	+	gene
9328970	9356209	0	True	True	29000	0	0	0	0	0	['WBGene00019465']	0	0	0	0	0	0	0	0	0	['WBGene00019465', 'WBGene00019466', 'WBGene00019467', 'WBGene00017091', 'WBGene00023485']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00019464', 'WBGene00006729', 'WBGene00000766', 'WBGene00006623', 'WBGene00005938', 'WBGene00005937']	0	0	0	0	0	9327209	9327209	0	DOG	V	.	.	9327209	protein_coding	gene_id "WBGene00006499"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4124	1761.0	N2HS_J2B_spl	WormBase	9323085	+	gene
6567493	6594261	0	False	True	29000	0	0	0	0	['WBGene00171865', 'WBGene00172178']	['WBGene00016611']	0	0	0	0	0	0	0	['WBGene00197805']	['WBGene00171865', 'WBGene00172178', 'WBGene00169807', 'WBGene00169904', 'WBGene00169489', 'WBGene00172516', 'WBGene00169171', 'WBGene00171347', 'WBGene00166100', 'WBGene00170770', 'WBGene00174754', 'WBGene00167328']	['WBGene00016611', 'WBGene00018160', 'WBGene00018161', 'WBGene00002274', 'WBGene00018170']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00196800', 'WBGene00195694']	['WBGene00168945', 'WBGene00171840', 'WBGene00169745', 'WBGene00169643', 'WBGene00172619']	['WBGene00016612', 'WBGene00001029', 'WBGene00018169', 'WBGene00018168']	0	0	0	0	0	6565261	6565261	0	DOG	IV	.	.	6565261	protein_coding	gene_id "WBGene00016613"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016613	0	0	0	['WBGene00198834']	['WBGene00172992', 'WBGene00166541']	0	0	0	0	0	0	0	0	0	['WBGene00169664', 'WBGene00169448']	0	0	0.0	0	0	['WBGene00022960']	0.0	4525	2232.0	N2HS_J2B_sp	WormBase	6560736	+	gene
9327637	9356179	0	False	True	28900	0	0	0	0	0	0	0	0	0	['WBGene00013386']	0	0	0	['WBGene00198816', 'WBGene00219811', 'WBGene00198071']	0	['WBGene00003026', 'WBGene00010857', 'WBGene00010856', 'WBGene00010858', 'WBGene00010859']	0	0	0	['WBGene00013386', 'WBGene00013010']	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	['WBGene00003307']	['WBGene00195751']	0	['WBGene00007533']	0	0	0	0	['WBGene00012653', 'WBGene00012752']	9327279	9327279	0	DOG	I	.	.	9327279	protein_coding	gene_id "WBGene00009178"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009178	0	0	0	0	0	['WBGene00002026']	0	0	0	['WBGene00013918']	0	0	0	0	0	0	0	0.0	0	0	['WBGene00012377']	0.0	9543	358.0	N2HS_J2B_spl	WormBase	9317736	+	gene
9328010	9356216	0	True	True	28700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00011856', 'WBGene00011857', 'WBGene00011859', 'WBGene00006931', 'WBGene00011860', 'WBGene00007505']	0	['WBGene00014522']	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00011855', 'WBGene00011858']	0	0	['WBGene00014523']	0	0	9327516	9327516	0	DOG	IV	.	.	9327516	protein_coding	gene_id "WBGene00009884"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3081	494.0	N2HS_J2B_sp	WormBase	9324435	+	gene
6567134	6594082	0	True	True	28600	0	0	0	0	0	['WBGene00017560']	0	0	0	0	0	0	0	['WBGene00200308']	['WBGene00171040']	['WBGene00017560', 'WBGene00005054', 'WBGene00005055', 'WBGene00005057', 'WBGene00016963', 'WBGene00016964', 'WBGene00002045', 'WBGene00016965', 'WBGene00016966']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00199264']	['WBGene00171858']	['WBGene00017562', 'WBGene00005053', 'WBGene00016962', 'WBGene00016961']	0	0	0	0	0	6565482	6565482	0	DOG	II	.	.	6565482	ncRNA	gene_id "WBGene00197385"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	122	1652.0	N2HS_J2B_sp	WormBase	6565360	+	gene
16932006	16958563	0	False	True	28500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00013619', 'WBGene00013620', 'WBGene00005416']	['WBGene00206509', 'WBGene00045290', 'WBGene00013618']	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00013616', 'WBGene00013622', 'WBGene00013621']	['WBGene00013614', 'WBGene00013615', 'WBGene00013617', 'WBGene00014956']	0	0	0	0	16930063	16930063	0	DOG	V	.	.	16930063	pseudogene	gene_id "WBGene00014955"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	896	1943.0	N2HS_J2B_spl	WormBase	16929167	+	gene
9327857	9356108	0	True	True	28400	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00198816', 'WBGene00219811', 'WBGene00198071']	0	['WBGene00003026', 'WBGene00010857', 'WBGene00010856', 'WBGene00010858', 'WBGene00010859']	0	0	0	['WBGene00013010']	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	['WBGene00003307']	['WBGene00195751']	0	['WBGene00007533']	0	0	0	0	['WBGene00012752']	9327708	9327708	0	DOG	I	.	.	9327708	tRNA	gene_id "WBGene00012653"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00012653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	71	149.0	N2HS_J2B_spl	WormBase	9327637	+	gene
1973702	1998680	0	False	True	28400	0	0	0	0	0	['WBGene00022298']	0	0	0	0	0	0	0	0	0	['WBGene00022298']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00022297', 'WBGene00022302', 'WBGene00022300', 'WBGene00022296']	0	0	0	['WBGene00220211']	0	1970280	1970280	0	DOG	IV	.	.	1970280	protein_coding	gene_id "WBGene00044466"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	543	3422.0	N2HS_J2B_sp	WormBase	1969737	+	gene
7733562	7758617	0	False	True	28300	0	0	0	0	0	['WBGene00044342']	0	0	0	['WBGene00023200']	0	0	0	['WBGene00199583', 'WBGene00202067']	['WBGene00174820']	['WBGene00044342', 'WBGene00020246', 'WBGene00020247']	0	0	0	['WBGene00023200']	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00197127', 'WBGene00200590', 'WBGene00202339']	0	['WBGene00005661', 'WBGene00005660', 'WBGene00020245']	['WBGene00023340']	0	0	0	0	7730317	7730317	0	DOG	V	.	.	7730317	protein_coding	gene_id "WBGene00022410"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1504	3245.0	N2HS_J2B_spl	WormBase	7728813	+	gene
6450574	6478170	0	False	True	28100	0	0	0	0	0	['WBGene00022247']	0	0	0	0	0	0	0	0	['WBGene00170184', 'WBGene00168159', 'WBGene00165574', 'WBGene00170049', 'WBGene00170099', 'WBGene00165582', 'WBGene00166378', 'WBGene00173232', 'WBGene00171997', 'WBGene00171758', 'WBGene00171246', 'WBGene00165902', 'WBGene00172071', 'WBGene00048940', 'WBGene00165954', 'WBGene00165273', 'WBGene00049235', 'WBGene00170991', 'WBGene00050773']	['WBGene00022247', 'WBGene00022255', 'WBGene00022248']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00196744']	['WBGene00169019', 'WBGene00172792', 'WBGene00173966', 'WBGene00170453', 'WBGene00170297', 'WBGene00048784', 'WBGene00170281', 'WBGene00170024', 'WBGene00171727', 'WBGene00168013', 'WBGene00170692', 'WBGene00170007', 'WBGene00170930', 'WBGene00165632', 'WBGene00170831', 'WBGene00171798', 'WBGene00166219', 'WBGene00050854']	['WBGene00043066']	0	0	['WBGene00045205']	0	['WBGene00235252']	6450070	6450070	0	DOG	IV	.	.	6450070	piRNA	gene_id "WBGene00166430"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00166430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	504.0	N2HS_J2B_sp	WormBase	6450050	+	gene
6450898	6478217	0	False	True	28000	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00195351', 'WBGene00200474', 'WBGene00197542', 'WBGene00201119', 'WBGene00202465', 'WBGene00201868', 'WBGene00200341', 'WBGene00199197', 'WBGene00201806', 'WBGene00201750', 'WBGene00201457']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00195396', 'WBGene00196189', 'WBGene00196340', 'WBGene00201567', 'WBGene00199647']	0	['WBGene00020264', 'WBGene00022646', 'WBGene00006815']	0	0	0	0	0	6450217	6450217	0	DOG	V	.	.	6450217	protein_coding	gene_id "WBGene00020265"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1561	681.0	N2HS_J2B_spl	WormBase	6448656	+	gene
5181774	5205340	0	False	True	27900	0	0	0	0	0	['WBGene00044389', 'WBGene00016162']	0	0	0	0	0	0	0	0	0	['WBGene00044389', 'WBGene00016162']	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	['WBGene00202400', 'WBGene00201571', 'WBGene00199024']	0	['WBGene00003442', 'WBGene00016416', 'WBGene00003443', 'WBGene00016415']	0	0	0	0	0	5177440	5177440	0	DOG	II	.	.	5177440	protein_coding	gene_id "WBGene00016160"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016160	0	0	0	0	0	['WBGene00016161']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5530	4334.0	N2HS_J2B_sp	WormBase	5171910	+	gene
