DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA
14066770	14066770	0	False	False	600	14066170	14066170	0	DOG	II	.	.	14066170	protein_coding	gene_id "WBGene00002275"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2720	2737.0	WormBase	14063450	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3589535	3589535	0	False	False	200	3589335	3589335	0	DOG	IV	.	.	3589335	pseudogene	gene_id "WBGene00023366"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00023366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	72	17449.0	WormBase	3589263	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00006383']	['WBGene00006383']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4398225	4398225	0	False	False	300	4397925	4397925	0	DOG	IV	.	.	4397925	ncRNA	gene_id "WBGene00235373"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00235373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3515	24414.0	WormBase	4394410	+	gene	OK8-J2-2_split	NA	NA	NA	NA	['WBGene00021281']	['WBGene00021281']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11071250	11071250	0	False	False	300	11070950	11070950	0	DOG	IV	.	.	11070950	pseudogene	gene_id "WBGene00012384"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00012384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1563	12197.0	WormBase	11069387	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12475089	12475089	0	False	False	200	12474889	12474889	0	DOG	IV	.	.	12474889	protein_coding	gene_id "WBGene00007736"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00167521']	0	0	0.0	0	0	0	0	6231	4122.0	WormBase	12468658	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12482626	12482626	0	False	False	200	12482426	12482426	0	DOG	IV	.	.	12482426	protein_coding	gene_id "WBGene00011418"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3415	5153.0	WormBase	12479011	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11608900	11608900	False	0	0	500	11608400	11608400	False	POG	IV	.	.	11610910	pseudogene	gene_id "WBGene00012498"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00012498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	1443.0	2010	0	WormBase	11608900	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2348523	2348523	0	False	False	400	2348123	2348123	0	DOG	V	.	.	2348123	pseudogene	gene_id "WBGene00017496"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00017496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2447	3553.0	WormBase	2345676	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00021222']	['WBGene00021222']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2423195	2423195	0	False	False	300	2422895	2422895	0	DOG	V	.	.	2422895	protein_coding	gene_id "WBGene00015731"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1028	8910.0	WormBase	2421867	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2456547	2456547	0	False	False	400	2456147	2456147	0	DOG	V	.	.	2456147	protein_coding	gene_id "WBGene00018911"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2733	3490.0	WormBase	2453414	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00018917']	['WBGene00018917']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2531474	2531474	0	False	False	300	2531174	2531174	0	DOG	V	.	.	2531174	protein_coding	gene_id "WBGene00044131"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1028	8910.0	WormBase	2530146	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2647020	2647020	0	False	False	400	2646620	2646620	0	DOG	V	.	.	2646620	protein_coding	gene_id "WBGene00020957"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020957	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00220114', 'WBGene00220115']	0	0	0	0.0	0	0	0	0	7777	6459.0	WormBase	2638843	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5951291	5951291	0	False	False	300	5950991	5950991	0	DOG	V	.	.	5950991	protein_coding	gene_id "WBGene00004206"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004206	['WBGene00219717']	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	7517	442.0	WormBase	5943474	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6418247	6418247	0	False	False	200	6418047	6418047	0	DOG	V	.	.	6418047	pseudogene	gene_id "WBGene00023341"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00023341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	72	16083.0	WormBase	6417975	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00020273']	['WBGene00020273']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00020271']	['WBGene00020271']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9339658	9339658	0	False	False	800	9338858	9338858	0	DOG	V	.	.	9338858	protein_coding	gene_id "WBGene00000766"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2096	6914.0	WormBase	9336762	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00019466']	['WBGene00019466']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16802204	16802204	0	False	False	200	16802004	16802004	0	DOG	V	.	.	16802004	protein_coding	gene_id "WBGene00012316"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	7126	870.0	WormBase	16794878	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18052523	18052523	0	False	False	200	18052323	18052323	0	DOG	V	.	.	18052323	protein_coding	gene_id "WBGene00013344"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	8752	3646.0	WormBase	18043571	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
18060908	18060908	0	False	False	200	18060708	18060708	0	DOG	V	.	.	18060708	protein_coding	gene_id "WBGene00007062"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4739	16209.0	WormBase	18055969	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
134265	134265	0	False	False	200	134065	134065	0	DOG	I	.	.	134065	protein_coding	gene_id "WBGene00003229"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	6768	272.0	WormBase	127297	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1376609	1376609	0	False	False	200	1376409	1376409	0	DOG	I	.	.	1376409	protein_coding	gene_id "WBGene00022366"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	11100	18160.0	WormBase	1365309	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1490694	1490694	0	False	False	200	1490494	1490494	0	DOG	I	.	.	1490494	protein_coding	gene_id "WBGene00001115"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001115	0	0	0	0	['WBGene00170789']	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	7411	24261.0	WormBase	1483083	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3256078	3256078	0	False	False	400	3255678	3255678	0	DOG	I	.	.	3255678	protein_coding	gene_id "WBGene00003258"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003258	0	0	0	['WBGene00200442']	0	['WBGene00021834']	0	0	0	0	0	0	0	['WBGene00198001', 'WBGene00199669', 'WBGene00201300', 'WBGene00220179']	0	0	0	0.0	0	0	0	0	22287	1011.0	WormBase	3233391	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4847536	4847536	0	False	False	200	4847336	4847336	0	DOG	I	.	.	4847336	protein_coding	gene_id "WBGene00019009"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2323	1089.0	WormBase	4845013	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6294155	6294155	0	False	False	300	6293855	6293855	0	DOG	I	.	.	6293855	protein_coding	gene_id "WBGene00015686"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4422	1212.0	WormBase	6289433	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7847323	7847323	0	False	False	400	7846923	7846923	0	DOG	I	.	.	7846923	protein_coding	gene_id "WBGene00009277"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00014748']	0.0	0	0	0	0	6481	2052.0	WormBase	7840442	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00009274']	['WBGene00009274']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9122524	9123198	0	False	True	800	9122398	9122398	0	DOG	I	.	.	9122398	protein_coding	gene_id "WBGene00014115"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4283	126.0	WormBase	9118115	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00014116']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00220246']	NA	NA
9123193	9123193	0	True	False	500	9122693	9122693	0	DOG	I	.	.	9122693	snoRNA	gene_id "WBGene00220246"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	169	1971.0	WormBase	9122524	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00014116']	['WBGene00014116']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10820963	10820963	0	False	False	1000	10819963	10819963	0	DOG	I	.	.	10819963	protein_coding	gene_id "WBGene00016458"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2611	3400.0	WormBase	10817352	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11616544	11616544	0	False	False	300	11616244	11616244	0	DOG	I	.	.	11616244	protein_coding	gene_id "WBGene00007637"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4572	4911.0	WormBase	11611672	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12486435	12486435	0	False	False	200	12486235	12486235	0	DOG	I	.	.	12486235	protein_coding	gene_id "WBGene00012104"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2426	637.0	WormBase	12483809	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12528306	12528306	0	False	False	400	12527906	12527906	0	DOG	I	.	.	12527906	protein_coding	gene_id "WBGene00010770"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010770	0	0	0	['WBGene00199394']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	9119	4763.0	WormBase	12518787	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13771973	13771973	0	False	False	200	13771773	13771773	0	DOG	I	.	.	13771773	protein_coding	gene_id "WBGene00012389"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	15043	1294.0	WormBase	13756730	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14952124	14952124	0	False	False	200	14951924	14951924	0	DOG	I	.	.	14951924	protein_coding	gene_id "WBGene00002189"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002189	0	0	0	['WBGene00219910', 'WBGene00196768']	0	0	0	0	['WBGene00219911']	0	0	0	0	0	0	0	0	0.0	0	0	0	0	32391	1566.0	WormBase	14919533	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15062083	15073050	0	False	True	11900	15061150	15061150	0	DOG	I	.	.	15061150	pseudogene	gene_id "WBGene00004677"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00004677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	851	933.0	WormBase	15060299	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00198657']	['WBGene00201398']	['WBGene00201398', 'WBGene00198814', 'WBGene00196396', 'WBGene00195813', 'WBGene00201669']	NA	NA	NA	NA	NA	['WBGene00004512', 'WBGene00004567', 'WBGene00004622', 'WBGene00004513']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15064301	15072736	0	True	True	8900	15063836	15063836	0	DOG	I	.	.	15063836	rRNA	gene_id "WBGene00004512"; gene_source "WormBase"; gene_biotype "rRNA";	WBGene00004512	0	0	0	['WBGene00198814']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1753	465.0	WormBase	15062083	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00198657']	NA	['WBGene00196396', 'WBGene00195813', 'WBGene00201669']	NA	NA	NA	NA	NA	['WBGene00004567', 'WBGene00004622', 'WBGene00004513']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15064838	15072653	0	True	True	8200	15064453	15064453	0	DOG	I	.	.	15064453	rRNA	gene_id "WBGene00004567"; gene_source "WormBase"; gene_biotype "rRNA";	WBGene00004567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	152	385.0	WormBase	15064301	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00198657']	NA	['WBGene00196396', 'WBGene00195813', 'WBGene00201669']	NA	NA	NA	NA	NA	['WBGene00004622', 'WBGene00004513']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15069280	15071746	0	True	True	3400	15068346	15068346	0	DOG	I	.	.	15068346	rRNA	gene_id "WBGene00004622"; gene_source "WormBase"; gene_biotype "rRNA";	WBGene00004622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3508	934.0	WormBase	15064838	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00196396']	['WBGene00196396', 'WBGene00195813']	NA	NA	NA	NA	NA	['WBGene00004513']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15071333	15071333	0	True	False	300	15071033	15071033	0	DOG	I	.	.	15071033	rRNA	gene_id "WBGene00004513"; gene_source "WormBase"; gene_biotype "rRNA";	WBGene00004513	0	0	0	['WBGene00195813']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1753	1233.0	WormBase	15069280	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
355602	355602	0	False	False	200	355402	355402	0	DOG	III	.	.	355402	lincRNA	gene_id "WBGene00219745"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3180	10547.0	WormBase	352222	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00001561']	['WBGene00001561']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
850986	850986	0	False	False	400	850586	850586	0	DOG	III	.	.	850586	protein_coding	gene_id "WBGene00019326"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4744	3633.0	WormBase	845842	+	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
