DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:rRNA	DOG_overlap_same_strand_meta:rRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense
12941269	12941269	0	False	False	200	12941069	12941069	0	DOG	III	.	.	12941069	protein_coding	gene_id "WBGene00012559"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	6352	1548.0	WormBase	12934717	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13119642	13119642	0	False	False	600	13119042	13119042	0	DOG	III	.	.	13119042	protein_coding	gene_id "WBGene00012718"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012718	0	0	0	0	['WBGene00173698']	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	11435	778.0	WormBase	13107607	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13343574	13343737	0	False	True	400	13343337	13343337	0	DOG	III	.	.	13343337	protein_coding	gene_id "WBGene00001092"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	653	237.0	WormBase	13342684	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00002059']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2531634	2531634	0	False	False	200	2531434	2531434	0	DOG	X	.	.	2531434	tRNA	gene_id "WBGene00023125"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00023125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	73	5044.0	WormBase	2531361	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00195668']	['WBGene00195668']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00044061']	['WBGene00044061']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3541140	3541140	0	False	False	200	3540940	3540940	0	DOG	X	.	.	3540940	protein_coding	gene_id "WBGene00006863"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3299	1618.0	WormBase	3537641	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4147962	4147962	0	False	False	300	4147662	4147662	0	DOG	X	.	.	4147662	protein_coding	gene_id "WBGene00022745"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022745	0	0	0	['WBGene00198734']	0	['WBGene00022746']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	12529	9215.0	WormBase	4135133	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4810445	4810445	0	False	False	200	4810245	4810245	0	DOG	X	.	.	4810245	ncRNA	gene_id "WBGene00196263"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	137	2581.0	WormBase	4810108	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00019960']	['WBGene00019960']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5841592	5841661	0	False	True	300	5841361	5841361	0	DOG	X	.	.	5841361	ncRNA	gene_id "WBGene00199258"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	176	231.0	WormBase	5841185	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004245']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6744272	6745799	0	False	True	1900	6743899	6743899	0	DOG	X	.	.	6743899	protein_coding	gene_id "WBGene00003163"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1548	373.0	WormBase	6742351	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00199051']	['WBGene00201660']	['WBGene00201660']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6744801	6744801	0	True	False	200	6744601	6744601	0	DOG	X	.	.	6744601	ncRNA	gene_id "WBGene00199051"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	329	3597.0	WormBase	6744272	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6749059	6749059	0	False	False	800	6748259	6748259	0	DOG	X	.	.	6748259	ncRNA	gene_id "WBGene00200041"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	61	26270.0	WormBase	6748198	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00019844']	['WBGene00019844']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10132950	10132950	0	False	False	200	10132750	10132750	0	DOG	X	.	.	10132750	tRNA	gene_id "WBGene00014508"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00014508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	72	209.0	WormBase	10132678	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00199939']	['WBGene00199939']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10694661	10694661	0	False	False	200	10694461	10694461	0	DOG	X	.	.	10694461	protein_coding	gene_id "WBGene00008748"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2518	851.0	WormBase	10691943	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11484493	11485968	0	False	True	1600	11484368	11484368	0	DOG	X	.	.	11484368	protein_coding	gene_id "WBGene00003003"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003003	0	0	0	['WBGene00198856']	0	0	0	0	0	0	0	0	0	['WBGene00198772', 'WBGene00197733']	0	0	0	0.0	0	0	0	0	18811	125.0	WormBase	11465557	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00220093', 'WBGene00220094']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11485924	11485924	0	False	False	1000	11484924	11484924	0	DOG	X	.	.	11484924	snoRNA	gene_id "WBGene00220094"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	98	2864.0	WormBase	11484826	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11569731	11569731	0	False	False	200	11569531	11569531	0	DOG	X	.	.	11569531	protein_coding	gene_id "WBGene00007956"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	5608	2321.0	WormBase	11563923	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11792445	11793484	0	False	True	1200	11792284	11792284	0	DOG	X	.	.	11792284	snoRNA	gene_id "WBGene00219847"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00219847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	169	161.0	WormBase	11792115	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00003332']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11793042	11793042	0	True	False	500	11792542	11792542	0	DOG	X	.	.	11792542	miRNA	gene_id "WBGene00003332"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00003332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	97	5963.0	WormBase	11792445	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12022612	12022612	0	False	False	1400	12021212	12021212	0	DOG	X	.	.	12021212	protein_coding	gene_id "WBGene00012158"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012158	0	['WBGene00219571']	0	['WBGene00219859', 'WBGene00196605']	0	['WBGene00008206', 'WBGene00008208', 'WBGene00008207', 'WBGene00004859', 'WBGene00012295']	0	0	0	['WBGene00014289']	0	0	0	['WBGene00198301', 'WBGene00197850', 'WBGene00198643']	0	['WBGene00008209', 'WBGene00008210', 'WBGene00008211']	0	0.0	0	0	0	0	53178	2375.0	WormBase	11968034	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12295511	12295511	0	False	False	200	12295311	12295311	0	DOG	X	.	.	12295311	protein_coding	gene_id "WBGene00012299"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1544	3372.0	WormBase	12293767	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12661547	12661547	0	False	False	300	12661247	12661247	0	DOG	X	.	.	12661247	tRNA	gene_id "WBGene00009527"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00009527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	83	3981.0	WormBase	12661164	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13977120	13977120	0	False	False	200	13976920	13976920	0	DOG	X	.	.	13976920	protein_coding	gene_id "WBGene00009850"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1260	909.0	WormBase	13975660	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14477822	14477822	0	False	False	200	14477622	14477622	0	DOG	X	.	.	14477622	ncRNA	gene_id "WBGene00045117"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00045117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	77	842.0	WormBase	14477545	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14494115	14494115	0	False	False	3000	14491115	14491115	0	DOG	X	.	.	14491115	protein_coding	gene_id "WBGene00001898"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001898	0	0	0	['WBGene00196573']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1021	4970.0	WormBase	14490094	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15298044	15298044	0	False	False	500	15297544	15297544	0	DOG	X	.	.	15297544	tRNA	gene_id "WBGene00009936"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00009936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	73	8210.0	WormBase	15297471	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004777']	['WBGene00004777']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15427006	15427006	0	False	False	200	15426806	15426806	0	DOG	X	.	.	15426806	ncRNA	gene_id "WBGene00202343"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	224	1465.0	WormBase	15426582	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00003532']	['WBGene00003532']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15716644	15716644	0	False	False	200	15716444	15716444	0	DOG	X	.	.	15716444	protein_coding	gene_id "WBGene00003638"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	8249	2181.0	WormBase	15708195	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16943323	16960919	0	False	True	29300	16931619	16931619	0	DOG	X	.	.	16931619	ncRNA	gene_id "WBGene00022951"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00022951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1705	11704.0	WormBase	16929914	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00219964']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00018711', 'WBGene00018712']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17010062	17010062	0	False	False	1600	17008462	17008462	0	DOG	X	.	.	17008462	protein_coding	gene_id "WBGene00019347"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019347	0	0	0	['WBGene00196109', 'WBGene00201081']	0	0	0	0	0	0	0	0	0	['WBGene00201892', 'WBGene00199833']	0	0	0	0.0	0	0	0	0	21833	5000.0	WormBase	16986629	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15326	15326	0	False	False	400	14926	14926	0	DOG	IV	.	.	14926	protein_coding	gene_id "WBGene00021406"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021406	0	0	0	0	0	['WBGene00021407']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	14231	6567.0	WormBase	695	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1107396	1110286	0	False	True	5200	1105086	1105086	0	DOG	IV	.	.	1105086	protein_coding	gene_id "WBGene00016637"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	313	2310.0	WormBase	1104773	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00003893']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2805839	2806298	0	False	True	600	2805698	2805698	0	DOG	IV	.	.	2805698	tRNA	gene_id "WBGene00023180"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00023180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	71	141.0	WormBase	2805627	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00201830']	['WBGene00201830']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00044488']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4176388	4176679	0	False	True	400	4176279	4176279	0	DOG	IV	.	.	4176279	protein_coding	gene_id "WBGene00004386"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	2190	109.0	WormBase	4174089	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00001033']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4179931	4179931	0	False	False	400	4179531	4179531	0	DOG	IV	.	.	4179531	protein_coding	gene_id "WBGene00019535"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1068	6582.0	WormBase	4178463	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4398625	4398625	0	False	False	700	4397925	4397925	0	DOG	IV	.	.	4397925	ncRNA	gene_id "WBGene00235373"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00235373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3515	24414.0	WormBase	4394410	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00021281']	['WBGene00021281']	['WBGene00021283']	['WBGene00021283']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7049954	7050327	0	False	True	900	7049427	7049427	0	DOG	IV	.	.	7049427	piRNA	gene_id "WBGene00174884"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00174884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	20	527.0	WormBase	7049407	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00003695']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7800452	7800452	0	False	False	200	7800252	7800252	0	DOG	IV	.	.	7800252	pseudogene	gene_id "WBGene00002221"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00002221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	3060	4788.0	WormBase	7797192	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7846068	7846068	0	False	False	200	7845868	7845868	0	DOG	IV	.	.	7845868	ncRNA	gene_id "WBGene00200630"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	212	762.0	WormBase	7845656	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7915291	7915484	0	False	True	300	7915184	7915184	0	DOG	IV	.	.	7915184	protein_coding	gene_id "WBGene00003827"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	4609	107.0	WormBase	7910575	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00016791']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10217843	10217843	0	False	False	200	10217643	10217643	0	DOG	IV	.	.	10217643	protein_coding	gene_id "WBGene00000698"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	1193	4829.0	WormBase	10216450	+	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00007698']	['WBGene00007698']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
