gene_id_name	annotation	DOG length	tir_repeat_length_in_DOG	tir length / DOG length
WBGene00015414	"WS258 
 random intergenic"	400	64.0	0.16
WBGene00219410	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00015413	"WS258 
 random intergenic"	1300	295.0	0.22692307692307692
WBGene00015412	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00195724	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00197323	"WS258 
 random intergenic"	8100	23.0	0.002839506172839506
WBGene00200140	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00015411	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00021033	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00001702	"WS258 
 random intergenic"	2300	0.0	0.0
WBGene00001692	"WS258 
 random intergenic"	400	46.0	0.115
WBGene00001699	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00019049	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00194843	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00019051	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019048	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00019047	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00019046	"WS258 
 random intergenic"	300	44.0	0.14666666666666667
WBGene00023301	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00015655	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00023463	"WS258 
 random intergenic"	700	339.0	0.48428571428571426
WBGene00023465	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00015654	"WS258 
 random intergenic"	300	27.0	0.09
WBGene00023464	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00015653	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00015652	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00015651	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00023462	"WS258 
 random intergenic"	10300	35.0	0.0033980582524271844
WBGene00199025	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00006769	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019778	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00019777	"WS258 
 random intergenic"	900	166.0	0.18444444444444444
WBGene00015037	"WS258 
 random intergenic"	900	26.0	0.028888888888888888
WBGene00201697	"WS258 
 random intergenic"	10800	280.0	0.025925925925925925
WBGene00200460	"WS258 
 random intergenic"	5900	148.0	0.025084745762711864
WBGene00015036	"WS258 
 random intergenic"	2300	0.0	0.0
WBGene00015035	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021375	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021374	"WS258 
 random intergenic"	300	89.0	0.2966666666666667
WBGene00202239	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00196540	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00023366	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00002188	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00022609	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00022608	"WS258 
 random intergenic"	12100	810.0	0.06694214876033058
WBGene00170259	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00021360	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00198923	"WS258 
 random intergenic"	6400	341.0	0.05328125
WBGene00021359	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00021358	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021357	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021365	"WS258 
 random intergenic"	8900	362.0	0.04067415730337079
WBGene00165899	"WS258 
 random intergenic"	3500	84.0	0.024
WBGene00021369	"WS258 
 random intergenic"	300	50.0	0.16666666666666666
WBGene00021368	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019546	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019545	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00019724	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019723	"WS258 
 random intergenic"	700	52.0	0.07428571428571429
WBGene00017907	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00200865	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00196594	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00195822	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00017906	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00200814	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00169432	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00196379	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00006970	"WS258 
 random intergenic"	600	32.0	0.05333333333333334
WBGene00200340	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00018144	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018143	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00018142	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00018141	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00044471	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00044472	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00219307	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00219304	"WS258 
 random intergenic"	6500	0.0	0.0
WBGene00023478	"WS258 
 random intergenic"	200	190.0	0.95
WBGene00006488	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00235358	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00044474	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00044475	"WS258 
 random intergenic"	6400	696.0	0.10875
WBGene00235297	"WS258 
 random intergenic"	12100	584.0	0.048264462809917356
WBGene00235293	"WS258 
 random intergenic"	3500	69.0	0.019714285714285715
WBGene00018973	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00044476	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00235361	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018972	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00018971	"WS258 
 random intergenic"	300	57.0	0.19
WBGene00018970	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00044642	"WS258 
 random intergenic"	1000	301.0	0.301
WBGene00021581	"WS258 
 random intergenic"	300	194.0	0.6466666666666666
WBGene00021582	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00195003	"WS258 
 random intergenic"	400	38.0	0.095
WBGene00021583	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00235362	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021585	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00021586	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00021587	"WS258 
 random intergenic"	600	45.0	0.075
WBGene00044343	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018548	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00005432	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00005433	"WS258 
 random intergenic"	1000	90.0	0.09
WBGene00018547	"WS258 
 random intergenic"	400	203.0	0.5075
WBGene00220113	"WS258 
 random intergenic"	5900	112.0	0.018983050847457626
WBGene00018066	"WS258 
 random intergenic"	400	150.0	0.375
WBGene00018065	"WS258 
 random intergenic"	6500	208.0	0.032
WBGene00018064	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00219554	"WS258 
 random intergenic"	200	112.0	0.56
WBGene00006173	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00020979	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00004157	"WS258 
 random intergenic"	1300	0.0	0.0
WBGene00016434	"WS258 
 random intergenic"	700	88.0	0.12571428571428572
WBGene00016433	"WS258 
 random intergenic"	700	577.0	0.8242857142857143
WBGene00016432	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00006701	"WS258 
 random intergenic"	600	158.0	0.2633333333333333
WBGene00016436	"WS258 
 random intergenic"	1100	54.0	0.04909090909090909
WBGene00018644	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00235363	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00018643	"WS258 
 random intergenic"	10300	604.0	0.058640776699029125
WBGene00019933	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019932	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00019934	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019931	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019533	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00219216	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00019532	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019531	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00019530	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00235369	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019529	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00004385	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00004386	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00001033	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019535	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00235370	"WS258 
 random intergenic"	10000	81.0	0.0081
WBGene00019439	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00019438	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017934	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00001074	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00235183	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00023279	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00018085	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00000123	"WS258 
 random intergenic"	6400	154.0	0.0240625
WBGene00000610	"WS258 
 random intergenic"	1300	0.0	0.0
WBGene00018084	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00018083	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00018082	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00018081	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00018080	"WS258 
 random intergenic"	2300	0.0	0.0
WBGene00003336	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00017486	"WS258 
 random intergenic"	8100	94.0	0.011604938271604939
WBGene00017485	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00044479	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00017484	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017483	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00235372	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00017482	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021287	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00174298	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020972	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00020971	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00020976	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00198353	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00220117	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020974	"WS258 
 random intergenic"	3500	858.0	0.24514285714285713
WBGene00005662	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00050916	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00018898	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00021286	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00196315	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00021282	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00021281	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00235373	"WS258 
 random intergenic"	300	61.0	0.20333333333333334
WBGene00019950	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019949	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00019948	"WS258 
 random intergenic"	700	59.0	0.08428571428571428
WBGene00019947	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00019946	"WS258 
 random intergenic"	8900	0.0	0.0
WBGene00019955	"WS258 
 random intergenic"	500	73.0	0.146
WBGene00019721	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00195363	"WS258 
 random intergenic"	700	46.0	0.06571428571428571
WBGene00196599	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00019717	"WS258 
 random intergenic"	1600	0.0	0.0
WBGene00197811	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00045248	"WS258 
 random intergenic"	8100	1648.0	0.2034567901234568
WBGene00200649	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00200559	"WS258 
 random intergenic"	300	53.0	0.17666666666666667
WBGene00198574	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00202043	"WS258 
 random intergenic"	400	55.0	0.1375
WBGene00200541	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00022682	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00022681	"WS258 
 random intergenic"	3500	108.0	0.030857142857142857
WBGene00017901	"WS258 
 random intergenic"	7900	0.0	0.0
WBGene00198688	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017900	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00235292	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00044302	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00017596	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00017595	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00017593	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00017592	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00017594	"WS258 
 random intergenic"	10000	0.0	0.0
WBGene00017591	"WS258 
 random intergenic"	200	22.0	0.11
WBGene00169973	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00020084	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00235119	"WS258 
 random intergenic"	7100	0.0	0.0
WBGene00235120	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017923	"WS258 
 random intergenic"	7900	0.0	0.0
WBGene00017922	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00006706	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00017921	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00004205	"WS258 
 random intergenic"	7900	568.0	0.07189873417721519
WBGene00017920	"WS258 
 random intergenic"	3500	0.0	0.0
WBGene00017919	"WS258 
 random intergenic"	8100	356.0	0.04395061728395062
WBGene00195370	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00044482	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00198742	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020678	"WS258 
 random intergenic"	1000	116.0	0.116
WBGene00044620	"WS258 
 random intergenic"	8100	26.0	0.0032098765432098763
WBGene00020675	"WS258 
 random intergenic"	2300	287.0	0.12478260869565218
WBGene00019541	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00017118	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00017117	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00017116	"WS258 
 random intergenic"	600	27.0	0.045
WBGene00021202	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00021201	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00194835	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00021200	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00021199	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00021198	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00220042	"WS258 
 random intergenic"	7900	91.0	0.011518987341772152
WBGene00020004	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00201848	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00172645	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00172271	"WS258 
 random intergenic"	7900	0.0	0.0
WBGene00020003	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00167230	"WS258 
 random intergenic"	700	126.0	0.18
WBGene00202367	"WS258 
 random intergenic"	7100	360.0	0.05070422535211268
WBGene00019162	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00005842	"WS258 
 random intergenic"	2300	0.0	0.0
WBGene00165431	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00005841	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00168597	"WS258 
 random intergenic"	200	105.0	0.525
WBGene00171454	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00165730	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00173294	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00170539	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00171016	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00169541	"WS258 
 random intergenic"	10800	0.0	0.0
WBGene00169623	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00167552	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00165948	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00173412	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00172027	"WS258 
 random intergenic"	7900	0.0	0.0
WBGene00048474	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00174156	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00046875	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00047832	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00048520	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00171805	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00049683	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00201520	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00198573	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00168042	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00172689	"WS258 
 random intergenic"	300	54.0	0.18
WBGene00169424	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00167228	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00046319	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00167754	"WS258 
 random intergenic"	7900	32.0	0.004050632911392405
WBGene00049655	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00050620	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00169046	"WS258 
 random intergenic"	5900	0.0	0.0
WBGene00046648	"WS258 
 random intergenic"	3000	78.0	0.026
WBGene00168750	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00050804	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050443	"WS258 
 random intergenic"	12100	0.0	0.0
WBGene00166423	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00174290	"WS258 
 random intergenic"	7900	42.0	0.005316455696202532
WBGene00170957	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00166629	"WS258 
 random intergenic"	1000	0.0	0.0
WBGene00169076	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00174942	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00166556	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00166749	"WS258 
 random intergenic"	400	30.0	0.075
WBGene00023168	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00006217	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00168217	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00167392	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00235209	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00168918	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00197445	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00167375	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00165675	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00046417	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00006214	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00168824	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00165913	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00170999	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00006211	"WS258 
 random intergenic"	200	32.0	0.16
WBGene00166701	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00172371	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00020354	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00020356	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00168831	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00050076	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00173780	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00167712	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00165812	"WS258 
 random intergenic"	3000	0.0	0.0
WBGene00165634	"WS258 
 random intergenic"	5900	0.0	0.0
WBGene00047743	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00046002	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00020353	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00006204	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00006202	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00167858	"WS258 
 random intergenic"	5900	0.0	0.0
WBGene00174560	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00006201	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00006203	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00169159	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00167582	"WS258 
 random intergenic"	1200	0.0	0.0
WBGene00235376	"WS258 
 random intergenic"	8100	0.0	0.0
WBGene00167970	"WS258 
 random intergenic"	1300	42.0	0.03230769230769231
WBGene00021178	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00170378	"WS258 
 random intergenic"	400	0.0	0.0
WBGene00171762	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00174353	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00006199	"WS258 
 random intergenic"	500	32.0	0.064
WBGene00165302	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00170914	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00170298	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00006212	"WS258 
 random intergenic"	500	0.0	0.0
WBGene00021177	"WS258 
 random intergenic"	500	26.0	0.052
WBGene00174521	"WS258 
 random intergenic"	700	0.0	0.0
WBGene00173824	"WS258 
 random intergenic"	8900	0.0	0.0
WBGene00171398	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00167434	"WS258 
 random intergenic"	5900	0.0	0.0
WBGene00172523	"WS258 
 random intergenic"	1100	0.0	0.0
WBGene00166420	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00006213	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00167280	"WS258 
 random intergenic"	900	0.0	0.0
WBGene00174376	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00165763	"WS258 
 random intergenic"	1000	25.0	0.025
WBGene00006208	"WS258 
 random intergenic"	300	0.0	0.0
WBGene00169782	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00175008	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00165799	"WS258 
 random intergenic"	600	0.0	0.0
WBGene00006209	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00168911	"WS258 
 random intergenic"	200	0.0	0.0
WBGene00021176	"WS258 
 random intergenic"	800	0.0	0.0
WBGene00174904	"WS258 
 random intergenic"	700	23.0	0.032857142857142856
