DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:antisense	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_same_strand_meta:tRNA	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	sample_name	source	start	strand	type
18716075	18716075	0	False	False	5600	0.0	0	0	0	0	['WBGene00194680']	['WBGene00050903']	0	0	0	0	0	0	0	0	0	['WBGene00194680']	['WBGene00050903']	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	18710475	18710475	0	DOG	V	.	.	18719944	protein_coding	gene_id "WBGene00012456"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012456	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00198676', 'WBGene00196033']	0	0	0	0	0	0	10295.0	3869	0.0	N2HS_J2A_split	WormBase	18716075	-	gene
5600393	5600393	0	False	True	5600	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00000420']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00015470']	0	0	0	0	5600058	5600058	0	DOG	III	.	.	5603656	protein_coding	gene_id "WBGene00015468"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015468	0	0	0	0	['WBGene00197666', 'WBGene00198368']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00200205']	0	0	0	0	0	0	335.0	3263	0.0	N2HS_J2B_s	WormBase	5600393	-	gene
9440079	9440079	0	False	True	5600	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00006538']	0	0	0	0	9436893	9436893	0	DOG	X	.	.	9441571	protein_coding	gene_id "WBGene00007128"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00007128	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3186.0	1492	0.0	N2HS_J2B_spl	WormBase	9440079	-	gene
2040368	2040368	0	False	True	5600	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00206415']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00019132']	0	0	0	0	2039388	2039388	0	DOG	II	.	.	2041629	protein_coding	gene_id "WBGene00015012"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015012	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	980.0	1261	0.0	N2HS_J2B_sp	WormBase	2040368	-	gene
12626742	12626742	0	False	True	5600	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00011582']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00011586']	0	0	0	0	12625238	12625238	0	DOG	I	.	.	12628997	protein_coding	gene_id "WBGene00011583"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011583	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1504.0	2255	0.0	N2HS_J2B_spl	WormBase	12626742	-	gene
5173184	5173184	0	True	True	5600	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00169554', 'WBGene00168766', 'WBGene00049891', 'WBGene00170397']	['WBGene00016053']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00048897', 'WBGene00046509', 'WBGene00049539', 'WBGene00171221', 'WBGene00174833']	0	0	0	0	0	5172816	5172816	0	DOG	IV	.	.	5173204	piRNA	gene_id "WBGene00170980"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00170980	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	368.0	20	0.0	N2HS_J2B_sp	WormBase	5173184	-	gene
11821315	11821315	0	True	True	5600	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00009658', 'WBGene00012396']	['WBGene00194891']	0	0	0	11821144	11821144	0	DOG	II	.	.	11823616	protein_coding	gene_id "WBGene00012395"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012395	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.0	2301	0.0	N2HS_J2B_sp	WormBase	11821315	-	gene
3717700	3717700	0	False	True	5500	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00003025']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00020854']	0	0	0	0	3715969	3715969	0	DOG	V	.	.	3723734	lincRNA	gene_id "WBGene00219739"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219739	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1731.0	6034	0.0	N2HS_J2B_spl	WormBase	3717700	-	gene
6396637	6396637	0	False	True	5500	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00015806']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00015814']	0	0	0	0	6396182	6396182	0	DOG	III	.	.	6396688	ncRNA	gene_id "WBGene00196070"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196070	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	455.0	51	0.0	N2HS_J2B_s	WormBase	6396637	-	gene
8804799	8804799	0	False	True	5500	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00009453']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00009452']	0	0	0	0	8804697	8804697	0	DOG	I	.	.	8808081	protein_coding	gene_id "WBGene00009451"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009451	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.0	3282	0.0	N2HS_J2B_spl	WormBase	8804799	-	gene
9321858	9321858	0	True	True	5500	0.0	0	0	0	0	['WBGene00008402']	0	0	0	0	0	0	0	0	0	0	['WBGene00008402']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00172655']	['WBGene00008403']	0	0	0	0	9321687	9321687	0	DOG	II	.	.	9322916	protein_coding	gene_id "WBGene00004286"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004286	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.0	1058	0.0	N2HS_J2B_sp	WormBase	9321858	-	gene
13437054	13437054	0	False	True	5500	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00006612']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00009733', 'WBGene00009734', 'WBGene00009735']	0	0	0	0	13436943	13436943	0	DOG	III	.	.	13439586	protein_coding	gene_id "WBGene00009736"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009736	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.0	2532	0.0	N2HS_J2B_s	WormBase	13437054	-	gene
8446608	8446608	0	False	True	5500	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00197122']	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00018700']	0	0	0	0	8444773	8444773	0	DOG	V	.	.	8448009	protein_coding	gene_id "WBGene00020720"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020720	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1835.0	1401	0.0	N2HS_J2B_spl	WormBase	8446608	-	gene
11911001	11911001	0	False	True	5500	0.0	0	0	0	0	['WBGene00013233', 'WBGene00013234']	0	0	0	0	0	0	0	0	0	0	['WBGene00013233', 'WBGene00013234']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00013232']	0	0	0	0	11907387	11907387	0	DOG	III	.	.	11914317	protein_coding	gene_id "WBGene00013235"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013235	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3614.0	3316	0.0	N2HS_J2B_s	WormBase	11911001	-	gene
5173136	5173136	0	False	True	5500	0.0	0	0	['WBGene00195780']	0	0	0	0	0	0	0	0	0	0	['WBGene00198841', 'WBGene00195780']	0	['WBGene00020197']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00044732']	0	0	0	0	5171119	5171119	0	DOG	X	.	.	5173264	ncRNA	gene_id "WBGene00196596"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196596	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2017.0	128	0.0	N2HS_J2B_spl	WormBase	5173136	-	gene
6396582	6396582	0	False	True	5400	0.0	0	0	0	['WBGene00169027', 'WBGene00166896']	0	0	0	0	0	0	0	0	0	['WBGene00199666']	['WBGene00173603', 'WBGene00169027', 'WBGene00166896']	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00166305', 'WBGene00167027', 'WBGene00168230', 'WBGene00168428', 'WBGene00172036', 'WBGene00172546', 'WBGene00173332', 'WBGene00172628']	0	0	0	0	0	6396242	6396242	0	DOG	IV	.	.	6402458	protein_coding	gene_id "WBGene00022242"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022242	0	0	0	0	0	['WBGene00047971', 'WBGene00168759', 'WBGene00167255', 'WBGene00165551']	0	0	0.0	0	0	0	0	0	0	0	['WBGene00048899', 'WBGene00050641', 'WBGene00047209', 'WBGene00172757', 'WBGene00171654', 'WBGene00169573', 'WBGene00171848', 'WBGene00048658']	0	0	0	0	0	340.0	5876	0.0	N2HS_J2B_sp	WormBase	6396582	-	gene
4170120	4170120	0	False	True	5400	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00021556']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00021559']	0	0	0	0	4169837	4169837	0	DOG	V	.	.	4175640	protein_coding	gene_id "WBGene00021560"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021560	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.0	5520	0.0	N2HS_J2B_spl	WormBase	4170120	-	gene
6167390	6167390	0	False	True	5400	0.0	0	0	['WBGene00201756']	0	0	0	0	0	0	0	0	0	0	['WBGene00200792', 'WBGene00199231', 'WBGene00197118', 'WBGene00201756']	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00200066', 'WBGene00196476', 'WBGene00196920']	0	0	0	0	0	0	6165103	6165103	0	DOG	X	.	.	6167515	ncRNA	gene_id "WBGene00198433"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198433	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287.0	125	0.0	N2HS_J2B_spl	WormBase	6167390	-	gene
13448255	13448255	0	False	True	5400	0.0	0	0	['WBGene00219877']	0	['WBGene00008527']	0	0	0	0	0	0	0	0	['WBGene00199413', 'WBGene00219877']	0	['WBGene00008527']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00198567']	0	0	0	0	0	['WBGene00014304']	13444514	13444514	0	DOG	X	.	.	13448304	ncRNA	gene_id "WBGene00197346"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197346	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741.0	49	0.0	N2HS_J2B_spl	WormBase	13448255	-	gene
7473299	7473299	0	False	True	5400	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00017782']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00006094']	0	0	0	0	7472915	7472915	0	DOG	V	.	.	7475013	pseudogene	gene_id "WBGene00006095"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00006095	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	384.0	1714	0.0	N2HS_J2B_spl	WormBase	7473299	-	gene
6743978	6743978	0	False	False	5400	0.0	0	0	['WBGene00200645']	0	['WBGene00003163']	0	0	0	0	0	0	0	0	['WBGene00200645']	0	['WBGene00003163']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	6738578	6738578	0	DOG	X	.	.	6744311	ncRNA	gene_id "WBGene00201660"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201660	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10663.0	333	0.0	N2HS_J2B_spl	WormBase	6743978	-	gene
6017311	6017311	0	False	True	5300	0.0	0	0	['WBGene00198774']	0	0	0	0	0	0	0	0	0	['WBGene00077709']	['WBGene00198774']	0	['WBGene00022650']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00022652']	0	0	0	0	6016561	6016561	0	DOG	II	.	.	6017446	ncRNA	gene_id "WBGene00197675"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197675	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	750.0	135	0.0	N2HS_J2B_sp	WormBase	6017311	-	gene
12272981	12272981	0	False	True	5300	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00009613', 'WBGene00009615']	0	0	0	0	12272190	12272190	0	DOG	I	.	.	12274636	protein_coding	gene_id "WBGene00009614"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009614	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	791.0	1655	0.0	N2HS_J2B_spl	WormBase	12272981	-	gene
9321667	9321667	0	False	True	5300	0.0	0	0	0	0	['WBGene00008402']	0	0	0	0	0	0	0	0	0	0	['WBGene00008402']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00008403']	0	0	0	0	9319627	9319627	0	DOG	II	.	.	9321687	piRNA	gene_id "WBGene00172655"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00172655	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2040.0	20	0.0	N2HS_J2B_sp	WormBase	9321667	-	gene
9663616	9663616	0	False	True	5200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00014252', 'WBGene00014253', 'WBGene00014254']	0	0	0	0	9663007	9663007	0	DOG	II	.	.	9665664	protein_coding	gene_id "WBGene00014255"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00014255	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	609.0	2048	0.0	N2HS_J2B_sp	WormBase	9663616	-	gene
5590895	5590895	0	True	True	5200	0.0	0	0	0	0	['WBGene00001439']	0	0	0	0	0	0	0	0	0	['WBGene00170401']	['WBGene00001439']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	['WBGene00049005', 'WBGene00168472', 'WBGene00049952', 'WBGene00171706', 'WBGene00047122', 'WBGene00048203', 'WBGene00045859', 'WBGene00167785', 'WBGene00165428', 'WBGene00168380', 'WBGene00050657', 'WBGene00174381', 'WBGene00168334', 'WBGene00165392']	0	0	0	0	0	5590655	5590655	0	DOG	IV	.	.	5590915	piRNA	gene_id "WBGene00045927"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00045927	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.0	20	0.0	N2HS_J2B_sp	WormBase	5590895	-	gene
7846190	7846190	0	True	True	5200	0.0	0	0	0	0	['WBGene00016915']	0	0	0	0	0	0	0	0	0	0	['WBGene00016915']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00202340', 'WBGene00201540', 'WBGene00200711', 'WBGene00196347']	0	0	0	0	0	0	7845025	7845025	0	DOG	X	.	.	7847460	protein_coding	gene_id "WBGene00045210"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00045210	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1165.0	1270	0.0	N2HS_J2B_spl	WormBase	7846190	-	gene
3873541	3873541	0	False	False	5200	0.0	0	0	0	0	['WBGene00016773']	0	0	0	0	0	0	0	0	0	0	['WBGene00016773']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	3868341	3868341	0	DOG	II	.	.	3877227	protein_coding	gene_id "WBGene00016778"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016778	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8789.0	3686	0.0	N2HS_J2B_sp	WormBase	3873541	-	gene
7486131	7486131	0	False	True	5200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00006285']	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00015963', 'WBGene00015962']	0	0	0	0	7485100	7485100	0	DOG	V	.	.	7487618	protein_coding	gene_id "WBGene00015961"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015961	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1031.0	1487	0.0	N2HS_J2B_spl	WormBase	7486131	-	gene
4914096	4914096	0	False	True	5200	0.0	0	0	0	0	['WBGene00017825']	0	0	0	0	0	0	0	0	0	0	['WBGene00004400', 'WBGene00005012', 'WBGene00017825']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00017831', 'WBGene00017829']	0	0	0	0	4912521	4912521	0	DOG	III	.	.	4917129	protein_coding	gene_id "WBGene00004679"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004679	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1575.0	3033	0.0	N2HS_J2B_s	WormBase	4914096	-	gene
11096158	11096158	0	False	False	5200	0.0	0	0	0	0	0	0	0	0	0	['WBGene00014538']	0	0	0	0	0	0	0	0	0	0	['WBGene00014538']	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	11090958	11090958	0	DOG	X	.	.	11096935	pseudogene	gene_id "WBGene00012218"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00012218	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	9627.0	777	0.0	N2HS_J2B_spl	WormBase	11096158	-	gene
2070593	2070593	0	False	False	5200	0.0	0	0	['WBGene00200144']	0	['WBGene00017207', 'WBGene00219315']	0	0	0	0	0	0	0	0	['WBGene00200144']	0	['WBGene00017207', 'WBGene00219315']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	2065393	2065393	0	DOG	II	.	.	2071516	protein_coding	gene_id "WBGene00017212"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017212	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6575.0	923	0.0	N2HS_J2B_sp	WormBase	2070593	-	gene
9162856	9162856	0	False	True	5200	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00004223']	0	0	0	0	9161653	9161653	0	DOG	III	.	.	9163004	ncRNA	gene_id "WBGene00198344"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198344	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1203.0	148	0.0	N2HS_J2B_s	WormBase	9162856	-	gene
6017244	6017244	0	False	True	5100	0.0	0	0	0	0	['WBGene00016722']	0	0	0	0	0	0	0	0	['WBGene00235389', 'WBGene00201109']	['WBGene00165818', 'WBGene00174406', 'WBGene00168708', 'WBGene00166628', 'WBGene00168896']	['WBGene00016722']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	['WBGene00200633']	['WBGene00169867', 'WBGene00172709', 'WBGene00166216', 'WBGene00170368', 'WBGene00167481', 'WBGene00168166', 'WBGene00171995', 'WBGene00166117']	0	0	0	0	0	6016891	6016891	0	DOG	IV	.	.	6017264	piRNA	gene_id "WBGene00047689"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00047689	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	353.0	20	0.0	N2HS_J2B_sp	WormBase	6017244	-	gene
7497286	7497286	0	False	True	5100	0.0	0	0	['WBGene00200435']	0	['WBGene00019998', 'WBGene00023416']	0	0	0	0	0	0	0	0	['WBGene00200435']	0	['WBGene00019998', 'WBGene00023416']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00003542']	0	0	0	0	7493699	7493699	0	DOG	II	.	.	7499475	protein_coding	gene_id "WBGene00019999"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019999	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3587.0	2189	0.0	N2HS_J2B_sp	WormBase	7497286	-	gene
380919	380919	0	False	True	5100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00019862']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00019863']	0	0	0	0	380605	380605	0	DOG	X	.	.	380991	miRNA	gene_id "WBGene00045360"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00045360	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.0	72	0.0	N2HS_J2B_spl	WormBase	380919	-	gene
10217302	10217302	0	False	True	5100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00011868']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00000833']	0	0	0	0	10216635	10216635	0	DOG	III	.	.	10218646	protein_coding	gene_id "WBGene00004326"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004326	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	667.0	1344	0.0	N2HS_J2B_s	WormBase	10217302	-	gene
852801	852801	0	False	True	5100	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	['WBGene00019326']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00019333']	0	0	0	0	852396	852396	0	DOG	III	.	.	853909	protein_coding	gene_id "WBGene00004388"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004388	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	405.0	1108	0.0	N2HS_J2B_s	WormBase	852801	-	gene
5160671	5160671	0	False	True	5100	0.0	0	0	['WBGene00199455']	0	['WBGene00004099']	0	0	0	0	0	0	0	0	['WBGene00199455']	0	['WBGene00004099']	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	['WBGene00005930']	0	0	0	0	5157760	5157760	0	DOG	V	.	.	5161892	protein_coding	gene_id "WBGene00000029"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000029	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2911.0	1221	0.0	N2HS_J2B_spl	WormBase	5160671	-	gene
