gene_id_name	strand	gene_biotype_name	overlapped_gene	overlapped_biotype	same_or_opposite_strand
WBGene00169004	+	piRNA	WBGene00048031	piRNA	opposite
WBGene00169004	+	piRNA	WBGene00165096	piRNA	opposite
WBGene00007453	+	protein_coding	WBGene00049654	piRNA	opposite
WBGene00174200	+	piRNA	WBGene00171482	piRNA	opposite
WBGene00049223	+	piRNA	WBGene00171854	piRNA	opposite
WBGene00050120	+	piRNA	WBGene00173460	piRNA	opposite
WBGene00050120	+	piRNA	WBGene00166987	piRNA	opposite
WBGene00050120	+	piRNA	WBGene00170706	piRNA	opposite
WBGene00050120	+	piRNA	WBGene00167484	piRNA	opposite
WBGene00050120	+	piRNA	WBGene00174579	piRNA	opposite
WBGene00050120	+	piRNA	WBGene00172348	piRNA	opposite
WBGene00167939	+	piRNA	WBGene00050838	piRNA	opposite
WBGene00048133	+	piRNA	WBGene00047552	piRNA	opposite
WBGene00172480	+	piRNA	WBGene00166892	piRNA	opposite
WBGene00172480	+	piRNA	WBGene00046048	piRNA	opposite
WBGene00049403	+	piRNA	WBGene00045837	piRNA	opposite
WBGene00049403	+	piRNA	WBGene00166104	piRNA	opposite
WBGene00170096	+	piRNA	WBGene00173240	piRNA	opposite
WBGene00170096	+	piRNA	WBGene00174104	piRNA	opposite
WBGene00165064	+	piRNA	WBGene00169370	piRNA	opposite
WBGene00165064	+	piRNA	WBGene00174339	piRNA	opposite
WBGene00050473	+	piRNA	WBGene00173963	piRNA	opposite
WBGene00165363	+	piRNA	WBGene00047138	piRNA	opposite
WBGene00050445	+	piRNA	WBGene00171435	piRNA	opposite
WBGene00166715	+	piRNA	WBGene00050483	piRNA	opposite
WBGene00166715	+	piRNA	WBGene00048879	piRNA	opposite
WBGene00169986	+	piRNA	WBGene00174118	piRNA	opposite
WBGene00048726	+	piRNA	WBGene00172606	piRNA	opposite
WBGene00050672	+	piRNA	WBGene00048349	piRNA	opposite
WBGene00173667	+	piRNA	WBGene00173135	piRNA	opposite
WBGene00167967	+	piRNA	WBGene00167489	piRNA	opposite
WBGene00168952	+	piRNA	WBGene00173119	piRNA	opposite
WBGene00168952	+	piRNA	WBGene00046859	piRNA	opposite
WBGene00168952	+	piRNA	WBGene00047756	piRNA	opposite
WBGene00049920	+	piRNA	WBGene00174695	piRNA	opposite
WBGene00049920	+	piRNA	WBGene00171942	piRNA	opposite
WBGene00045063	+	protein_coding	WBGene00046140	piRNA	opposite
WBGene00050197	+	piRNA	WBGene00050020	piRNA	opposite
WBGene00050197	+	piRNA	WBGene00170135	piRNA	opposite
WBGene00174594	+	piRNA	WBGene00168960	piRNA	opposite
WBGene00174594	+	piRNA	WBGene00049180	piRNA	opposite
WBGene00050206	+	piRNA	WBGene00173219	piRNA	opposite
WBGene00050206	+	piRNA	WBGene00171611	piRNA	opposite
WBGene00171269	+	piRNA	WBGene00174840	piRNA	opposite
WBGene00050844	+	piRNA	WBGene00046216	piRNA	opposite
WBGene00050844	+	piRNA	WBGene00173915	piRNA	opposite
WBGene00050844	+	piRNA	WBGene00165522	piRNA	opposite
WBGene00049669	+	piRNA	WBGene00047923	piRNA	opposite
WBGene00049669	+	piRNA	WBGene00046745	piRNA	opposite
WBGene00049669	+	piRNA	WBGene00174892	piRNA	opposite
WBGene00166409	+	piRNA	WBGene00049377	piRNA	opposite
WBGene00047331	+	piRNA	WBGene00050628	piRNA	opposite
WBGene00047331	+	piRNA	WBGene00046709	piRNA	opposite
WBGene00048774	+	piRNA	WBGene00174850	piRNA	opposite
WBGene00048774	+	piRNA	WBGene00172160	piRNA	opposite
WBGene00170808	+	piRNA	WBGene00047529	piRNA	opposite
WBGene00047917	+	piRNA	WBGene00048404	piRNA	opposite
WBGene00047917	+	piRNA	WBGene00167790	piRNA	opposite
WBGene00047917	+	piRNA	WBGene00047226	piRNA	opposite
WBGene00047917	+	piRNA	WBGene00166598	piRNA	opposite
WBGene00047917	+	piRNA	WBGene00166593	piRNA	opposite
WBGene00047917	+	piRNA	WBGene00166427	piRNA	opposite
WBGene00047917	+	piRNA	WBGene00174017	piRNA	opposite
WBGene00169189	+	piRNA	WBGene00047935	piRNA	opposite
WBGene00049624	+	piRNA	WBGene00171669	piRNA	opposite
WBGene00049624	+	piRNA	WBGene00168417	piRNA	opposite
WBGene00049624	+	piRNA	WBGene00165294	piRNA	opposite
WBGene00196279	+	ncRNA	WBGene00169309	piRNA	opposite
WBGene00196279	+	ncRNA	WBGene00174632	piRNA	opposite
WBGene00047544	+	piRNA	WBGene00169013	piRNA	opposite
WBGene00047544	+	piRNA	WBGene00169176	piRNA	opposite
WBGene00047544	+	piRNA	WBGene00048041	piRNA	opposite
WBGene00047544	+	piRNA	WBGene00168689	piRNA	opposite
WBGene00047544	+	piRNA	WBGene00050286	piRNA	opposite
WBGene00047544	+	piRNA	WBGene00173191	piRNA	opposite
WBGene00047544	+	piRNA	WBGene00047317	piRNA	opposite
WBGene00045817	+	piRNA	WBGene00167518	piRNA	opposite
WBGene00045817	+	piRNA	WBGene00174236	piRNA	opposite
WBGene00045817	+	piRNA	WBGene00171352	piRNA	opposite
WBGene00045817	+	piRNA	WBGene00167398	piRNA	opposite
WBGene00169374	+	piRNA	WBGene00169391	piRNA	opposite
WBGene00169374	+	piRNA	WBGene00172782	piRNA	opposite
WBGene00169374	+	piRNA	WBGene00174968	piRNA	opposite
WBGene00172489	+	piRNA	WBGene00048022	piRNA	opposite
WBGene00049324	+	piRNA	WBGene00046962	piRNA	opposite
WBGene00049580	+	piRNA	WBGene00172024	piRNA	opposite
WBGene00168083	+	piRNA	WBGene00169887	piRNA	opposite
WBGene00047260	+	piRNA	WBGene00169331	piRNA	opposite
WBGene00047260	+	piRNA	WBGene00167459	piRNA	opposite
WBGene00047260	+	piRNA	WBGene00047738	piRNA	opposite
WBGene00047260	+	piRNA	WBGene00168419	piRNA	opposite
WBGene00047260	+	piRNA	WBGene00045838	piRNA	opposite
WBGene00049189	+	piRNA	WBGene00172728	piRNA	opposite
WBGene00049189	+	piRNA	WBGene00048352	piRNA	opposite
WBGene00049189	+	piRNA	WBGene00174357	piRNA	opposite
WBGene00049189	+	piRNA	WBGene00169717	piRNA	opposite
WBGene00049189	+	piRNA	WBGene00045560	piRNA	opposite
WBGene00046731	+	piRNA	WBGene00168026	piRNA	opposite
WBGene00046731	+	piRNA	WBGene00050412	piRNA	opposite
WBGene00046731	+	piRNA	WBGene00165845	piRNA	opposite
WBGene00047408	+	piRNA	WBGene00050078	piRNA	opposite
WBGene00047408	+	piRNA	WBGene00050481	piRNA	opposite
WBGene00047041	+	piRNA	WBGene00174899	piRNA	opposite
WBGene00167779	+	piRNA	WBGene00169215	piRNA	opposite
WBGene00168089	+	piRNA	WBGene00166497	piRNA	opposite
WBGene00048103	+	piRNA	WBGene00171812	piRNA	opposite
WBGene00168179	+	piRNA	WBGene00167926	piRNA	opposite
WBGene00169120	+	piRNA	WBGene00047586	piRNA	opposite
WBGene00173881	+	piRNA	WBGene00049433	piRNA	opposite
WBGene00173881	+	piRNA	WBGene00169417	piRNA	opposite
WBGene00173881	+	piRNA	WBGene00049218	piRNA	opposite
WBGene00173881	+	piRNA	WBGene00173713	piRNA	opposite
WBGene00049917	+	piRNA	WBGene00048690	piRNA	opposite
WBGene00168198	+	piRNA	WBGene00174519	piRNA	opposite
WBGene00168198	+	piRNA	WBGene00048806	piRNA	opposite
WBGene00168198	+	piRNA	WBGene00047638	piRNA	opposite
WBGene00049042	+	piRNA	WBGene00046858	piRNA	opposite
WBGene00045656	+	piRNA	WBGene00169826	piRNA	opposite
WBGene00045656	+	piRNA	WBGene00170612	piRNA	opposite
WBGene00173552	+	piRNA	WBGene00047418	piRNA	opposite
WBGene00173552	+	piRNA	WBGene00171969	piRNA	opposite
WBGene00167362	+	piRNA	WBGene00167471	piRNA	opposite
WBGene00168628	+	piRNA	WBGene00166310	piRNA	opposite
WBGene00168628	+	piRNA	WBGene00172648	piRNA	opposite
WBGene00168628	+	piRNA	WBGene00046944	piRNA	opposite
WBGene00013300	+	protein_coding	WBGene00165549	piRNA	opposite
WBGene00013300	+	protein_coding	WBGene00047625	piRNA	opposite
WBGene00013300	+	protein_coding	WBGene00045891	piRNA	opposite
WBGene00048395	+	piRNA	WBGene00171263	piRNA	opposite
WBGene00048395	+	piRNA	WBGene00170993	piRNA	opposite
WBGene00165358	+	piRNA	WBGene00172125	piRNA	opposite
WBGene00165358	+	piRNA	WBGene00166114	piRNA	opposite
WBGene00045787	+	piRNA	WBGene00046494	piRNA	opposite
WBGene00171745	+	piRNA	WBGene00167251	piRNA	opposite
WBGene00171745	+	piRNA	WBGene00173875	piRNA	opposite
WBGene00171745	+	piRNA	WBGene00173631	piRNA	opposite
WBGene00167158	+	piRNA	WBGene00166102	piRNA	opposite
WBGene00167158	+	piRNA	WBGene00045988	piRNA	opposite
WBGene00168540	+	piRNA	WBGene00166990	piRNA	opposite
WBGene00168540	+	piRNA	WBGene00174597	piRNA	opposite
WBGene00047422	+	piRNA	WBGene00171368	piRNA	opposite
WBGene00050573	+	piRNA	WBGene00050096	piRNA	opposite
WBGene00050573	+	piRNA	WBGene00046152	piRNA	opposite
WBGene00046374	+	piRNA	WBGene00045648	piRNA	opposite
WBGene00046374	+	piRNA	WBGene00047026	piRNA	opposite
WBGene00046374	+	piRNA	WBGene00167857	piRNA	opposite
WBGene00167614	+	piRNA	WBGene00049507	piRNA	opposite
WBGene00012763	+	protein_coding	WBGene00045778	piRNA	opposite
WBGene00012763	+	protein_coding	WBGene00049737	piRNA	opposite
WBGene00012763	+	protein_coding	WBGene00046877	piRNA	opposite
WBGene00012763	+	protein_coding	WBGene00046255	piRNA	opposite
WBGene00012763	+	protein_coding	WBGene00171369	piRNA	opposite
WBGene00012763	+	protein_coding	WBGene00166345	piRNA	opposite
WBGene00173765	+	piRNA	WBGene00165489	piRNA	opposite
WBGene00173765	+	piRNA	WBGene00048580	piRNA	opposite
WBGene00173765	+	piRNA	WBGene00168171	piRNA	opposite
WBGene00173765	+	piRNA	WBGene00165138	piRNA	opposite
WBGene00173765	+	piRNA	WBGene00171260	piRNA	opposite
WBGene00173765	+	piRNA	WBGene00173692	piRNA	opposite
WBGene00173765	+	piRNA	WBGene00172289	piRNA	opposite
WBGene00173765	+	piRNA	WBGene00046082	piRNA	opposite
WBGene00173765	+	piRNA	WBGene00168901	piRNA	opposite
WBGene00168289	+	piRNA	WBGene00047402	piRNA	opposite
WBGene00168289	+	piRNA	WBGene00170011	piRNA	opposite
WBGene00050418	+	piRNA	WBGene00046329	piRNA	opposite
WBGene00047065	+	piRNA	WBGene00049026	piRNA	opposite
WBGene00167281	+	piRNA	WBGene00165320	piRNA	opposite
WBGene00167281	+	piRNA	WBGene00049458	piRNA	opposite
WBGene00167281	+	piRNA	WBGene00167890	piRNA	opposite
WBGene00049879	+	piRNA	WBGene00047113	piRNA	opposite
WBGene00167838	+	piRNA	WBGene00169752	piRNA	opposite
WBGene00167838	+	piRNA	WBGene00169796	piRNA	opposite
WBGene00045815	+	piRNA	WBGene00170025	piRNA	opposite
WBGene00045815	+	piRNA	WBGene00049102	piRNA	opposite
WBGene00045834	+	piRNA	WBGene00165945	piRNA	opposite
WBGene00045834	+	piRNA	WBGene00047056	piRNA	opposite
WBGene00045834	+	piRNA	WBGene00049789	piRNA	opposite
WBGene00048093	+	piRNA	WBGene00173708	piRNA	opposite
WBGene00048093	+	piRNA	WBGene00168091	piRNA	opposite
WBGene00048093	+	piRNA	WBGene00168609	piRNA	opposite
WBGene00048093	+	piRNA	WBGene00049254	piRNA	opposite
WBGene00048093	+	piRNA	WBGene00171987	piRNA	opposite
WBGene00048093	+	piRNA	WBGene00046477	piRNA	opposite
WBGene00170894	+	piRNA	WBGene00048837	piRNA	opposite
WBGene00048406	+	piRNA	WBGene00165157	piRNA	opposite
WBGene00048406	+	piRNA	WBGene00172903	piRNA	opposite
WBGene00172943	+	piRNA	WBGene00166730	piRNA	opposite
WBGene00172943	+	piRNA	WBGene00047314	piRNA	opposite
WBGene00172675	+	piRNA	WBGene00169213	piRNA	opposite
WBGene00172675	+	piRNA	WBGene00046340	piRNA	opposite
WBGene00173991	+	piRNA	WBGene00046624	piRNA	opposite
WBGene00045686	+	piRNA	WBGene00165215	piRNA	opposite
WBGene00045686	+	piRNA	WBGene00167861	piRNA	opposite
WBGene00045686	+	piRNA	WBGene00168782	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00046899	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00174248	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00173314	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00165880	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00170946	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00046754	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00171476	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00167700	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00171693	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00045870	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00047411	piRNA	opposite
WBGene00169444	+	piRNA	WBGene00047447	piRNA	opposite
WBGene00174792	+	piRNA	WBGene00166194	piRNA	opposite
WBGene00174792	+	piRNA	WBGene00173311	piRNA	opposite
WBGene00174622	+	piRNA	WBGene00167850	piRNA	opposite
WBGene00169754	+	piRNA	WBGene00165573	piRNA	opposite
WBGene00169754	+	piRNA	WBGene00173395	piRNA	opposite
WBGene00169754	+	piRNA	WBGene00049288	piRNA	opposite
WBGene00167020	+	piRNA	WBGene00165005	piRNA	opposite
WBGene00048402	+	piRNA	WBGene00047703	piRNA	opposite
WBGene00048402	+	piRNA	WBGene00168086	piRNA	opposite
WBGene00048402	+	piRNA	WBGene00174418	piRNA	opposite
WBGene00174037	+	piRNA	WBGene00171901	piRNA	opposite
WBGene00174037	+	piRNA	WBGene00050006	piRNA	opposite
WBGene00045581	+	piRNA	WBGene00174013	piRNA	opposite
WBGene00007135	+	protein_coding	WBGene00169029	piRNA	opposite
WBGene00011103	+	protein_coding	WBGene00165192	piRNA	opposite
WBGene00020840	+	protein_coding	WBGene00165567	piRNA	opposite
WBGene00022601	+	protein_coding	WBGene00174084	piRNA	opposite
WBGene00196885	+	ncRNA	WBGene00171505	piRNA	opposite
WBGene00017635	+	protein_coding	WBGene00169184	piRNA	opposite
WBGene00197251	+	ncRNA	WBGene00173298	piRNA	opposite
WBGene00197731	+	ncRNA	WBGene00174111	piRNA	opposite
WBGene00007083	+	protein_coding	WBGene00171408	piRNA	opposite
WBGene00005053	+	protein_coding	WBGene00171040	piRNA	opposite
WBGene00201153	+	ncRNA	WBGene00166760	piRNA	opposite
WBGene00012003	+	protein_coding	WBGene00172467	piRNA	opposite
WBGene00219291	+	protein_coding	WBGene00171211	piRNA	opposite
WBGene00012498	+	pseudogene	WBGene00174936	piRNA	opposite
WBGene00021406	+	protein_coding	WBGene00021408	protein_coding	opposite
WBGene00195502	+	ncRNA	WBGene00001492	protein_coding	opposite
WBGene00021506	+	protein_coding	WBGene00021509	protein_coding	opposite
WBGene00022296	+	protein_coding	WBGene00022301	protein_coding	opposite
WBGene00016024	+	protein_coding	WBGene00001729	protein_coding	opposite
WBGene00199050	+	ncRNA	WBGene00001729	protein_coding	opposite
WBGene00022090	+	protein_coding	WBGene00022092	protein_coding	opposite
WBGene00004878	+	protein_coding	WBGene00003595	protein_coding	opposite
WBGene00199492	+	ncRNA	WBGene00003161	protein_coding	opposite
WBGene00196975	+	ncRNA	WBGene00022378	protein_coding	opposite
WBGene00043702	+	protein_coding	WBGene00021879	protein_coding	opposite
WBGene00021871	+	protein_coding	WBGene00021882	protein_coding	opposite
WBGene00023366	+	pseudogene	WBGene00006383	protein_coding	opposite
WBGene00021358	+	protein_coding	WBGene00021364	protein_coding	opposite
WBGene00021357	+	protein_coding	WBGene00021367	protein_coding	opposite
WBGene00021365	+	protein_coding	WBGene00021370	protein_coding	opposite
WBGene00220113	+	ncRNA	WBGene00020930	protein_coding	opposite
WBGene00020976	+	protein_coding	WBGene00020977	protein_coding	opposite
WBGene00198353	+	ncRNA	WBGene00020977	protein_coding	opposite
WBGene00020974	+	protein_coding	WBGene00020978	protein_coding	opposite
WBGene00196315	+	ncRNA	WBGene00004419	protein_coding	opposite
WBGene00235373	+	ncRNA	WBGene00021283	protein_coding	opposite
WBGene00235373	+	ncRNA	WBGene00021284	protein_coding	opposite
WBGene00235373	+	ncRNA	WBGene00021285	protein_coding	opposite
WBGene00195363	+	ncRNA	WBGene00019719	protein_coding	opposite
WBGene00200649	+	ncRNA	WBGene00022675	protein_coding	opposite
WBGene00202043	+	ncRNA	WBGene00022680	protein_coding	opposite
WBGene00200541	+	ncRNA	WBGene00022683	protein_coding	opposite
WBGene00200541	+	ncRNA	WBGene00044480	protein_coding	opposite
WBGene00017901	+	protein_coding	WBGene00017902	protein_coding	opposite
WBGene00020675	+	protein_coding	WBGene00020679	protein_coding	opposite
WBGene00021201	+	protein_coding	WBGene00021204	protein_coding	opposite
WBGene00194835	+	protein_coding	WBGene00021205	protein_coding	opposite
WBGene00194835	+	protein_coding	WBGene00003216	protein_coding	opposite
WBGene00172645	+	piRNA	WBGene00003694	protein_coding	opposite
WBGene00167230	+	piRNA	WBGene00001324	protein_coding	opposite
WBGene00171016	+	piRNA	WBGene00019166	protein_coding	opposite
WBGene00169541	+	piRNA	WBGene00019166	protein_coding	opposite
WBGene00169623	+	piRNA	WBGene00019166	protein_coding	opposite
WBGene00167552	+	piRNA	WBGene00019166	protein_coding	opposite
WBGene00173412	+	piRNA	WBGene00019166	protein_coding	opposite
WBGene00046875	+	piRNA	WBGene00019166	protein_coding	opposite
WBGene00006199	+	protein_coding	WBGene00021179	protein_coding	opposite
WBGene00017109	+	protein_coding	WBGene00017114	protein_coding	opposite
WBGene00200272	+	ncRNA	WBGene00020906	protein_coding	opposite
WBGene00049456	+	piRNA	WBGene00015328	protein_coding	opposite
WBGene00047187	+	piRNA	WBGene00015328	protein_coding	opposite
WBGene00173357	+	piRNA	WBGene00006428	protein_coding	opposite
WBGene00172181	+	piRNA	WBGene00006428	protein_coding	opposite
WBGene00170013	+	piRNA	WBGene00006428	protein_coding	opposite
WBGene00171760	+	piRNA	WBGene00006428	protein_coding	opposite
WBGene00050269	+	piRNA	WBGene00004929	protein_coding	opposite
WBGene00172741	+	piRNA	WBGene00020997	protein_coding	opposite
WBGene00021999	+	protein_coding	WBGene00022000	protein_coding	opposite
WBGene00018119	+	protein_coding	WBGene00018130	protein_coding	opposite
WBGene00048718	+	piRNA	WBGene00021160	protein_coding	opposite
WBGene00023359	+	pseudogene	WBGene00021160	protein_coding	opposite
WBGene00169859	+	piRNA	WBGene00021161	protein_coding	opposite
WBGene00169767	+	piRNA	WBGene00021161	protein_coding	opposite
WBGene00167348	+	piRNA	WBGene00021161	protein_coding	opposite
WBGene00170143	+	piRNA	WBGene00001243	protein_coding	opposite
WBGene00167847	+	piRNA	WBGene00004992	protein_coding	opposite
WBGene00166915	+	piRNA	WBGene00004992	protein_coding	opposite
WBGene00021152	+	protein_coding	WBGene00021153	protein_coding	opposite
WBGene00020433	+	protein_coding	WBGene00235273	protein_coding	opposite
WBGene00046807	+	piRNA	WBGene00235273	protein_coding	opposite
WBGene00050032	+	piRNA	WBGene00006745	protein_coding	opposite
WBGene00167134	+	piRNA	WBGene00006745	protein_coding	opposite
WBGene00171690	+	piRNA	WBGene00006745	protein_coding	opposite
WBGene00170971	+	piRNA	WBGene00006745	protein_coding	opposite
WBGene00173052	+	piRNA	WBGene00006745	protein_coding	opposite
WBGene00172697	+	piRNA	WBGene00006745	protein_coding	opposite
WBGene00169842	+	piRNA	WBGene00020465	protein_coding	opposite
WBGene00173081	+	piRNA	WBGene00044124	protein_coding	opposite
WBGene00173217	+	piRNA	WBGene00016543	protein_coding	opposite
WBGene00170460	+	piRNA	WBGene00005090	protein_coding	opposite
WBGene00168606	+	piRNA	WBGene00005090	protein_coding	opposite
WBGene00020585	+	protein_coding	WBGene00004804	protein_coding	opposite
WBGene00197238	+	ncRNA	WBGene00000247	protein_coding	opposite
WBGene00173165	+	piRNA	WBGene00016954	protein_coding	opposite
WBGene00044501	+	protein_coding	WBGene00016955	protein_coding	opposite
WBGene00170169	+	piRNA	WBGene00003636	protein_coding	opposite
WBGene00169862	+	piRNA	WBGene00003636	protein_coding	opposite
WBGene00166898	+	piRNA	WBGene00016289	protein_coding	opposite
WBGene00166853	+	piRNA	WBGene00015541	protein_coding	opposite
WBGene00166560	+	piRNA	WBGene00004973	protein_coding	opposite
WBGene00046794	+	piRNA	WBGene00005730	protein_coding	opposite
WBGene00165470	+	piRNA	WBGene00005730	protein_coding	opposite
WBGene00173494	+	piRNA	WBGene00005733	protein_coding	opposite
WBGene00169281	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00047377	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00168062	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00170825	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00166773	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00045910	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00168531	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00172142	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00174558	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00173816	+	piRNA	WBGene00004112	protein_coding	opposite
WBGene00169658	+	piRNA	WBGene00019516	protein_coding	opposite
WBGene00172269	+	piRNA	WBGene00000535	protein_coding	opposite
WBGene00171185	+	piRNA	WBGene00019751	protein_coding	opposite
WBGene00050796	+	piRNA	WBGene00019751	protein_coding	opposite
WBGene00045732	+	piRNA	WBGene00019751	protein_coding	opposite
WBGene00049881	+	piRNA	WBGene00019751	protein_coding	opposite
WBGene00049902	+	piRNA	WBGene00006809	protein_coding	opposite
WBGene00173251	+	piRNA	WBGene00006809	protein_coding	opposite
WBGene00172443	+	piRNA	WBGene00016762	protein_coding	opposite
WBGene00165540	+	piRNA	WBGene00003754	protein_coding	opposite
WBGene00172116	+	piRNA	WBGene00005740	protein_coding	opposite
WBGene00165524	+	piRNA	WBGene00005740	protein_coding	opposite
WBGene00169524	+	piRNA	WBGene00000005	protein_coding	opposite
WBGene00168473	+	piRNA	WBGene00000005	protein_coding	opposite
WBGene00020468	+	protein_coding	WBGene00006416	protein_coding	opposite
WBGene00174977	+	piRNA	WBGene00005743	protein_coding	opposite
WBGene00173994	+	piRNA	WBGene00005743	protein_coding	opposite
WBGene00046734	+	piRNA	WBGene00022240	protein_coding	opposite
WBGene00048160	+	piRNA	WBGene00022254	protein_coding	opposite
WBGene00195654	+	ncRNA	WBGene00022247	protein_coding	opposite
WBGene00166430	+	piRNA	WBGene00022247	protein_coding	opposite
WBGene00169019	+	piRNA	WBGene00022247	protein_coding	opposite
WBGene00173966	+	piRNA	WBGene00022247	protein_coding	opposite
WBGene00170453	+	piRNA	WBGene00022247	protein_coding	opposite
WBGene00170281	+	piRNA	WBGene00022247	protein_coding	opposite
WBGene00171727	+	piRNA	WBGene00022247	protein_coding	opposite
WBGene00235252	+	tRNA	WBGene00022255	protein_coding	opposite
WBGene00015310	+	protein_coding	WBGene00016610	protein_coding	opposite
WBGene00016613	+	protein_coding	WBGene00016611	protein_coding	opposite
WBGene00168945	+	piRNA	WBGene00016611	protein_coding	opposite
WBGene00171840	+	piRNA	WBGene00016611	protein_coding	opposite
WBGene00169745	+	piRNA	WBGene00016611	protein_coding	opposite
WBGene00169643	+	piRNA	WBGene00016611	protein_coding	opposite
WBGene00018168	+	protein_coding	WBGene00018162	protein_coding	opposite
WBGene00018168	+	protein_coding	WBGene00235391	protein_coding	opposite
WBGene00018168	+	protein_coding	WBGene00018163	protein_coding	opposite
WBGene00201114	+	ncRNA	WBGene00015284	protein_coding	opposite
WBGene00198713	+	ncRNA	WBGene00015928	protein_coding	opposite
WBGene00166361	+	piRNA	WBGene00020069	protein_coding	opposite
WBGene00168577	+	piRNA	WBGene00020069	protein_coding	opposite
WBGene00201535	+	ncRNA	WBGene00022727	protein_coding	opposite
WBGene00002228	+	protein_coding	WBGene00006572	protein_coding	opposite
WBGene00004822	+	protein_coding	WBGene00006251	protein_coding	opposite
