DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:rRNA	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	AnyGeneOverlap	sample_name	ADOG_overlap_DOG
4237010	4237010	0	False	False	300	4236710	4236710	0	ADOG	IV	.	.	4236710	protein_coding	gene_id "WBGene00001074"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1096	3050.0	WormBase	4235614	+	gene	False	N2HS_J2B_sp	False
4247786	4247786	0	False	False	300	4247486	4247486	0	ADOG	IV	.	.	4247486	protein_coding	gene_id "WBGene00018085"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	726	534.0	WormBase	4246760	+	gene	False	N2HS_J2B_sp	False
4753463	4753463	0	False	False	300	4753163	4753163	0	ADOG	IV	.	.	4753163	protein_coding	gene_id "WBGene00021201"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1044	3442.0	WormBase	4752119	+	gene	False	N2HS_J2B_sp	False
3438534	3438534	0	False	False	300	3438234	3438234	0	ADOG	X	.	.	3438234	ncRNA	gene_id "WBGene00201845"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	139	3605.0	WormBase	3438095	+	gene	False	N2HS_J2B_spl	False
183561	183561	0	False	False	300	183261	183261	0	ADOG	IV	.	.	183261	protein_coding	gene_id "WBGene00006561"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4253	1293.0	WormBase	179008	+	gene	False	N2HS_J2B_sp	False
5804289	5804289	0	False	False	300	5803989	5803989	0	ADOG	X	.	.	5803989	miRNA	gene_id "WBGene00003323"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00003323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	97	5360.0	WormBase	5803892	+	gene	False	N2HS_J2B_spl	False
219399	219399	0	False	False	300	219099	219099	0	ADOG	I	.	.	219099	protein_coding	gene_id "WBGene00255594"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00255594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1039	21392.0	WormBase	218060	+	gene	False	N2WT_INP_split	False
8531423	8531423	0	False	False	300	8531123	8531123	0	ADOG	III	.	.	8531123	protein_coding	gene_id "WBGene00044443"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1046	1423.0	WormBase	8530077	+	gene	False	N2HS_J2B_s	False
8745345	8745345	0	False	False	300	8745045	8745045	0	ADOG	V	.	.	8745045	pseudogene	gene_id "WBGene00022545"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00022545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2241	1113.0	WormBase	8742804	+	gene	False	N2HS_J2B_spl	False
9103395	9103395	0	False	False	300	9103095	9103095	0	ADOG	III	.	.	9103095	protein_coding	gene_id "WBGene00013979"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1728	848.0	WormBase	9101367	+	gene	False	N2HS_J2B_s	False
9421874	9421874	0	False	False	300	9421574	9421574	0	ADOG	III	.	.	9421574	protein_coding	gene_id "WBGene00012061"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1043	12483.0	WormBase	9420531	+	gene	False	N2HS_J2B_s	False
9765448	9765448	0	False	False	300	9765148	9765148	0	ADOG	III	.	.	9765148	ncRNA	gene_id "WBGene00200960"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	143	1368.0	WormBase	9765005	+	gene	False	N2HS_J2B_s	False
2745418	2745418	0	False	False	300	2745118	2745118	0	ADOG	I	.	.	2745118	ncRNA	gene_id "WBGene00196517"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	165	13180.0	WormBase	2744953	+	gene	False	N2WT_INP_split	False
2229528	2229528	0	False	False	300	2229228	2229228	0	ADOG	III	.	.	2229228	protein_coding	gene_id "WBGene00016521"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1521	4660.0	WormBase	2227707	+	gene	False	N2HS_J2B_s	False
1642035	1642035	0	False	False	300	1641735	1641735	0	ADOG	III	.	.	1641735	protein_coding	gene_id "WBGene00021243"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	272	8567.0	WormBase	1641463	+	gene	False	N2HS_J2B_s	False
11073281	11073281	0	False	False	300	11072981	11072981	0	ADOG	III	.	.	11072981	protein_coding	gene_id "WBGene00012356"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4123	1555.0	WormBase	11068858	+	gene	False	N2HS_J2B_s	False
11546969	11546969	0	True	False	300	11546669	11546669	0	ADOG	III	.	.	11546669	protein_coding	gene_id "WBGene00013440"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	11995	1708.0	WormBase	11534674	+	gene	False	N2HS_J2B_s	False
126827	126827	0	True	False	300	126527	126527	0	ADOG	III	.	.	126527	protein_coding	gene_id "WBGene00016218"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1749	4420.0	WormBase	124778	+	gene	False	N2HS_J2B_s	False
5466610	5466610	0	False	False	300	5466310	5466310	0	ADOG	X	.	.	5466310	protein_coding	gene_id "WBGene00016104"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	['WBGene00219831']	0	0.0	5054	1560.0	WormBase	5461256	+	gene	False	N2HS_J2B_spl	False
6463478	6463478	0	False	False	300	6463178	6463178	0	ADOG	V	.	.	6463178	ncRNA	gene_id "WBGene00199647"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	149	1887.0	WormBase	6463029	+	gene	False	N2HS_J2B_spl	False
5806648	5806648	0	False	False	300	5806348	5806348	0	ADOG	II	.	.	5806348	ncRNA	gene_id "WBGene00197979"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	75	4166.0	WormBase	5806273	+	gene	False	N2HS_J2B_sp	False
7344851	7344851	0	False	False	300	7344551	7344551	0	ADOG	X	.	.	7344551	protein_coding	gene_id "WBGene00015564"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	504	17531.0	WormBase	7344047	+	gene	False	N2HS_J2B_spl	False
5420208	5420208	0	True	False	300	5419908	5419908	0	ADOG	IV	.	.	5419908	ncRNA	gene_id "WBGene00198617"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	61	360.0	WormBase	5419847	+	gene	False	N2HS_J2B_sp	False
7458514	7458514	0	False	False	300	7458214	7458214	0	ADOG	IV	.	.	7458214	protein_coding	gene_id "WBGene00017416"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1689	15262.0	WormBase	7456525	+	gene	False	N2HS_J2B_sp	False
260410	260410	0	False	False	300	260110	260110	0	ADOG	X	.	.	260110	protein_coding	gene_id "WBGene00022431"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3900	14388.0	WormBase	256210	+	gene	False	N2HS_J2B_spl	False
2689479	2689479	0	False	False	300	2689179	2689179	0	ADOG	II	.	.	2689179	protein_coding	gene_id "WBGene00044365"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	263	8046.0	WormBase	2688916	+	gene	False	N2HS_J2B_sp	False
2688188	2688188	0	False	False	300	2687888	2687888	0	ADOG	II	.	.	2687888	protein_coding	gene_id "WBGene00044364"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	263	1028.0	WormBase	2687625	+	gene	False	N2HS_J2B_sp	False
7506767	7506767	0	False	False	300	7506467	7506467	0	ADOG	V	.	.	7506467	tRNA	gene_id "WBGene00022909"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00022909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	72	2527.0	WormBase	7506395	+	gene	False	N2HS_J2B_spl	False
8544703	8544703	0	False	False	300	8544403	8544403	0	ADOG	IV	.	.	8544403	protein_coding	gene_id "WBGene00002043"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5280	15031.0	WormBase	8539123	+	gene	False	N2HS_J2B_sp	False
1569863	1569863	0	False	False	300	1569563	1569563	0	ADOG	II	.	.	1569563	protein_coding	gene_id "WBGene00019412"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1043	2959.0	WormBase	1568520	+	gene	False	N2HS_J2B_sp	False
775671	775671	0	False	False	300	775371	775371	0	ADOG	X	.	.	775371	protein_coding	gene_id "WBGene00020215"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020215	0	0	0	['WBGene00195530']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3018	1833.0	WormBase	772353	+	gene	False	N2HS_J2B_spl	False
1281339	1281339	0	False	False	300	1281039	1281039	0	ADOG	II	.	.	1281039	protein_coding	gene_id "WBGene00023499"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00023499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2389	4758.0	WormBase	1278650	+	gene	False	N2HS_J2B_sp	False
17278048	17278048	0	False	False	300	17277748	17277748	0	ADOG	IV	.	.	17277748	protein_coding	gene_id "WBGene00009156"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00009156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	792	665.0	WormBase	17276956	+	gene	False	N2HS_J2A_split	False
9835122	9835122	0	False	False	300	9834822	9834822	0	ADOG	IV	.	.	9834822	protein_coding	gene_id "WBGene00002204"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1887	2794.0	WormBase	9832935	+	gene	False	N2HS_J2B_sp	False
6519438	6519438	0	False	False	300	6519138	6519138	0	ADOG	V	.	.	6519138	protein_coding	gene_id "WBGene00018490"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	841	1297.0	WormBase	6518297	+	gene	False	N2HS_J2B_spl	False
10133583	10133583	0	True	False	300	10133283	10133283	0	ADOG	IV	.	.	10133283	protein_coding	gene_id "WBGene00001621"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3026	4841.0	WormBase	10130257	+	gene	False	N2HS_J2B_sp	False
7113161	7113161	0	False	False	300	7112861	7112861	0	ADOG	IV	.	.	7112861	protein_coding	gene_id "WBGene00006052"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1257	2038.0	WormBase	7111604	+	gene	False	N2HS_J2B_sp	False
3677033	3677033	0	False	False	300	3676733	3676733	0	ADOG	II	.	.	3676733	protein_coding	gene_id "WBGene00017584"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1109	6444.0	WormBase	3675624	+	gene	False	N2HS_J2B_sp	False
7283519	7283519	0	False	False	300	7283219	7283219	0	ADOG	X	.	.	7283219	ncRNA	gene_id "WBGene00197373"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	143	8919.0	WormBase	7283076	+	gene	False	N2HS_J2B_spl	False
5627784	5627784	0	True	False	300	5627484	5627484	0	ADOG	IV	.	.	5627484	piRNA	gene_id "WBGene00170460"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00170460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	1679.0	WormBase	5627464	+	gene	False	N2HS_J2B_sp	False
5688573	5688573	0	False	False	300	5688273	5688273	0	ADOG	IV	.	.	5688273	protein_coding	gene_id "WBGene00016953"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2986	2757.0	WormBase	5685287	+	gene	False	N2HS_J2B_sp	False
1766106	1766106	0	False	False	300	1765806	1765806	0	ADOG	X	.	.	1765806	lincRNA	gene_id "WBGene00219769"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	573	9682.0	WormBase	1765233	+	gene	False	N2HS_J2B_spl	False
4740206	4740206	0	False	False	300	4739906	4739906	0	ADOG	II	.	.	4739906	protein_coding	gene_id "WBGene00018271"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2289	506.0	WormBase	4737617	+	gene	False	N2HS_J2B_sp	False
1309804	1309804	0	False	False	300	1309504	1309504	0	ADOG	X	.	.	1309504	protein_coding	gene_id "WBGene00016871"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	9355	1739.0	WormBase	1300149	+	gene	False	N2HS_J2B_spl	False
6343729	6343729	0	False	False	300	6343429	6343429	0	ADOG	IV	.	.	6343429	piRNA	gene_id "WBGene00173019"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00173019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	20	4084.0	WormBase	6343409	+	gene	False	N2HS_J2B_sp	False
3757728	3757728	0	False	False	300	3757428	3757428	0	ADOG	II	.	.	3757428	protein_coding	gene_id "WBGene00020774"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3507	371.0	WormBase	3753921	+	gene	False	N2HS_J2B_sp	False
4208799	4208799	0	True	False	300	4208499	4208499	0	ADOG	II	.	.	4208499	protein_coding	gene_id "WBGene00006495"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006495	0	0	0	0	0	['WBGene00017947', 'WBGene00017948']	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	21833	1239.0	WormBase	4186666	+	gene	False	N2HS_J2B_sp	False
6348175	6348175	0	False	False	300	6347875	6347875	0	ADOG	IV	.	.	6347875	protein_coding	gene_id "WBGene00235289"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00235289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	362	6149.0	WormBase	6347513	+	gene	False	N2HS_J2B_sp	False
7332203	7332203	0	False	False	300	7331903	7331903	0	ADOG	X	.	.	7331903	protein_coding	gene_id "WBGene00020335"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00020335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	714	2811.0	WormBase	7331189	+	gene	False	N2HS_J2B_spl	False
7310998	7310998	0	False	False	300	7310698	7310698	0	ADOG	X	.	.	7310698	protein_coding	gene_id "WBGene00001914"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	588	1477.0	WormBase	7310110	+	gene	False	N2HS_J2B_spl	False
14504727	14504727	0	False	False	200	14504527	14504527	0	ADOG	X	.	.	14504527	ncRNA	gene_id "WBGene00197597"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	187	12333.0	WormBase	14504340	+	gene	False	N2HS_J2B_spl	False
9270874	9270874	0	False	False	200	9270674	9270674	0	ADOG	V	.	.	9270674	ncRNA	gene_id "WBGene00198558"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	100	12654.0	WormBase	9270574	+	gene	False	N2HS_J2B_spl	False
13556773	13556773	0	False	False	200	13556573	13556573	0	ADOG	X	.	.	13556573	ncRNA	gene_id "WBGene00199306"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	166	2216.0	WormBase	13556407	+	gene	False	N2HS_J2B_spl	False
9302358	9302358	0	False	False	200	9302158	9302158	0	ADOG	V	.	.	9302158	protein_coding	gene_id "WBGene00018405"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00018405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	4526	1168.0	WormBase	9297632	+	gene	False	N2HS_J2B_spl	False
16029526	16029526	0	False	False	200	16029326	16029326	0	ADOG	X	.	.	16029326	ncRNA	gene_id "WBGene00199788"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	56	1480.0	WormBase	16029270	+	gene	False	N2HS_J2B_spl	False
14524197	14524197	0	False	False	200	14523997	14523997	0	ADOG	X	.	.	14523997	protein_coding	gene_id "WBGene00008357"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	422	4720.0	WormBase	14523575	+	gene	False	N2HS_J2B_spl	False
13512246	13512246	0	True	False	200	13512046	13512046	0	ADOG	X	.	.	13512046	ncRNA	gene_id "WBGene00198630"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198630	0	0	0	0	0	0	0	0	0	['WBGene00014413']	0	0	0	0	0	0	0	0.0	0	0	0	0.0	85	7617.0	WormBase	13511961	+	gene	False	N2HS_J2B_spl	False
14884025	14884025	0	True	False	200	14883825	14883825	0	ADOG	X	.	.	14883825	ncRNA	gene_id "WBGene00196507"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	100	4663.0	WormBase	14883725	+	gene	False	N2HS_J2B_spl	False
13108743	13108743	0	False	False	200	13108543	13108543	0	ADOG	X	.	.	13108543	protein_coding	gene_id "WBGene00008925"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	3359	5229.0	WormBase	13105184	+	gene	False	N2HS_J2B_spl	False
10385911	10385911	0	False	False	200	10385711	10385711	0	ADOG	V	.	.	10385711	protein_coding	gene_id "WBGene00004964"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1554	2691.0	WormBase	10384157	+	gene	False	N2HS_J2B_spl	False
7900612	7900612	0	False	False	200	7900412	7900412	0	ADOG	X	.	.	7900412	ncRNA	gene_id "WBGene00200777"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	74	2868.0	WormBase	7900338	+	gene	False	N2HS_J2B_spl	False
16933755	16933755	0	False	False	200	16933555	16933555	0	ADOG	V	.	.	16933555	pseudogene	gene_id "WBGene00013614"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00013614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1549	2648.0	WormBase	16932006	+	gene	False	N2HS_J2B_spl	False
7750210	7750210	0	False	False	200	7750010	7750010	0	ADOG	X	.	.	7750010	protein_coding	gene_id "WBGene00004335"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004335	0	0	0	['WBGene00201316']	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	5771	4036.0	WormBase	7744239	+	gene	False	N2HS_J2B_spl	False
7642798	7642798	0	True	False	200	7642598	7642598	0	ADOG	X	.	.	7642598	ncRNA	gene_id "WBGene00197310"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00197310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	208	816.0	WormBase	7642390	+	gene	False	N2HS_J2B_spl	False
17466930	17466930	0	False	False	200	17466730	17466730	0	ADOG	V	.	.	17466730	protein_coding	gene_id "WBGene00008984"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2152	321.0	WormBase	17464578	+	gene	False	N2HS_J2B_spl	False
17622950	17622950	0	False	False	200	17622750	17622750	0	ADOG	V	.	.	17622750	protein_coding	gene_id "WBGene00045501"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00045501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2556	780.0	WormBase	17620194	+	gene	False	N2HS_J2B_spl	False
17624759	17624759	0	False	False	200	17624559	17624559	0	ADOG	V	.	.	17624559	protein_coding	gene_id "WBGene00010206"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1029	568.0	WormBase	17623530	+	gene	False	N2HS_J2B_spl	False
7583879	7583879	0	False	False	200	7583679	7583679	0	ADOG	X	.	.	7583679	ncRNA	gene_id "WBGene00200670"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00200670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	133	348.0	WormBase	7583546	+	gene	False	N2HS_J2B_spl	False
1418821	1418821	0	False	False	200	1418621	1418621	0	ADOG	X	.	.	1418621	protein_coding	gene_id "WBGene00195184"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00195184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	872	882.0	WormBase	1417749	+	gene	False	N2HS_J2B_spl	False
1560324	1560324	0	False	False	200	1560124	1560124	0	ADOG	X	.	.	1560124	protein_coding	gene_id "WBGene00019435"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	12619	8554.0	WormBase	1547505	+	gene	False	N2HS_J2B_spl	False
6365917	6365917	0	False	False	200	6365717	6365717	0	ADOG	X	.	.	6365717	protein_coding	gene_id "WBGene00015375"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	1221	296.0	WormBase	6364496	+	gene	False	N2HS_J2B_spl	False
6259176	6259176	0	False	False	200	6258976	6258976	0	ADOG	X	.	.	6258976	lincRNA	gene_id "WBGene00219743"; gene_source "WormBase"; gene_biotype "lincRNA";	WBGene00219743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2198	4672.0	WormBase	6256778	+	gene	False	N2HS_J2B_spl	False
6085389	6085389	0	False	False	200	6085189	6085189	0	ADOG	X	.	.	6085189	protein_coding	gene_id "WBGene00016659"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00016659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	450	935.0	WormBase	6084739	+	gene	False	N2HS_J2B_spl	False
3579030	3579030	0	False	False	200	3578830	3578830	0	ADOG	X	.	.	3578830	protein_coding	gene_id "WBGene00000515"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	2222	6444.0	WormBase	3576608	+	gene	False	N2HS_J2B_spl	False
