GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00219423	628	14	15	5	3	11	2	4	1
WBGene00000487	1887	7	2	1	3	4	0	2	2
WBGene00016027	1044	96	160	42	28	36	21	21	19
WBGene00016025	383	1	2	0	1	0	0	0	0
WBGene00200043	96	0	1	0	0	0	0	0	0
WBGene00016024	837	24	16	4	5	6	4	4	3
WBGene00001729	725	6	2	1	1	3	2	0	1
WBGene00199050	100	0	0	0	0	0	0	0	0
WBGene00016023	853	14	21	6	8	4	3	3	1
WBGene00077523	798	5	2	2	0	1	0	0	0
WBGene00016918	915	456	616	120	102	115	118	104	68
WBGene00235274	315	5	6	0	2	6	0	3	0
WBGene00016920	880	28	15	1	3	4	3	1	5
WBGene00001557	2319	10	7	7	6	5	1	0	3
WBGene00219665	256	1	0	0	0	1	0	0	0
WBGene00016919	864	24	29	16	19	17	10	6	3
WBGene00195956	78	0	0	0	0	0	0	0	0
WBGene00201637	78	0	0	1	0	0	0	0	0
WBGene00016917	738	2	0	2	1	0	0	0	0
WBGene00198825	82	0	0	0	0	0	0	0	0
WBGene00202203	82	0	0	1	0	0	0	0	0
WBGene00201391	68	0	0	0	0	0	0	0	0
WBGene00022134	3008	2523	2590	1464	1298	1135	944	665	476
WBGene00220196	129	0	4	6	2	2	3	2	1
WBGene00044650	1836	634	943	480	387	378	380	304	229
WBGene00235277	173	1	10	2	2	2	0	0	0
WBGene00020208	4284	1410	1728	1342	1137	1128	830	600	382
WBGene00202285	54	0	0	0	0	0	0	0	0
WBGene00019785	2972	277	72	44	36	38	19	17	8
WBGene00019784	597	1	2	1	0	0	0	0	0
WBGene00019783	3024	91	55	46	33	44	10	14	3
WBGene00019786	2650	271	453	145	109	124	94	58	40
WBGene00201529	119	0	2	0	0	0	0	0	0
WBGene00196218	93	0	0	0	1	0	0	0	0
WBGene00195460	52	1	2	9	6	7	6	5	1
WBGene00198288	54	0	0	0	0	1	0	0	0
WBGene00200246	110	2	5	9	1	8	1	10	0
WBGene00199490	80	0	0	0	0	0	0	0	0
WBGene00202308	80	0	0	1	0	1	0	2	0
WBGene00200102	150	1	5	5	14	5	6	2	0
WBGene00019787	2404	457	710	212	197	175	179	122	90
WBGene00002990	1803	277	199	143	147	123	103	78	55
WBGene00199100	65	0	0	0	0	0	0	0	0
WBGene00021416	528	8	3	3	2	1	0	2	4
WBGene00006920	1615	2254	2517	649	553	535	544	385	291
WBGene00201693	171	0	1	1	0	0	0	0	0
WBGene00006912	1402	1911	1390	2410	2040	2478	979	898	586
WBGene00198080	99	1	0	0	1	0	0	0	1
WBGene00200681	99	0	2	0	0	0	0	0	1
WBGene00219413	173	13	11	5	1	3	1	1	0
WBGene00165356	21	0	0	0	0	0	0	0	0
WBGene00021415	1154	110	98	27	27	27	14	19	14
WBGene00021417	920	12	14	3	4	3	1	2	2
WBGene00021418	464	85	92	47	47	19	32	20	23
WBGene00021425	2376	714	815	472	376	335	264	170	122
WBGene00021423	4459	1526	2090	873	720	822	663	552	378
WBGene00021421	1049	372	465	180	159	120	128	89	82
WBGene00021427	425	558	466	153	178	138	125	114	87
WBGene00168399	21	1	0	0	0	0	0	0	0
WBGene00197069	149	13	11	0	1	1	0	1	0
WBGene00197860	294	2	5	0	0	0	0	0	1
WBGene00021420	813	1335	1278	472	476	462	383	311	219
WBGene00021419	1821	246	245	79	71	61	56	34	36
WBGene00200383	63	0	0	0	0	0	0	0	0
WBGene00199427	63	0	0	0	0	0	0	0	0
WBGene00021428	555	4	11	1	2	1	0	0	0
WBGene00219262	110	0	1	0	0	0	1	0	0
WBGene00021430	4069	410	434	157	138	133	120	82	65
WBGene00202014	140	1	1	1	0	1	1	1	0
WBGene00200448	139	0	0	0	0	0	0	0	0
WBGene00023467	128	104129	193216	3590	3720	2834	8413	8815	4811
WBGene00197721	58	0	0	0	0	0	0	0	0
WBGene00016671	1923	47	41	30	34	29	11	15	12
WBGene00199281	51	0	2	0	0	1	0	0	0
WBGene00000402	5431	167	23	57	36	40	16	14	7
WBGene00199996	148	0	1	1	0	0	0	0	0
WBGene00235340	1763	56	53	60	53	57	36	21	19
WBGene00200790	70	0	0	0	0	0	0	0	0
WBGene00201607	70	0	0	1	0	0	0	0	0
WBGene00016670	452	21	20	4	6	2	1	3	4
WBGene00016669	420	11	5	0	2	0	0	1	0
WBGene00016668	431	1	2	0	0	0	0	0	0
WBGene00001705	1215	7	12	1	1	0	0	0	0
WBGene00195361	53	0	0	0	0	0	0	0	0
WBGene00197919	53	0	0	0	0	0	0	0	0
WBGene00044468	582	155	296	30	35	34	37	18	22
WBGene00235299	162	0	1	0	0	1	0	0	0
WBGene00022090	4119	169	109	84	68	69	27	23	15
WBGene00022092	556	518	622	138	132	120	120	102	65
WBGene00197723	76	0	0	0	0	0	0	0	0
WBGene00022089	1180	3328	3710	1919	1660	1469	1455	1209	775
WBGene00022087	3569	1104	1345	580	537	460	390	312	224
WBGene00022093	691	69	72	17	10	17	12	7	3
WBGene00198527	50	0	0	0	0	0	1	1	0
WBGene00022086	1398	17	5	8	5	6	1	1	0
WBGene00175009	21	0	0	0	0	0	0	0	0
WBGene00022094	625	3	3	1	1	0	2	1	0
WBGene00022085	1861	19	15	13	21	16	2	3	0
WBGene00235341	211	3	0	2	1	2	0	2	0
WBGene00235288	141	3	3	5	5	8	0	0	0
WBGene00235342	75	5	0	0	1	1	1	0	0
WBGene00022095	78	6	1	0	0	0	0	0	0
WBGene00165490	21	0	0	0	1	0	0	0	0
WBGene00022096	1035	36	27	29	39	41	14	10	6
WBGene00022083	1615	107	67	59	68	67	25	18	19
WBGene00235343	75	5	1	1	5	0	1	1	1
WBGene00022097	1190	1	1	0	1	0	0	1	0
WBGene00022082	2062	5	2	8	4	2	0	1	0
WBGene00022079	2193	62	25	29	37	25	14	13	3
WBGene00235294	340	2	0	1	2	0	1	0	2
WBGene00022078	1493	178	294	135	94	123	98	97	79
WBGene00022077	1005	254	281	82	70	62	63	39	33
WBGene00022101	1342	121	123	41	54	41	43	50	22
WBGene00022099	449	241	170	75	101	60	57	36	29
WBGene00174384	21	0	0	0	0	0	0	0	0
WBGene00022076	1073	172	197	62	58	58	58	41	35
WBGene00004878	1772	88	131	48	32	33	35	16	15
WBGene00003595	660	25	19	5	17	11	6	7	1
WBGene00003161	1088	581	708	191	145	146	150	112	71
WBGene00199492	84	0	0	0	1	0	0	0	0
WBGene00023188	72	120	2	4	4	2	1	0	1
WBGene00022075	348	115	170	22	26	35	23	7	10
WBGene00004367	2527	496	658	249	198	195	161	139	83
WBGene00022100	3346	142	138	139	129	97	55	50	30
WBGene00200267	57	0	2	0	0	0	0	0	0
WBGene00201022	74	0	0	0	0	0	0	0	0
WBGene00202041	150	0	0	0	0	1	0	0	0
WBGene00201684	130	4	13	2	4	3	0	1	0
WBGene00194996	121	10905	20698	1066	1001	949	817	411	313
WBGene00023389	73	4	2	0	0	0	1	0	0
WBGene00023390	73	0	0	0	0	0	0	0	0
WBGene00195436	587	1	6	0	0	0	0	0	0
WBGene00195990	221	1	0	0	0	3	1	2	0
WBGene00022074	1841	771	915	327	288	253	311	221	136
WBGene00022377	958	9	9	8	2	6	4	5	1
WBGene00022376	693	146	179	29	27	19	26	23	9
WBGene00235346	392	237	241	600	423	577	307	319	266
WBGene00235348	172	28	36	75	62	69	55	26	18
WBGene00044651	1169	1113	1163	720	632	537	413	325	226
WBGene00022378	2628	1453	1195	593	532	449	388	296	174
WBGene00196975	70	0	0	0	0	0	0	0	0
WBGene00006705	666	214	241	82	63	60	60	36	32
WBGene00022382	1433	307	273	68	89	57	71	44	46
WBGene00050885	442	67	73	28	31	14	26	15	20
WBGene00220216	61	7	3	35	57	28	6	7	6
WBGene00022379	620	69	79	67	86	69	36	32	30
WBGene00022380	565	714	573	202	201	161	158	139	95
WBGene00022381	1259	701	630	161	160	157	163	120	78
WBGene00022375	1282	5	11	13	14	14	8	4	8
WBGene00198581	69	0	0	0	0	0	0	0	0
WBGene00023396	73	0	1	0	2	2	0	0	0
WBGene00022374	1596	9	15	4	8	5	2	6	1
WBGene00044485	441	47	38	8	15	8	12	14	3
WBGene00043061	921	3	1	0	0	0	0	1	0
WBGene00235350	972	3	2	1	0	4	0	0	0
WBGene00021876	1954	703	680	517	436	402	283	255	190
WBGene00021877	872	293	279	106	124	98	66	59	32
WBGene00219424	257	3	0	4	2	2	0	2	2
WBGene00044486	1467	2	5	3	3	3	0	0	0
WBGene00169683	21	0	0	0	0	0	0	0	0
WBGene00021868	2053	1036	1144	360	292	286	255	197	124
WBGene00045397	543	23	34	7	10	7	10	15	7
WBGene00021875	968	112	16	2	10	8	2	2	0
WBGene00199591	92	0	0	0	0	0	0	0	0
WBGene00023178	72	89	6	2	5	6	0	0	0
WBGene00023182	72	0	32	0	0	0	0	0	0
WBGene00044487	642	1	2	0	6	0	3	1	0
WBGene00023179	72	192	3	0	2	4	0	0	0
WBGene00021894	1126	68	59	9	8	7	6	1	0
WBGene00201830	87	0	2	0	0	0	0	1	0
WBGene00023180	72	97	4	5	2	3	0	0	0
WBGene00044488	1108	534	142	16	15	16	43	30	16
WBGene00023181	72	491	2	3	1	0	0	0	0
WBGene00235268	668	9	11	0	0	2	1	0	1
WBGene00021878	1928	60	23	34	28	30	16	15	6
WBGene00023484	1126	7	4	3	0	1	0	0	1
WBGene00171446	21	0	0	0	0	0	0	0	0
WBGene00043062	1794	73	138	20	12	8	25	19	8
WBGene00044491	389	15	13	4	3	7	3	0	1
WBGene00044489	604	66	43	62	50	59	37	31	18
WBGene00044490	542	35	24	9	5	10	7	2	7
WBGene00021873	1479	45	18	16	22	19	10	9	4
WBGene00043702	700	25	36	8	14	6	13	7	4
WBGene00220180	127	10	16	2	4	4	5	4	1
WBGene00021879	976	142	205	80	53	66	62	55	32
WBGene00021895	825	158	229	88	85	76	108	61	42
WBGene00021880	583	18	4	3	9	1	3	1	0
WBGene00172494	21	0	0	0	0	0	0	0	0
WBGene00044495	1979	48	29	14	35	17	16	7	9
WBGene00044492	585	28	4	6	11	5	3	2	1
WBGene00021872	958	38	102	10	6	13	37	25	8
WBGene00021881	826	21	19	10	10	12	12	3	3
WBGene00021882	2092	508	627	293	239	268	227	157	157
WBGene00021871	774	16	15	2	11	4	3	2	0
WBGene00195623	202	0	0	0	0	0	1	1	1
WBGene00235102	610	290	329	127	104	93	75	60	38
WBGene00021883	774	481	621	139	132	146	119	105	73
WBGene00021884	697	67	80	15	14	11	20	10	3
WBGene00021885	2278	16	15	9	9	8	7	7	5
WBGene00021898	835	321	225	166	140	111	80	53	45
WBGene00021886	3062	388	410	353	315	270	136	101	67
WBGene00044493	1033	158	152	66	58	51	47	40	29
WBGene00021887	1082	157	208	91	69	65	78	53	33
WBGene00006708	889	306	378	197	183	172	151	109	70
WBGene00021888	706	754	1135	300	268	210	275	184	157
WBGene00021870	1545	69	65	19	17	19	12	17	7
WBGene00021889	1088	7	3	1	3	0	1	1	0
WBGene00021897	1501	32	13	7	10	7	5	3	7
WBGene00002243	3859	65	101	41	44	45	24	20	17
WBGene00189961	1243	2	0	1	2	1	0	0	0
WBGene00195988	52	0	0	0	0	2	0	0	0
WBGene00202412	52	0	1	0	0	0	0	0	0
WBGene00196817	104	1	0	0	0	2	0	0	0
WBGene00021890	2578	1075	978	1113	1008	987	608	471	339
WBGene00197842	142	0	0	0	0	0	0	0	0
WBGene00199274	149	1	5	0	1	1	2	0	3
WBGene00200008	296	0	1	0	2	1	0	0	0
WBGene00200823	149	1	1	0	6	5	0	3	1
WBGene00201650	149	0	0	0	0	0	0	0	0
WBGene00021891	609	6	1	7	9	9	5	5	4
WBGene00219425	1152	446	394	305	328	275	216	153	93
WBGene00197276	109	0	0	0	0	1	0	0	0
WBGene00198012	109	0	0	0	0	0	0	0	0
WBGene00021892	465	3	3	2	5	3	2	2	0
WBGene00021869	779	610	577	234	186	192	228	165	115
WBGene00200607	268	1	0	0	0	1	0	2	0
WBGene00003008	624	10	3	5	4	1	3	0	2
WBGene00021893	1846	71	80	32	23	25	19	12	7
WBGene00022069	13213	23341	26921	20312	18934	16050	12098	8350	5845
WBGene00235353	460	25	32	65	58	59	27	24	23
WBGene00022067	2418	852	994	490	422	410	332	255	183
WBGene00022070	795	9	10	1	3	3	2	1	1
WBGene00022071	515	5	3	1	2	3	0	0	0
WBGene00022072	440	401	204	12	28	13	15	14	9
WBGene00235279	824	4	0	1	3	2	1	1	0
WBGene00022066	1620	2843	1	3024	8442	1814	2	0	0
WBGene00022073	3704	116	152	130	110	103	62	51	41
WBGene00201412	150	0	0	0	0	0	0	0	0
WBGene00201376	196	3	0	0	0	0	0	0	0
WBGene00202403	115	1	1	0	1	0	0	0	0
WBGene00201574	222	0	2	2	3	0	0	2	0
WBGene00195576	370	1	3	0	0	0	0	0	0
WBGene00197397	222	2	5	3	4	1	0	3	1
WBGene00198247	150	0	0	0	0	0	0	0	0
WBGene00003153	5662	6142	7908	4261	3956	3520	2728	2108	1402
WBGene00023187	525	38	64	90	61	70	38	33	34
WBGene00197431	115	0	0	0	1	0	1	0	1
WBGene00197636	150	4	0	4	3	3	2	1	0
WBGene00020729	2069	395	403	198	182	163	94	99	74
WBGene00174542	21	0	1	0	0	0	0	0	0
WBGene00020730	693	3	1	1	0	3	3	0	2
WBGene00020728	1717	17	8	3	1	9	2	4	0
WBGene00199115	119	7	2	8	8	12	8	2	2
WBGene00201211	150	0	0	0	0	0	0	0	1
WBGene00200723	150	6	3	3	2	6	2	1	1
WBGene00022061	1236	13	9	8	7	7	2	4	1
WBGene00022063	727	17	14	9	10	12	4	6	1
WBGene00022062	1083	6	10	7	7	2	1	2	1
WBGene00219764	1982	2	3	1	0	4	0	0	0
WBGene00023186	385	1	2	0	0	1	0	0	0
WBGene00022064	678	8	8	2	3	2	0	1	2
WBGene00004240	1412	13	6	5	1	5	2	1	3
WBGene00019766	2145	1470	1681	1219	1111	879	794	592	426
WBGene00235356	403	67	60	64	44	39	20	25	8
WBGene00022059	4383	1524	2064	1308	1066	1055	758	547	337
WBGene00201731	79	0	1	3	0	2	0	1	0
WBGene00196015	142	3	1	10	10	10	3	2	2
WBGene00003286	97	20	1	8	5	9	4	6	2
WBGene00197023	145	6	10	6	13	10	6	3	0
WBGene00022060	1088	45	24	26	24	23	14	11	3
WBGene00197555	91	53	57	21	29	14	5	14	6
WBGene00003363	95	0	0	0	1	0	0	0	0
WBGene00020831	2122	638	599	263	233	237	184	109	78
WBGene00020832	723	3	3	1	1	3	0	0	0
WBGene00044469	566	42	76	21	21	15	21	32	13
WBGene00020833	1041	46	68	40	26	34	16	17	6
WBGene00198565	111	0	0	0	2	0	0	0	0
WBGene00201407	137	2	1	1	0	1	0	0	0
WBGene00001548	3346	37	25	29	31	14	7	4	5
WBGene00196782	150	1	0	0	0	1	0	0	0
WBGene00021089	726	12	6	3	6	10	1	2	5
WBGene00021088	1890	5410	5328	2974	2715	2431	2150	1577	1046
WBGene00021087	648	11	6	1	4	1	3	0	0
WBGene00021086	458	7	14	7	3	6	0	1	0
WBGene00021085	565	6	14	8	2	6	0	1	0
WBGene00021084	537	5	3	2	0	2	0	1	1
WBGene00021083	363	0	3	1	1	2	0	0	0
WBGene00021090	276	0	0	4	1	0	0	0	0
WBGene00021082	1234	63	78	29	31	17	28	12	13
WBGene00018325	2343	1607	1081	969	1024	726	335	300	166
WBGene00018326	1506	37	36	8	11	7	7	4	6
WBGene00018327	309	45	47	15	13	14	8	5	5
WBGene00196320	63	0	0	0	0	0	0	0	0
WBGene00018328	771	61	117	31	35	32	35	21	16
WBGene00001999	1710	3965	3594	1855	1511	1353	1439	1134	855
WBGene00018329	1014	4	1	1	1	1	1	0	0
WBGene00018324	318	0	0	1	1	0	0	0	0
WBGene00018330	2858	645	609	362	333	294	246	175	133
WBGene00166372	21	1	2	4	3	4	0	0	4
WBGene00018323	1005	2	1	2	1	1	0	0	0
WBGene00195284	90	0	0	0	0	0	0	0	0
WBGene00021953	1131	1	1	2	0	2	0	0	1
WBGene00021952	1904	2337	2507	601	508	514	570	430	311
WBGene00015249	1588	476	588	207	184	211	163	114	83
WBGene00015250	1634	456	671	186	178	188	190	106	92
WBGene00015251	1108	191	297	100	75	85	75	43	34
WBGene00015248	477	651	639	121	119	105	96	65	45
WBGene00015252	1038	2	0	0	0	2	0	0	0
WBGene00015414	162	13	10	7	9	4	2	3	0
WBGene00219410	221	0	1	0	0	0	0	0	0
WBGene00001119	1285	35	44	11	12	13	13	8	5
WBGene00015413	1294	1456	1668	688	636	558	524	389	293
WBGene00015412	1527	14	9	5	6	6	1	2	0
WBGene00015416	1035	9	5	1	0	0	1	1	0
WBGene00195724	84	0	0	0	0	0	0	0	0
WBGene00198367	203	5	1	1	0	0	0	0	0
WBGene00197323	139	0	0	0	0	0	0	0	0
WBGene00200140	81	0	0	0	0	0	0	0	0
WBGene00195067	231	0	1	0	1	0	0	0	0
WBGene00015411	1037	0	0	0	0	0	0	0	0
WBGene00165693	21	0	0	0	0	0	0	0	0
WBGene00219646	1843	3	3	3	4	0	1	0	0
WBGene00015417	531	1	0	0	0	0	0	0	2
WBGene00021033	1007	2	1	1	2	1	0	0	0
WBGene00001702	607	36	16	7	13	15	3	4	3
WBGene00001692	691	236	299	184	167	153	192	133	93
WBGene00001699	562	51	38	20	17	12	12	6	5
WBGene00017281	1374	16	18	12	10	9	8	4	6
WBGene00019049	699	2	0	0	0	1	1	0	0
WBGene00023302	852	2	2	1	1	0	0	0	2
WBGene00219706	315	1	0	2	0	0	0	0	0
WBGene00194843	338	0	0	0	0	0	0	0	0
WBGene00019051	1005	2	0	1	0	1	0	0	0
WBGene00019050	741	1	2	0	1	0	0	0	0
WBGene00023481	969	0	0	1	1	0	0	0	0
WBGene00023303	813	0	1	1	3	1	0	0	0
WBGene00019048	2108	18	15	8	10	11	6	6	1
WBGene00019047	2122	19	21	31	22	9	13	9	2
WBGene00019046	426	2	0	0	0	0	0	0	0
WBGene00023301	978	0	0	0	2	0	0	0	0
WBGene00023475	903	0	0	0	0	0	0	1	0
WBGene00015656	894	3	0	0	0	4	0	0	0
WBGene00015655	347	2	9	1	0	0	1	0	0
WBGene00023474	933	3	0	0	0	1	0	0	0
WBGene00023476	399	1	1	3	0	0	0	0	0
WBGene00023463	939	1	0	0	1	2	0	0	0
WBGene00023465	939	10	1	0	2	0	0	0	0
WBGene00015654	789	1	0	1	1	1	0	0	0
WBGene00023464	621	0	0	0	0	0	1	0	0
WBGene00015653	984	78	0	2	1	0	0	0	0
WBGene00015652	977	2	0	1	1	1	0	0	0
WBGene00044470	399	1	1	0	0	1	0	0	0
WBGene00015651	731	6	5	2	1	0	0	1	0
WBGene00023234	75	0	0	0	0	0	0	0	0
WBGene00023462	945	2	3	1	7	2	1	1	0
WBGene00000424	1661	460	718	220	185	175	166	174	107
WBGene00199025	150	0	0	0	0	0	0	0	0
WBGene00015658	1725	636	911	377	334	312	300	223	151
WBGene00201640	207	1	3	0	0	1	0	1	0
WBGene00006769	3662	1078	1372	708	669	625	518	394	274
WBGene00220034	70	1	0	0	0	2	1	0	0
WBGene00197241	91	3	0	0	0	1	0	0	0
WBGene00023115	73	1958	2	14	15	30	1	0	0
WBGene00019778	2002	551	535	275	223	254	166	132	84
WBGene00019777	2051	315	288	162	148	133	123	44	41
WBGene00015037	2143	313	396	179	148	130	133	88	56
WBGene00015038	1426	20	41	4	6	5	5	5	3
WBGene00201697	80	0	0	0	0	0	0	0	0
WBGene00003889	2875	17	37	11	18	16	10	5	1
WBGene00200460	225	0	0	0	1	2	0	0	0
WBGene00022894	72	318	4	11	25	18	0	0	0
WBGene00015036	1189	3	3	0	4	2	0	0	0
WBGene00015035	2434	18	29	24	15	6	6	7	3
WBGene00201154	54	0	0	0	0	0	0	0	0
WBGene00021375	1019	73	63	27	31	19	16	13	15
WBGene00235357	72	9	11	9	5	3	5	2	0
WBGene00021374	989	29	22	31	27	32	15	14	10
WBGene00195029	19	0	0	0	1	0	0	0	0
WBGene00021376	583	138	130	72	74	54	57	28	18
WBGene00006383	3698	651	910	485	416	388	307	212	138
WBGene00202239	148	0	0	0	0	0	0	0	0
WBGene00195557	148	0	0	0	0	0	0	0	0
WBGene00196540	149	0	0	0	0	0	0	0	0
WBGene00023366	73	0	1	5	11	6	1	1	2
WBGene00023367	73	0	1	5	11	6	1	1	2
WBGene00021377	1972	405	449	162	156	114	131	101	54
WBGene00021378	532	227	207	34	41	41	28	31	21
WBGene00021379	558	13	18	0	1	1	0	2	2
WBGene00021380	1085	4	2	6	4	1	1	0	0
WBGene00021381	1888	58	42	39	19	24	9	12	8
WBGene00002188	1229	23	62	16	11	9	26	12	13
WBGene00022610	1998	545	593	262	209	181	156	98	74
WBGene00000481	2070	33	33	18	7	13	14	7	1
WBGene00006756	1920	44	43	26	21	16	13	14	2
WBGene00022609	380	12	7	4	3	2	3	2	2
WBGene00197099	139	1	1	0	0	0	0	0	0
WBGene00022608	1448	130	111	170	172	185	122	92	56
WBGene00195049	260	1	0	0	0	0	0	0	0
WBGene00016987	1627	271	423	173	168	132	100	113	42
WBGene00021362	3350	151	105	72	63	51	33	37	23
WBGene00170259	21	0	0	0	0	0	0	0	0
WBGene00021360	602	2	1	0	1	1	0	0	0
WBGene00198320	132	1	0	0	0	1	0	0	0
WBGene00198923	100	0	0	0	0	0	0	0	0
WBGene00006334	72	3	2	2	5	1	0	0	0
WBGene00003129	1246	287	331	64	52	52	46	37	27
WBGene00021363	2906	1231	1414	692	635	577	392	310	218
WBGene00021359	1230	1315	1459	620	563	512	485	294	228
WBGene00021358	707	46	24	18	13	15	11	7	1
WBGene00021364	419	3	4	1	0	6	0	0	0
WBGene00195010	213	3	3	2	0	1	0	1	0
WBGene00197370	52	1	0	0	0	0	0	0	0
WBGene00021357	1175	11	14	13	7	0	5	1	3
WBGene00196339	88	0	0	0	0	0	0	0	0
WBGene00021367	1910	399	496	166	131	124	120	87	58
WBGene00021366	1150	316	308	128	97	89	83	62	47
WBGene00021365	3372	1416	1582	695	707	617	498	394	338
WBGene00021370	1465	125	198	66	50	49	49	44	30
WBGene00165899	21	0	0	0	0	2	0	0	0
WBGene00021371	1156	47	71	37	60	29	17	21	4
WBGene00021369	1791	474	871	232	197	187	250	195	134
WBGene00220141	64	36	85	14	13	15	29	28	22
WBGene00021372	1668	136	175	33	54	25	32	22	16
WBGene00021373	1452	7	7	3	2	1	0	0	0
WBGene00021368	1553	114	114	22	16	16	14	11	12
WBGene00006869	1086	116	76	69	56	49	33	15	11
WBGene00019546	1268	59	85	29	20	21	19	7	8
WBGene00198903	117	1	2	1	0	0	0	0	0
WBGene00019545	702	3	2	3	3	3	4	0	3
WBGene00003884	2426	162	126	126	183	85	34	32	24
WBGene00019725	918	335	499	240	193	183	161	155	98
WBGene00019724	976	160	212	29	48	48	40	36	18
WBGene00219715	1242	26	38	20	16	23	17	8	4
WBGene00019723	1129	102	168	39	32	24	32	29	21
WBGene00044690	346	24	31	9	13	12	8	10	5
WBGene00019726	2281	1270	1162	594	486	438	422	311	248
WBGene00017907	323	8	12	3	5	3	5	2	3
WBGene00000287	848	31	19	17	10	6	3	1	0
WBGene00198784	150	0	0	0	0	0	0	0	0
WBGene00200865	142	7	0	0	3	2	0	0	0
WBGene00196594	192	0	0	0	1	0	0	0	0
WBGene00200095	142	0	0	0	0	0	0	0	0
WBGene00195822	122	0	0	0	0	0	0	0	0
WBGene00017906	399	0	0	0	1	3	0	1	0
WBGene00200814	149	0	0	0	1	0	0	0	0
WBGene00165382	21	0	0	0	0	0	0	0	0
WBGene00169432	21	0	0	0	0	1	0	0	0
WBGene00196154	266	2	0	1	0	0	1	0	0
WBGene00196379	219	8	1	2	0	0	0	0	0
WBGene00202376	241	0	1	0	0	0	0	0	0
WBGene00006970	2226	68	68	46	45	53	41	34	20
WBGene00196185	215	5	2	0	1	0	1	0	0
WBGene00000009	1464	21	37	9	4	4	3	1	5
WBGene00200340	118	1	0	0	0	1	0	0	0
WBGene00018144	1344	41	44	17	5	10	8	13	2
WBGene00018145	1828	1099	873	307	300	263	242	153	110
WBGene00018146	1754	207	161	104	89	88	59	46	36
WBGene00018148	1032	7	1	4	4	7	2	1	0
WBGene00018143	2128	13	9	4	3	2	0	1	0
WBGene00018142	2150	6	9	8	9	8	2	1	0
WBGene00018141	2034	5	3	0	0	2	0	0	0
WBGene00044471	234	0	2	0	0	0	0	0	0
WBGene00044292	329	0	0	0	1	1	0	0	0
WBGene00044472	392	2	1	1	0	0	0	0	0
WBGene00219307	447	36	43	25	13	13	19	9	6
WBGene00219304	555	33	21	28	10	23	5	10	19
WBGene00023478	984	1	1	2	1	1	1	0	0
WBGene00006488	390	1	0	1	0	0	0	0	0
WBGene00235358	453	2	1	0	0	0	0	0	0
WBGene00044473	381	1	0	0	0	2	0	0	0
WBGene00235359	336	6	2	1	1	1	0	0	1
WBGene00044474	403	15	3	5	3	2	1	1	0
WBGene00044475	419	21	24	5	2	2	2	4	1
WBGene00235285	267	1	2	0	1	1	0	0	0
WBGene00235297	273	1	3	0	0	2	0	0	0
WBGene00235293	296	14	5	1	3	2	1	0	0
WBGene00018973	987	2	1	0	0	1	0	0	0
WBGene00044476	378	5	3	1	0	0	0	0	0
WBGene00235361	264	4	1	2	2	1	0	0	0
WBGene00018972	1005	0	0	1	0	0	0	0	0
WBGene00018971	2056	122	199	34	40	26	56	45	39
WBGene00018970	1402	2	1	3	4	2	0	1	0
WBGene00044642	1317	12	2	4	7	4	0	0	2
WBGene00021581	1401	10	9	3	5	1	0	0	0
WBGene00021582	1404	2	7	0	1	2	1	0	0
WBGene00021580	1371	0	5	0	0	0	2	1	2
WBGene00195003	251	2	0	0	1	0	0	0	0
WBGene00168377	21	0	1	0	0	0	0	0	0
WBGene00021583	1484	12	25	6	3	7	5	7	4
WBGene00235362	648	2	0	0	0	0	0	0	0
WBGene00021579	1903	76	27	12	27	22	8	5	4
WBGene00021585	1429	24	3	1	3	2	0	1	1
WBGene00021586	2229	66	93	56	45	51	40	26	19
WBGene00021587	1689	27	32	12	8	13	11	5	0
WBGene00044343	1359	3	0	6	10	1	0	0	1
WBGene00018548	1805	110	53	27	32	28	13	10	7
WBGene00005430	1026	1	2	1	0	1	0	0	0
WBGene00005432	1014	2	3	1	0	0	0	0	0
WBGene00005433	1014	0	0	0	0	0	0	0	0
WBGene00018547	10810	436	738	364	327	310	250	185	126
WBGene00018549	414	1	1	0	0	0	0	0	0
WBGene00044691	405	1	2	2	1	0	0	0	0
WBGene00235115	402	1	0	0	0	0	0	0	0
WBGene00018550	423	0	0	0	1	0	0	0	0
WBGene00219377	438	0	0	0	1	0	0	1	0
WBGene00018551	411	11	0	1	1	2	0	1	0
WBGene00020929	799	19	25	8	9	10	8	7	4
WBGene00020930	3036	1283	1075	683	629	564	451	383	312
WBGene00220113	71	0	1	1	0	0	0	0	0
WBGene00219934	84	4	3	6	1	3	4	1	0
WBGene00018066	696	1	0	0	1	1	0	0	1
WBGene00018065	750	15	9	3	5	9	0	0	0
WBGene00018064	1855	716	696	329	283	252	231	174	93
WBGene00003955	991	1664	1825	1671	1447	1484	1001	662	484
WBGene00006951	811	33	41	12	15	16	13	8	3
WBGene00020981	1201	151	226	92	81	83	76	48	50
WBGene00219741	1749	7	11	2	4	0	1	1	2
WBGene00219554	1074	8	10	10	9	11	4	5	9
WBGene00020982	427	9	1	1	0	0	0	0	0
WBGene00006173	1023	5	2	1	3	2	0	0	0
