GeneID,gene_biotype_name,TYPE,chr,strand,DOG_length,DOG_start_local,DOG_end_local,DOG_start_meta,DOG_end_meta,DOG_from_downstream_gene,DOG_from_upstream_gene,DOG_into_downstream_gene,POG_into_upstream_gene,padj,baseMean,pvalue,log2FoldChange,lfcSE,stat,source,length,left_int_length,right_int_length,sample_name,start,end,type
WBGene00001895,protein_coding,DOG,V,-,200,8891683,8891883,8891683,8891883,0,False,False,0,1.3270729643675698e-30,472.142857142857,1.61542661517659e-33,5.11790119464755,0.432354206450845,145.56569660434099,WormBase,383,2084.0,0.0,N2-J2-1__split,8891883,8892266,gene
WBGene00000785,protein_coding,DOG,V,-,200,1132398,1132598,1132398,1132598,0,False,False,0,0.9439418214785419,6.428571428571429,0.774972660729121,0.584954620319984,2.04363989374867,0.0817254124416351,WormBase,1438,656.0,0.0,N2HS_J2A_split,1132598,1134036,gene
WBGene00021236,protein_coding,DOG,V,-,200,2321838,2322038,2321838,2322038,0,False,False,0,2.6542457837380496e-28,661.714285714286,3.6348466301951395e-31,5.18006083211294,0.43938590123773796,134.809129073545,WormBase,528,986.0,0.0,N2HS_J2A_split,2322038,2322566,gene
WBGene00219803,ncRNA,DOG,II,-,200,10574451,10574651,10574451,10574651,0,False,False,0,5.70144271753416e-06,253.14285714285703,6.15950141425632e-08,3.7075973542274303,0.76500428996492,29.31256444144089,WormBase,189,4216.0,0.0,N2-J2-1__split,10574651,10574840,gene
WBGene00014376,tRNA,DOG,III,-,200,13411166,13411366,13411166,13411366,0,False,False,0,9.941127132819301e-09,688.714285714286,7.4119785378598e-11,8.36343036605606,1.10592637283705,42.407118354261996,WormBase,71,9593.0,0.0,N2HS_J2A_split,13411366,13411437,gene
WBGene00007458,protein_coding,DOG,IV,-,200,13646552,13646735,13646552,13646735,0,False,True,0,0.30520979868783,9.0,0.0175138058873648,4.4133554996716295,1.88160893994408,5.64413982602576,WormBase,923,183.0,0.0,N2HS_J2A_split,13646735,13647658,gene
WBGene00001940,protein_coding,DOG,IV,-,200,11400111,11400311,11400111,11400311,0,False,False,0,0.8766969453364349,11.857142857142902,0.593254938715491,-0.801816289188966,1.50106091484889,0.285289694034361,WormBase,501,1994.0,0.0,N2HS_J2A_split,11400311,11400812,gene
WBGene00019590,protein_coding,DOG,II,-,200,2290696,2290896,2290696,2290896,0,False,False,0,6.15337877426903e-13,258.857142857143,3.18342785035221e-15,-4.9799124894326905,0.633793591628776,62.149531300333,WormBase,1288,670.0,0.0,N2-J2-1__split,2290896,2292184,gene
WBGene00000680,protein_coding,DOG,IV,-,200,1459666,1459866,1459666,1459866,0,False,False,0,,4.57142857142857,0.137415188657846,3.5698218588806703,2.3962995659465,2.2066679897926296,WormBase,920,13684.0,0.0,N2HS_J2A_split,1459866,1460786,gene
WBGene00000669,protein_coding,DOG,III,-,200,10986626,10986826,10986626,10986826,0,False,False,0,0.986032737077865,6.857142857142861,0.933395654245778,0.16991930868490698,2.03255168477197,0.00698450528504679,WormBase,1047,1217.0,0.0,N2HS_J2A_split,10986826,10987873,gene
WBGene00007124,protein_coding,DOG,V,-,200,20472822,20473022,20472822,20473022,0,False,False,0,0.9283487119292628,35.7142857142857,0.71843906708342,0.3170424539608549,0.8795099410831501,0.129993221606099,WormBase,3039,526.0,0.0,N2HS_J2A_split,20473022,20476061,gene
WBGene00043328,protein_coding,DOG,II,-,200,995088,995288,995088,995288,0,False,False,0,0.041832228728503,24.857142857142897,0.0011202787973549199,-4.392306208954111,1.34070734014061,10.6174094986654,WormBase,924,16337.0,0.0,N2-J2-2__split,995288,996212,gene
WBGene00012592,protein_coding,DOG,II,-,200,12623015,12623215,12623015,12623215,0,False,False,0,0.739125519406638,23.142857142857103,0.367916710132835,-1.10905009724675,1.22977554408346,0.810688715300202,WormBase,1291,1257.0,0.0,N2HS_J2A_split,12623215,12624506,gene
WBGene00019587,protein_coding,DOG,II,-,200,2261928,2262128,2261928,2262128,0,False,False,0,0.39253044833053097,180.14285714285703,0.0665366584662525,-4.09917824138228,1.84238878722637,3.3664581173048402,WormBase,3640,29658.0,0.0,N2-J2-3__split,2262128,2265768,gene
WBGene00219675,lincRNA,DOG,II,-,200,5781721,5781921,5781721,5781921,0,False,False,0,0.77035949591459,34.7142857142857,0.4131474506840861,-1.06711501218715,1.31926115738439,0.669725144177832,WormBase,192,7701.0,0.0,N2HS_INP_split,5781921,5782113,gene
WBGene00003951,protein_coding,DOG,I,-,200,14718967,14719167,14718967,14719167,0,False,False,0,0.663478097500086,14.0,0.272189391801834,-1.6520742340086498,1.5099079249968002,1.20567992855158,WormBase,1310,8206.0,0.0,N2HS_J2A_split,14719167,14720477,gene
