DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense
9063588	9063588	0	False	False	300	9063288	9063288	0	DOG	I	.	.	9064403	protein_coding	gene_id "WBGene00006503"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006503	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	428.0	815	0.0	WormBase	9063588	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9319965	9319965	0	False	False	200	9319765	9319765	0	DOG	I	.	.	9320036	tRNA	gene_id "WBGene00013918"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00013918	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5477.0	71	0.0	WormBase	9319965	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00009178']	['WBGene00009178']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9994307	9994307	0	False	False	200	9994107	9994107	0	DOG	I	.	.	9994475	snoRNA	gene_id "WBGene00220087"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00220087	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5481.0	168	0.0	WormBase	9994307	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9994731	9994731	0	False	True	300	9994475	9994475	0	DOG	I	.	.	9999928	protein_coding	gene_id "WBGene00000476"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000476	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.0	5197	0.0	WormBase	9994731	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00220087']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11669994	11669994	0	False	False	300	11669694	11669694	0	DOG	I	.	.	11670094	ncRNA	gene_id "WBGene00202175"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00202175	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1556.0	100	0.0	WormBase	11669994	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00199697']	['WBGene00199697']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11670498	11670498	0	False	True	900	11670094	11670094	0	DOG	I	.	.	11670549	ncRNA	gene_id "WBGene00196129"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196129	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	404.0	51	0.0	WormBase	11670498	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00202175']	NA	['WBGene00199697']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11924785	11924785	0	False	False	300	11924485	11924485	0	DOG	I	.	.	11929511	protein_coding	gene_id "WBGene00006958"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006958	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	870.0	4726	0.0	WormBase	11924785	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12084721	12084721	0	False	False	200	12084521	12084521	0	DOG	I	.	.	12087830	protein_coding	gene_id "WBGene00012958"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012958	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	500.0	3109	0.0	WormBase	12084721	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12095777	12095777	0	False	False	300	12095477	12095477	0	DOG	I	.	.	12097987	protein_coding	gene_id "WBGene00012961"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012961	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1037.0	2210	0.0	WormBase	12095777	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12809999	12809999	0	False	True	700	12809682	12809682	0	DOG	I	.	.	12815641	protein_coding	gene_id "WBGene00012476"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012476	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	317.0	5642	0.0	WormBase	12809999	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00012475']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13331147	13331147	0	False	True	1200	13330998	13330998	0	DOG	I	.	.	13331218	tRNA	gene_id "WBGene00014501"; gene_source "WormBase"; gene_biotype "tRNA";	WBGene00014501	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.0	71	0.0	WormBase	13331147	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00011434']	['WBGene00001555']	['WBGene00001555']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13471683	13471683	0	False	True	1100	13470891	13470891	0	DOG	I	.	.	13474185	protein_coding	gene_id "WBGene00013020"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013020	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	792.0	2502	0.0	WormBase	13471683	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00220171']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14058839	14058839	0	False	False	500	14058339	14058339	0	DOG	I	.	.	14058910	snoRNA	gene_id "WBGene00044975"; gene_source "WormBase"; gene_biotype "snoRNA";	WBGene00044975	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945.0	71	0.0	WormBase	14058839	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14400679	14400679	0	False	False	500	14400179	14400179	0	DOG	I	.	.	14405649	protein_coding	gene_id "WBGene00013669"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013669	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	15942.0	4970	0.0	WormBase	14400679	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00002977']	['WBGene00002977']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14567169	14567169	0	False	True	900	14566783	14566783	0	DOG	I	.	.	14616524	protein_coding	gene_id "WBGene00013682"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013682	0	0	0	0	['WBGene00198876']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00201794']	0	0	0	0	0	0	386.0	49355	0.0	WormBase	14567169	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00195175']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14719167	14719167	0	False	False	200	14718967	14718967	0	DOG	I	.	.	14720477	protein_coding	gene_id "WBGene00003951"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003951	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8206.0	1310	0.0	WormBase	14719167	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00013203']	['WBGene00013203']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14726804	14726804	0	False	False	500	14726304	14726304	0	DOG	I	.	.	14730719	protein_coding	gene_id "WBGene00010585"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010585	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2065.0	3915	0.0	WormBase	14726804	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15060861	15060861	0	False	False	600	15060261	15060261	0	DOG	I	.	.	15061159	ncRNA	gene_id "WBGene00201398"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201398	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1858.0	298	0.0	WormBase	15060861	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	['WBGene00004677']	['WBGene00004677']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15063050	15063050	0	False	True	3200	15061159	15061159	0	DOG	I	.	.	15063383	ncRNA	gene_id "WBGene00198814"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00198814	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1891.0	333	0.0	WormBase	15063050	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00004677']	NA	NA	NA	NA	NA	['WBGene00201398']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004512']	['WBGene00004512']	NA	NA	NA	NA
15067668	15067668	0	True	True	8300	15063383	15063383	0	DOG	I	.	.	15068355	ncRNA	gene_id "WBGene00196396"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196396	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4285.0	687	0.0	WormBase	15067668	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00004677']	NA	NA	NA	NA	NA	['WBGene00201398', 'WBGene00198814']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004512', 'WBGene00004567', 'WBGene00004622']	['WBGene00004512', 'WBGene00004567', 'WBGene00004622']	NA	NA	NA	NA
15070431	15070431	0	True	True	11400	15068355	15068355	0	DOG	I	.	.	15070580	ncRNA	gene_id "WBGene00195813"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00195813	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2076.0	149	0.0	WormBase	15070431	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00004677']	NA	NA	NA	NA	NA	['WBGene00201398', 'WBGene00198814', 'WBGene00196396']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00004513']	['WBGene00004512', 'WBGene00004567', 'WBGene00004622', 'WBGene00004513']	NA	NA	NA	NA
15072266	15072266	0	True	False	500	15071766	15071766	0	DOG	I	.	.	15072426	ncRNA	gene_id "WBGene00201669"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201669	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1686.0	160	0.0	WormBase	15072266	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
762416	762416	0	False	False	900	761516	761516	0	DOG	IV	.	.	763680	protein_coding	gene_id "WBGene00000677"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000677	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6748.0	1264	0.0	WormBase	762416	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00001788']	['WBGene00001788']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1003600	1003600	0	False	False	300	1003300	1003300	0	DOG	IV	.	.	1005864	protein_coding	gene_id "WBGene00021925"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021925	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13079.0	2264	0.0	WormBase	1003600	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00021923']	['WBGene00021923']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1459866	1459866	0	False	False	200	1459666	1459666	0	DOG	IV	.	.	1460786	protein_coding	gene_id "WBGene00000680"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00000680	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13684.0	920	0.0	WormBase	1459866	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2494513	2494513	0	False	False	8800	2485713	2485713	0	DOG	IV	.	.	2495174	protein_coding	gene_id "WBGene00022092"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022092	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16922.0	661	0.0	WormBase	2494513	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00235299']	['WBGene00235299']	NA	NA	NA	NA	NA	NA	['WBGene00022090']	['WBGene00022090']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2679497	2679497	0	False	False	400	2679097	2679097	0	DOG	IV	.	.	2679668	ncRNA	gene_id "WBGene00235348"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00235348	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	875.0	171	0.0	WormBase	2679497	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2713893	2713893	0	False	False	200	2713693	2713693	0	DOG	IV	.	.	2713953	ncRNA	gene_id "WBGene00220216"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00220216	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	858.0	60	0.0	WormBase	2713893	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3510046	3510046	0	False	False	300	3509746	3509746	0	DOG	IV	.	.	3514572	protein_coding	gene_id "WBGene00015658"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015658	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00201640']	0	0	0	0	0	0	519.0	4526	0.0	WormBase	3510046	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3687565	3687565	0	False	False	200	3687365	3687365	0	DOG	IV	.	.	3694837	protein_coding	gene_id "WBGene00021363"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021363	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	700.0	7272	0.0	WormBase	3687565	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3807870	3807870	0	False	False	200	3807670	3807670	0	DOG	IV	.	.	3819328	protein_coding	gene_id "WBGene00019726"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019726	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	680.0	11458	0.0	WormBase	3807870	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4465345	4465345	0	False	False	200	4465145	4465145	0	DOG	IV	.	.	4465466	ncRNA	gene_id "WBGene00196280"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00196280	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3284.0	121	0.0	WormBase	4465345	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5182760	5182760	0	False	False	200	5182560	5182560	0	DOG	IV	.	.	5182780	piRNA	gene_id "WBGene00167905"; gene_source "WormBase"; gene_biotype "piRNA";	WBGene00167905	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2864.0	20	0.0	WormBase	5182760	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00002247']	['WBGene00002247']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8753195	8753195	0	False	True	500	8752860	8752860	0	DOG	IV	.	.	8754823	protein_coding	gene_id "WBGene00008968"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008968	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.0	1628	0.0	WormBase	8753195	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00219908']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9444639	9444639	0	False	True	400	9444516	9444516	0	DOG	IV	.	.	9444766	ncRNA	gene_id "WBGene00201282"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201282	0	0	0	0	0	0	0	0	0.0	['WBGene00014366']	0	0	0	0	0	0	0	0	0	0	0	0	123.0	127	0.0	WormBase	9444639	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00009544']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10296046	10296046	0	False	False	200	10295846	10295846	0	DOG	IV	.	.	10302310	protein_coding	gene_id "WBGene00011175"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011175	0	0	0	0	['WBGene00201052']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	779.0	6264	0.0	WormBase	10296046	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11026013	11026013	0	False	False	1200	11024813	11024813	0	DOG	IV	.	.	11026112	miRNA	gene_id "WBGene00003279"; gene_source "WormBase"; gene_biotype "miRNA";	WBGene00003279	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4111.0	99	0.0	WormBase	11026013	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	['WBGene00000109']	['WBGene00000109']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11135566	11135566	0	False	False	300	11135266	11135266	0	DOG	IV	.	.	11142360	protein_coding	gene_id "WBGene00008502"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008502	0	['WBGene00219576']	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	10704.0	6794	0.0	WormBase	11135566	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11339630	11339630	0	False	False	600	11339030	11339030	0	DOG	IV	.	.	11340132	protein_coding	gene_id "WBGene00001932"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001932	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1335.0	502	0.0	WormBase	11339630	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11400311	11400311	0	False	False	200	11400111	11400111	0	DOG	IV	.	.	11400812	protein_coding	gene_id "WBGene00001940"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001940	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1994.0	501	0.0	WormBase	11400311	-	gene	N2HS_J2A_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
