GeneID	Length	BAMS.N2WT_INP_.bam	BAMS.OK803.INP__.bam	BAMS.N2.J2.1_.bam	BAMS.N2.J2.2_.bam	BAMS.N2.J2.3_.bam	BAMS.OK803.J2.1_.bam	BAMS.OK803.J2.2_.bam	BAMS.OK803.J2.3_.bam
WBGene00195461	95	0	0	1	0	0	0	0	0
WBGene00199446	131	0	0	0	0	0	0	0	0
WBGene00202272	150	0	0	0	1	0	0	0	0
WBGene00197376	326	0	0	0	0	0	0	0	0
WBGene00200207	227	0	0	0	0	0	0	0	0
WBGene00000684	1479	64	30	10	25	12	5	4	3
WBGene00017597	27520	131	167	129	107	159	86	58	34
WBGene00000685	2008	43	39	20	16	14	14	13	6
WBGene00017924	469	43	61	8	6	14	7	7	3
WBGene00197470	150	0	0	0	0	0	0	0	0
WBGene00197420	118	0	0	0	0	0	0	0	0
WBGene00199843	113	2	0	0	0	0	0	0	0
WBGene00020679	7030	5340	5347	4424	3849	3560	2472	1952	1359
WBGene00220012	125	1	4	11	9	10	1	3	4
WBGene00019543	3979	1435	1430	743	724	571	597	383	255
WBGene00006968	1764	614	676	279	241	204	213	138	73
WBGene00019544	2983	890	1005	405	373	349	246	184	118
WBGene00195021	19	0	1	0	0	0	0	0	0
WBGene00023323	2000	116	72	52	40	41	21	25	9
WBGene00169528	21	0	0	0	0	0	0	0	0
WBGene00001983	4780	1070	1489	574	455	433	398	295	227
WBGene00017119	1116	801	909	324	250	230	182	144	99
WBGene00017120	2008	11	18	6	6	5	5	3	2
WBGene00004432	767	5034	4764	1635	1496	1309	1463	1011	673
WBGene00021204	1959	26	38	15	12	9	9	9	9
WBGene00021205	1662	131	178	60	54	39	45	33	25
WBGene00003216	1447	404	464	184	143	148	129	102	58
WBGene00170206	21	0	0	0	0	0	0	0	0
WBGene00200356	150	0	0	0	0	0	0	0	0
WBGene00235374	855	2	2	0	2	0	1	0	0
WBGene00020006	3251	171	227	94	70	73	58	50	33
WBGene00003694	4460	465	654	60	73	57	85	116	49
WBGene00166120	21	0	1	0	0	0	0	0	0
WBGene00168036	21	0	1	0	0	0	0	0	0
WBGene00001324	6177	968	1447	1005	829	772	572	473	284
WBGene00001060	3205	833	1227	319	334	310	293	217	136
WBGene00001058	3885	1864	2172	1093	931	900	745	523	357
WBGene00044483	623	351	583	116	87	102	77	64	41
WBGene00019163	2551	2232	2497	1056	1014	796	667	479	340
WBGene00165633	21	0	0	0	0	0	0	0	0
WBGene00174740	21	0	0	0	0	1	0	0	0
WBGene00165719	21	0	0	0	0	1	0	0	0
WBGene00174108	21	0	0	0	0	0	0	0	0
WBGene00194834	318	1	0	0	1	0	0	0	1
WBGene00019164	3744	292	341	133	88	95	52	48	35
WBGene00165480	21	0	0	0	0	1	0	0	0
WBGene00019165	1794	30	22	6	4	5	4	3	3
WBGene00019166	19041	340	397	184	176	169	113	83	70
WBGene00050280	21	0	0	0	0	0	0	0	0
WBGene00173750	21	0	0	0	0	0	0	0	0
WBGene00170218	21	0	0	0	0	0	0	0	0
WBGene00171567	21	0	0	0	0	0	0	0	0
WBGene00047814	21	0	0	0	0	0	0	0	0
WBGene00171596	21	0	0	0	0	0	0	0	0
WBGene00167816	21	0	0	0	0	0	0	0	0
WBGene00167397	21	0	0	0	0	0	0	0	0
WBGene00170563	21	0	0	0	0	0	0	0	0
WBGene00021195	1894	16	8	0	1	0	2	2	2
WBGene00021196	1783	11	6	3	1	3	1	2	1
WBGene00235375	1001	3	6	2	1	1	1	1	0
WBGene00021197	1122	55	103	5	4	7	5	5	8
WBGene00197810	67	0	0	0	0	0	0	0	0
WBGene00174786	21	0	0	0	0	0	0	0	0
WBGene00195001	101	9	4	1	0	0	0	0	0
WBGene00006216	2682	4	7	5	2	4	1	1	1
WBGene00171155	21	0	0	0	0	0	0	0	0
WBGene00006219	2038	4	4	1	0	1	0	1	1
WBGene00172864	21	0	0	0	0	0	0	0	0
WBGene00167971	21	0	0	0	0	0	0	0	0
WBGene00006218	2437	2	3	1	1	1	0	1	0
WBGene00174813	21	0	0	0	0	0	0	0	0
WBGene00168020	21	0	0	0	0	0	0	0	0
WBGene00171924	21	0	0	0	0	0	0	0	0
WBGene00168615	21	0	0	0	0	0	0	0	0
WBGene00171285	21	0	0	0	0	0	0	0	0
WBGene00171629	21	0	0	0	0	0	0	0	0
WBGene00049295	21	1	0	0	0	0	0	0	0
WBGene00167240	21	0	1	0	0	0	0	0	0
WBGene00173706	21	0	1	0	0	0	0	0	0
WBGene00050518	21	0	0	0	0	0	0	0	0
WBGene00167827	21	0	0	0	0	0	0	0	0
WBGene00171748	21	0	0	0	0	0	0	0	1
WBGene00169675	21	0	0	0	0	0	0	0	0
WBGene00170318	21	0	0	0	0	0	0	0	0
WBGene00171685	21	0	0	0	0	0	0	0	0
WBGene00206375	113	75419	9027	20910	30010	13369	849	981	613
WBGene00048484	21	0	0	0	0	0	0	0	0
WBGene00169232	21	0	0	0	0	0	0	0	0
WBGene00195002	101	9	4	1	0	0	0	0	0
WBGene00166941	21	0	0	0	0	0	0	0	0
WBGene00020351	474	4	3	0	1	1	0	0	0
WBGene00171695	21	0	0	0	0	0	0	0	0
WBGene00165559	21	0	0	0	0	0	0	0	0
WBGene00172434	21	0	0	0	0	0	0	0	0
WBGene00168661	21	0	0	0	0	0	0	0	0
WBGene00046636	21	0	0	0	0	0	0	0	0
WBGene00168016	21	0	0	0	0	0	0	0	0
WBGene00174315	21	0	0	0	0	0	0	0	0
WBGene00020352	2674	15	14	9	6	6	10	1	3
WBGene00049503	21	0	0	0	0	0	0	0	0
WBGene00174596	21	0	0	0	0	0	0	0	0
WBGene00006206	1640	2	7	0	2	1	2	0	0
WBGene00169250	21	0	0	0	0	0	0	0	0
WBGene00167151	21	0	0	0	0	0	0	0	0
WBGene00049028	21	4	0	0	0	0	0	0	0
WBGene00169336	21	0	0	0	0	0	0	0	0
WBGene00167557	21	0	0	0	0	0	0	0	0
WBGene00021184	1461	2	1	0	1	0	0	0	0
WBGene00168719	21	0	0	0	0	0	0	0	0
WBGene00171542	21	0	0	0	0	0	0	0	0
WBGene00166287	21	0	0	0	0	0	0	0	0
WBGene00021179	1357	0	2	0	0	0	0	0	0
WBGene00169398	21	0	0	0	0	0	0	0	0
WBGene00174608	21	0	0	0	0	0	0	0	0
WBGene00174564	21	0	0	0	0	0	0	0	0
WBGene00166770	21	0	0	0	0	0	0	0	0
WBGene00165655	21	0	0	0	0	0	0	0	0
WBGene00167296	21	0	0	0	0	0	0	0	0
WBGene00046448	21	0	0	0	0	0	0	0	0
WBGene00165049	21	0	0	0	0	0	0	0	0
WBGene00167063	21	0	0	0	0	0	0	0	0
WBGene00168475	21	0	0	0	0	0	0	0	0
WBGene00173166	21	0	0	0	0	0	0	0	0
WBGene00167056	21	0	0	0	0	0	0	0	0
WBGene00173945	21	0	0	0	0	0	0	0	0
WBGene00172497	21	0	0	0	0	0	0	0	0
WBGene00048829	21	0	0	0	0	0	0	0	0
WBGene00174010	21	0	0	0	0	0	0	0	0
WBGene00173617	21	0	0	0	0	0	0	0	0
WBGene00172686	21	0	0	0	0	0	0	0	0
WBGene00046840	21	0	0	0	0	0	0	0	0
WBGene00169207	21	0	0	0	0	0	0	0	0
WBGene00047504	21	0	0	0	0	0	0	0	0
WBGene00166402	21	0	0	0	0	0	0	0	0
WBGene00171797	21	0	0	0	0	0	0	0	0
WBGene00046359	21	0	0	0	0	0	0	0	0
WBGene00047236	21	0	0	0	0	0	0	0	0
WBGene00047557	21	1	0	0	0	0	0	0	0
WBGene00048207	21	0	0	0	0	0	0	0	0
WBGene00050147	21	0	0	0	0	0	0	0	0
WBGene00165741	21	0	0	0	0	0	0	0	0
WBGene00021180	3444	13	24	9	5	11	4	2	4
WBGene00168360	21	0	0	0	0	0	0	0	0
WBGene00021181	1306	2	0	0	0	1	0	0	0
WBGene00166275	21	0	0	0	0	0	0	0	0
WBGene00021182	1533	0	0	0	1	0	0	0	0
WBGene00021183	2468	15	10	6	8	3	1	0	0
WBGene00219671	193	0	0	1	2	0	0	0	0
WBGene00017113	1339	2	3	0	2	2	1	0	0
WBGene00166454	21	0	0	0	0	0	0	0	0
WBGene00171348	21	0	0	0	0	0	0	0	0
WBGene00047364	21	0	0	0	0	0	0	0	0
WBGene00045574	21	0	0	0	0	0	0	0	0
WBGene00171239	21	0	0	0	0	0	0	0	0
WBGene00017114	941	54	30	14	18	9	4	6	3
WBGene00168792	21	0	0	0	0	0	0	0	0
WBGene00023265	653	0	0	0	0	0	0	1	0
WBGene00017115	1179	1	0	0	0	0	0	0	0
WBGene00173366	21	0	0	0	0	0	0	0	0
WBGene00006038	416	112	56	46	51	56	24	15	12
WBGene00166902	21	0	0	0	0	0	0	0	0
WBGene00006040	420	110	53	44	51	58	23	15	12
WBGene00172911	21	0	0	0	0	0	0	0	0
WBGene00171158	21	0	0	0	0	0	0	0	0
WBGene00171274	21	0	0	0	0	0	0	0	0
WBGene00171142	21	0	0	0	0	0	0	0	0
WBGene00167627	21	0	0	1	0	0	0	0	0
WBGene00168847	21	0	0	0	0	0	0	0	0
WBGene00171019	21	0	0	0	0	0	0	0	0
WBGene00172939	21	0	0	0	0	0	0	0	0
WBGene00171822	21	0	0	0	0	0	0	0	0
WBGene00167391	21	0	0	0	0	0	0	0	0
WBGene00020905	1006	75	37	20	26	22	11	4	2
WBGene00020906	2666	26	52	6	16	6	6	4	4
WBGene00220250	4559	63	3	4	4	2	1	0	0
WBGene00015628	2556	4	1	1	2	0	1	1	0
WBGene00050051	21	0	0	0	0	0	0	0	0
WBGene00049889	21	0	0	0	0	0	0	0	0
WBGene00015629	1800	18	8	7	11	9	2	2	2
WBGene00170098	21	6	0	0	1	0	0	0	0
WBGene00169662	21	0	0	0	0	0	0	0	0
WBGene00172094	21	0	0	0	0	0	0	0	0
WBGene00046435	21	0	0	1	0	0	0	0	0
WBGene00165114	21	0	0	0	0	0	0	0	0
WBGene00167854	21	0	0	0	0	0	0	0	0
WBGene00199124	95	0	0	0	0	0	0	0	0
WBGene00168321	21	0	0	0	0	0	0	0	0
WBGene00167468	21	0	0	0	0	0	0	0	0
WBGene00044484	4627	26	36	9	14	14	6	10	1
WBGene00174314	21	0	0	0	0	1	0	0	0
WBGene00166589	21	0	0	0	0	0	1	0	0
WBGene00046761	21	0	0	0	1	0	0	0	0
WBGene00174462	21	0	0	0	1	0	0	0	0
WBGene00166364	21	0	0	0	0	0	0	0	0
WBGene00166410	21	0	1	0	0	0	0	0	0
WBGene00170112	21	0	0	0	0	0	0	0	0
WBGene00048457	21	0	0	0	0	0	0	0	0
WBGene00168486	21	3	0	0	0	1	0	0	0
WBGene00167337	21	0	0	0	0	0	0	0	0
WBGene00169740	21	0	0	0	0	0	1	0	0
WBGene00171968	21	0	0	0	0	0	0	0	0
WBGene00200871	133	0	0	0	0	0	0	1	0
WBGene00168934	21	0	0	0	0	0	0	0	0
WBGene00168338	21	0	0	0	0	0	0	0	0
WBGene00168992	21	0	0	0	0	0	0	0	0
WBGene00166053	21	0	0	0	0	0	0	0	0
WBGene00003448	457	373	120	217	167	152	82	54	47
WBGene00015630	4040	32	18	27	19	21	6	1	5
WBGene00004845	110	17	8	6	5	7	0	0	0
WBGene00003446	511	1043	526	1169	1015	914	429	276	228
WBGene00020071	1242	80	37	42	38	24	21	11	6
WBGene00020072	1333	73	42	34	25	29	8	12	12
WBGene00046270	21	0	0	0	0	0	0	0	0
WBGene00196900	148	0	0	0	0	0	0	0	0
WBGene00169153	21	0	0	0	0	0	0	0	0
WBGene00168985	21	0	0	0	0	0	0	0	0
WBGene00165379	21	0	0	0	0	0	0	0	0
WBGene00047378	21	0	0	0	0	0	0	0	0
WBGene00167266	21	0	0	0	0	0	0	0	0
WBGene00171029	21	0	0	0	0	0	0	0	0
WBGene00050809	21	0	0	0	0	0	0	0	0
WBGene00165734	21	0	0	0	0	0	0	0	0
WBGene00015326	2045	2090	1954	702	693	551	541	384	279
WBGene00015327	801	273	300	94	70	98	79	63	46
WBGene00015328	10457	251	361	194	161	153	100	79	55
WBGene00174087	21	0	0	0	0	1	0	0	0
WBGene00046213	21	0	2	0	2	0	0	2	0
WBGene00167516	21	0	2	0	2	0	0	2	0
WBGene00170249	21	0	2	0	2	0	0	2	0
WBGene00047444	21	0	0	0	0	0	0	0	0
WBGene00046522	21	0	0	1	0	0	0	0	0
WBGene00048129	21	0	0	1	2	0	0	0	0
WBGene00173427	21	0	0	0	0	0	0	0	0
WBGene00170802	21	0	0	0	1	1	0	0	0
WBGene00006428	9091	16	15	4	6	7	6	4	4
WBGene00046547	21	0	0	0	0	0	0	0	0
WBGene00167004	21	0	0	0	0	0	0	0	1
WBGene00170034	21	0	0	1	0	2	0	0	0
WBGene00167410	21	0	0	1	0	2	0	0	0
WBGene00171248	21	0	0	1	0	2	0	0	0
WBGene00004929	25480	271	301	204	169	174	119	81	84
WBGene00167797	21	0	0	0	0	0	0	0	0
WBGene00174857	21	0	0	0	0	0	0	0	0
WBGene00170888	21	0	0	0	0	0	0	0	0
WBGene00165094	21	0	0	0	0	0	0	0	0
WBGene00166010	21	0	0	0	0	0	0	0	0
WBGene00170936	21	0	0	0	0	0	0	0	0
WBGene00170120	21	0	0	0	0	0	0	0	0
WBGene00050073	21	0	0	0	0	0	0	0	0
WBGene00048836	21	0	0	0	0	0	0	0	0
WBGene00219653	902	1	0	0	0	1	0	0	0
WBGene00050761	21	1	0	0	0	0	0	0	0
WBGene00235380	186	0	0	0	0	0	0	0	0
WBGene00016057	822	484	378	113	69	78	103	70	36
WBGene00198105	143	0	1	0	0	0	0	0	0
WBGene00046656	21	0	0	0	0	0	0	0	0
WBGene00016058	332	540	107	111	134	104	25	18	17
WBGene00170806	21	0	0	0	0	0	0	0	0
WBGene00043147	358	479	99	116	139	105	24	20	13
WBGene00048897	21	0	0	0	0	0	0	0	0
WBGene00046509	21	0	0	0	0	0	0	0	0
WBGene00049539	21	0	0	0	0	0	0	0	0
WBGene00171221	21	0	0	0	0	0	0	0	0
WBGene00174833	21	0	0	0	0	0	0	0	0
WBGene00170980	21	0	0	0	0	0	0	0	0
WBGene00174913	21	0	0	0	0	0	0	0	0
WBGene00168695	21	0	0	0	0	0	0	0	0
WBGene00168088	21	0	0	0	0	0	0	0	0
WBGene00046014	21	0	0	0	0	0	0	0	0
WBGene00169845	21	0	0	0	0	0	0	0	0
WBGene00165885	21	0	0	0	0	0	0	0	0
WBGene00167852	21	0	0	0	0	0	0	0	0
WBGene00045625	21	0	0	0	0	0	0	0	0
WBGene00048194	21	0	0	0	0	0	0	0	0
WBGene00167285	21	0	0	0	0	0	0	0	0
WBGene00045711	21	0	0	0	0	0	0	0	0
WBGene00167905	21	0	0	2	4	2	0	0	0
WBGene00048259	21	0	0	2	4	2	0	0	0
WBGene00169989	21	0	0	0	0	0	0	0	0
WBGene00020995	1058	54	95	15	20	7	13	11	9
WBGene00020997	6586	11	12	3	13	8	1	0	3
WBGene00170959	21	0	0	0	2	1	0	0	1
WBGene00174808	21	0	0	0	0	0	0	0	0
WBGene00166921	21	0	0	0	0	0	0	0	0
WBGene00165017	21	0	0	0	0	0	0	0	0
WBGene00047312	21	0	0	0	0	0	0	0	0
WBGene00167482	21	0	0	0	0	0	0	0	0
WBGene00047645	21	0	0	0	0	0	0	0	0
WBGene00168101	21	0	0	0	0	0	0	0	0
WBGene00048379	21	0	0	0	0	0	0	0	0
WBGene00170658	21	0	0	0	0	0	0	0	0
WBGene00172399	21	0	0	0	0	0	0	0	0
WBGene00048040	21	0	0	0	0	0	0	0	0
WBGene00168247	21	0	0	0	0	0	0	0	0
WBGene00048978	21	0	0	0	0	0	0	0	0
WBGene00195093	2373	909	802	527	561	418	321	251	159
WBGene00021994	4279	61	73	30	31	27	23	13	9
WBGene00171828	21	0	0	0	0	0	0	0	0
WBGene00021995	850	36	12	4	13	6	6	2	5
WBGene00044346	936	1	1	1	1	0	2	1	1
WBGene00165673	21	0	0	0	0	0	0	0	0
WBGene00198041	150	0	0	0	0	0	0	0	0
WBGene00022000	1031	6	9	4	1	1	1	0	0
WBGene00022001	2436	3	9	2	5	1	2	0	0
WBGene00022002	431	1055	581	1290	1065	1002	468	322	239
WBGene00022003	1928	15	11	11	5	6	4	7	3
WBGene00018124	1411	35	21	9	27	10	5	6	3
WBGene00018125	881	35	17	10	14	12	3	5	2
WBGene00018127	1648	7	2	4	2	7	2	2	0
WBGene00202234	81	0	0	0	0	0	0	0	0
WBGene00173270	21	0	0	0	0	0	0	0	0
WBGene00018130	10022	25	22	16	11	9	2	6	3
WBGene00165732	21	0	0	0	0	0	0	0	0
WBGene00168978	21	0	0	0	0	0	0	0	0
WBGene00049391	21	0	0	0	0	0	0	0	0
WBGene00049475	21	0	0	0	0	0	0	0	0
WBGene00171193	21	0	0	0	0	0	0	0	0
WBGene00047179	21	0	0	0	0	0	0	0	0
WBGene00045595	21	0	0	0	0	0	0	0	0
WBGene00049602	21	0	0	0	0	0	0	0	0
WBGene00165419	21	0	0	0	0	0	0	0	0
WBGene00165047	21	0	0	0	0	0	0	0	0
WBGene00171329	21	0	0	0	0	0	0	0	0
WBGene00050840	21	2	0	1	1	0	0	0	0
WBGene00168790	21	0	0	0	0	0	0	0	0
WBGene00167143	21	0	0	0	0	0	0	0	0
WBGene00165365	21	0	0	0	0	0	0	0	0
WBGene00171289	21	0	0	0	0	0	0	0	0
WBGene00003444	454	868	450	1073	915	850	422	264	242
WBGene00022707	1557	21	14	5	4	6	1	4	1
WBGene00022708	938	67	27	16	20	6	6	1	2
WBGene00022709	2120	61	31	26	21	24	7	8	3
WBGene00022710	1548	3	1	2	3	2	0	0	0
WBGene00003452	457	918	460	1163	963	892	396	277	223
WBGene00004849	109	52	158	11	2	12	1	1	0
WBGene00166394	21	0	0	0	0	0	0	0	0
WBGene00170699	21	0	0	0	0	0	0	0	0
WBGene00174906	21	0	0	0	0	0	0	0	0
WBGene00166385	21	0	0	0	0	0	0	0	0
WBGene00174586	21	0	0	0	0	0	0	0	0
WBGene00049981	21	0	0	0	0	0	0	0	0
WBGene00174375	21	0	0	0	0	0	0	0	0
WBGene00172653	21	0	0	0	0	0	0	0	0
WBGene00171814	21	0	0	0	0	0	0	0	0
WBGene00165809	21	0	0	0	0	0	0	0	0
WBGene00050060	21	0	0	0	0	0	0	0	0
WBGene00050182	21	0	0	0	0	0	0	0	0
WBGene00166534	21	0	0	0	0	0	0	0	0
WBGene00170982	21	0	0	0	0	0	0	0	0
WBGene00164995	21	0	0	0	0	0	0	0	0
WBGene00165507	21	0	0	0	0	0	0	0	0
WBGene00166634	21	0	0	0	0	0	0	0	0
WBGene00046803	21	0	0	0	0	0	0	0	0
WBGene00167947	21	0	0	0	0	0	0	0	0
WBGene00167830	21	0	0	0	0	0	0	0	0
WBGene00169368	21	0	0	0	0	0	0	0	0
WBGene00165565	21	0	1	0	0	0	0	0	0
WBGene00174667	21	0	1	0	0	0	0	0	0
WBGene00047034	21	0	0	0	0	0	0	0	0
WBGene00199412	148	1	0	0	0	1	0	0	0
WBGene00170554	21	0	0	0	0	0	0	0	0
WBGene00046829	21	0	0	0	0	0	0	0	0
WBGene00050477	21	0	0	0	0	0	0	0	0
WBGene00172560	21	0	0	0	0	0	0	0	0
WBGene00167183	21	0	0	0	0	0	0	0	0
WBGene00165743	21	0	0	0	0	0	0	0	0
WBGene00170860	21	0	0	0	0	0	0	0	0
WBGene00046272	21	0	0	0	0	0	0	0	0
WBGene00173083	21	0	0	0	0	0	0	0	0
WBGene00047867	21	0	0	0	0	0	0	0	0
WBGene00023167	72	1	1	0	0	0	0	0	0
WBGene00021160	6356	542	1315	265	226	248	352	296	172
WBGene00021161	2045	99	82	27	30	25	10	12	13
WBGene00171336	21	0	0	0	0	0	0	0	0
WBGene00201386	150	0	2	1	1	0	0	0	0
WBGene00018319	7769	2404	2666	1244	1157	1019	825	720	432
WBGene00001243	2678	1128	1052	612	552	471	444	329	266
WBGene00172788	21	0	1	0	0	0	0	0	0
WBGene00174550	21	0	1	0	0	0	0	0	0
WBGene00219694	810	1	0	2	1	2	1	0	0
WBGene00167114	21	0	0	0	0	0	0	0	0
WBGene00173551	21	0	0	0	0	0	0	0	0
WBGene00001244	1931	1188	1423	436	337	371	384	261	236
WBGene00002032	1374	468	634	236	209	200	191	109	85
WBGene00022776	1007	304	369	300	251	238	218	160	107
WBGene00196096	219	0	0	0	0	2	1	0	0
WBGene00171284	21	1	0	0	0	0	0	0	0
WBGene00170867	21	0	0	0	0	0	0	0	0
WBGene00166491	21	0	0	0	0	0	0	0	0
WBGene00045743	21	0	0	0	0	0	0	0	0
WBGene00165442	21	0	0	0	0	0	0	0	0
WBGene00050038	21	0	0	0	0	0	0	0	0
WBGene00170913	21	0	0	0	0	0	0	0	0
WBGene00166383	21	0	0	0	0	0	0	0	0
WBGene00171235	21	0	0	0	0	0	0	0	0
WBGene00171931	21	0	0	0	0	0	0	0	0
WBGene00165429	21	0	0	0	0	0	0	0	0
WBGene00165463	21	0	0	0	0	0	0	0	0
WBGene00235383	2741	15	11	5	10	7	3	7	1
WBGene00022778	728	16	8	0	3	3	2	3	0
WBGene00004992	2945	5	3	4	1	6	2	0	0
WBGene00198043	145	1	2	1	0	0	0	0	0
WBGene00167758	21	0	0	0	0	0	0	0	0
WBGene00001223	2290	108	1	21	38	15	2	1	0
WBGene00048345	21	0	0	0	0	0	0	0	0
WBGene00174559	21	0	0	0	0	0	0	0	0
WBGene00047357	21	0	0	0	0	0	0	0	0
WBGene00173317	21	0	0	0	0	0	0	0	0
WBGene00166088	21	0	0	0	0	0	0	0	0
WBGene00173964	21	0	0	0	0	0	0	0	0
WBGene00167352	21	0	0	0	0	0	0	0	0
WBGene00169452	21	0	0	0	0	0	0	0	0
WBGene00170479	21	0	0	0	0	0	0	0	0
WBGene00049932	21	0	0	0	0	0	0	0	0
WBGene00050658	21	0	0	0	0	0	0	0	0
WBGene00165600	21	0	0	0	0	0	0	0	0
WBGene00166662	21	0	0	0	0	0	0	0	0
WBGene00172754	21	0	0	0	0	0	0	0	0
WBGene00048932	21	0	0	0	0	0	0	0	0
WBGene00174929	21	0	0	0	0	0	0	0	0
WBGene00168890	21	0	0	0	0	0	0	0	0
WBGene00174648	21	0	0	0	0	0	0	0	0
WBGene00169307	21	0	0	0	0	0	0	0	0
WBGene00172130	21	0	0	0	0	0	0	0	0
WBGene00050235	21	0	0	0	0	0	0	0	0
WBGene00049023	21	0	0	0	0	0	0	0	0
WBGene00169888	21	0	0	0	0	0	0	0	0
WBGene00168838	21	0	0	0	0	0	0	0	0
WBGene00172650	21	0	0	0	0	0	0	0	0
WBGene00046843	21	0	0	0	0	0	0	0	0
WBGene00165129	21	0	0	0	0	0	0	0	0
WBGene00050662	21	0	0	0	0	0	0	0	0
WBGene00046197	21	0	0	0	0	0	0	0	0
WBGene00167923	21	0	0	0	0	0	0	0	0
WBGene00172099	21	0	0	0	0	0	0	0	0
WBGene00173903	21	0	0	0	0	0	0	0	0
WBGene00047254	21	0	0	0	0	0	0	0	0
WBGene00170851	21	0	0	0	0	0	0	0	0
WBGene00167849	21	0	0	0	0	0	0	0	0
WBGene00168218	21	0	0	0	0	0	0	0	0
WBGene00171647	21	0	0	0	0	0	0	0	0
WBGene00171591	21	0	0	0	0	0	0	0	0
WBGene00170619	21	0	0	0	0	0	0	0	0
WBGene00167453	21	0	0	0	0	1	0	0	0
WBGene00171725	21	0	0	0	0	0	0	0	0
WBGene00168354	21	0	0	0	0	0	0	0	0
WBGene00167291	21	0	0	0	0	0	0	0	0
WBGene00173393	21	0	0	0	0	0	0	0	0
WBGene00171584	21	0	0	0	0	0	0	0	0
WBGene00167531	21	0	0	0	0	0	0	0	0
WBGene00021153	1463	400	493	160	107	113	138	126	69
WBGene00235281	454	260	147	168	184	136	48	30	25
WBGene00021793	1948	8	5	4	2	2	0	0	0
WBGene00020435	2407	31	10	16	11	12	5	5	1
WBGene00172536	21	0	0	0	0	0	0	0	0
WBGene00235273	1691	3	4	1	2	1	1	0	0
WBGene00168464	21	0	0	0	0	0	1	0	0
WBGene00015098	2213	136	161	47	55	75	49	29	25
WBGene00206473	600	2	2	3	0	0	0	0	0
WBGene00172203	21	0	0	0	0	0	0	1	0
WBGene00167412	21	0	0	0	0	0	0	0	0
WBGene00047994	21	0	0	0	0	0	0	0	0
WBGene00167505	21	0	0	0	0	0	0	0	0
WBGene00166142	21	0	0	0	0	0	0	0	0
WBGene00199390	57	1	0	0	0	0	1	0	0
WBGene00006745	32673	493	591	276	255	251	158	120	87
WBGene00170687	21	0	0	0	0	0	0	1	0
WBGene00047467	21	0	1	0	0	0	0	1	0
WBGene00169744	21	0	0	0	0	0	0	1	0
WBGene00171887	21	0	0	0	0	0	0	1	0
WBGene00172491	21	0	1	0	0	0	0	0	0
WBGene00173102	21	0	0	1	0	0	0	0	0
WBGene00168553	21	0	0	1	0	0	0	0	0
WBGene00167588	21	0	0	1	0	0	0	0	0
WBGene00168879	21	0	0	0	0	0	0	0	0
WBGene00171411	21	0	0	0	0	1	1	0	0
WBGene00169951	21	0	0	0	0	0	0	0	0
WBGene00171165	21	0	0	0	0	0	0	0	0
WBGene00165256	21	0	0	0	0	0	0	0	0
WBGene00173021	21	0	0	0	0	0	0	0	0
WBGene00001411	4851	893	1289	494	495	399	331	271	200
WBGene00171617	21	0	0	0	0	0	0	0	0
WBGene00049807	21	0	0	0	0	0	0	0	0
WBGene00169929	21	0	0	0	0	0	0	0	0
WBGene00167156	21	0	0	0	0	0	0	0	0
WBGene00169278	21	1	0	0	0	0	0	0	0
WBGene00167039	21	0	0	0	0	0	0	0	0
WBGene00171923	21	0	0	0	0	0	0	0	0
WBGene00171432	21	0	0	0	0	0	0	0	0
WBGene00049727	21	0	0	0	0	0	0	0	0
WBGene00047259	21	0	0	0	0	0	0	0	0
WBGene00046841	21	0	0	0	0	0	0	0	0
WBGene00172432	21	0	0	0	0	0	0	0	0
WBGene00165182	21	0	0	0	0	1	0	0	0
WBGene00171138	21	0	0	0	0	0	0	0	0
WBGene00167385	21	0	0	0	0	0	0	0	0
WBGene00020465	7114	3	9	10	10	8	0	4	2
WBGene00173670	21	0	0	0	0	0	0	0	0
WBGene00173734	21	0	0	0	0	0	0	0	0
WBGene00046907	21	0	0	0	0	0	0	0	0
WBGene00170105	21	0	0	0	1	0	0	0	0
WBGene00165908	21	0	0	0	1	0	0	0	0
WBGene00168092	21	0	0	0	0	0	0	0	0
WBGene00219682	222	5	6	2	4	1	0	0	0
WBGene00048983	21	0	0	0	0	0	0	0	0
WBGene00048560	21	0	0	0	0	0	0	0	0
WBGene00165918	21	0	0	0	0	0	0	0	0
WBGene00049005	21	0	0	0	0	0	0	0	0
WBGene00168472	21	0	0	0	0	0	0	0	0
WBGene00049952	21	0	0	0	0	0	0	0	0
WBGene00171706	21	0	0	0	0	0	0	0	0
WBGene00047122	21	0	0	0	0	0	0	0	0
WBGene00048203	21	0	0	0	0	0	0	0	0
WBGene00045859	21	0	0	0	0	0	0	0	0
WBGene00167785	21	0	0	0	0	0	0	0	0
WBGene00165428	21	0	0	0	0	0	0	0	0
WBGene00168380	21	0	0	0	0	0	0	0	0
WBGene00050657	21	0	0	0	0	0	0	0	0
WBGene00174381	21	0	0	0	0	0	0	0	0
WBGene00168334	21	0	0	0	0	0	0	0	0
WBGene00165392	21	0	0	0	0	0	0	0	0
WBGene00045927	21	0	0	0	0	0	0	0	0
WBGene00169262	21	0	0	0	0	0	0	0	0
WBGene00046870	21	0	0	0	0	0	0	0	0
WBGene00173208	21	0	1	0	0	0	0	0	0
WBGene00172963	21	0	0	0	0	0	0	0	0
WBGene00165787	21	0	0	0	0	0	0	0	0
