DOG_end_local	DOG_end_meta	DOG_from_downstream_gene	DOG_from_upstream_gene	DOG_into_downstream_gene	DOG_length	DOG_start_local	DOG_start_meta	POG_into_upstream_gene	TYPE	chr	dot	dot2	end	gene_biotype_name	gene_id	gene_id_name	inside_gene	inside_gene_opposite_strand:antisense	inside_gene_opposite_strand:lincRNA	inside_gene_opposite_strand:miRNA	inside_gene_opposite_strand:ncRNA	inside_gene_opposite_strand:piRNA	inside_gene_opposite_strand:protein_coding	inside_gene_opposite_strand:pseudogene	inside_gene_opposite_strand:rRNA	inside_gene_opposite_strand:snRNA	inside_gene_opposite_strand:snoRNA	inside_gene_opposite_strand:tRNA	inside_gene_same_strand:antisense	inside_gene_same_strand:lincRNA	inside_gene_same_strand:miRNA	inside_gene_same_strand:ncRNA	inside_gene_same_strand:piRNA	inside_gene_same_strand:protein_coding	inside_gene_same_strand:pseudogene	inside_gene_same_strand:snRNA	inside_gene_same_strand:snoRNA	inside_gene_same_strand:tRNA	left_int_length	length	right_int_length	source	start	strand	type	sample_name	DOG_overlap_same_strand_local:lincRNA	DOG_overlap_same_strand_meta:lincRNA	DOG_overlap_opposite_strand_local:lincRNA	DOG_overlap_opposite_strand_meta:lincRNA	DOG_overlap_same_strand_local:protein_coding	DOG_overlap_same_strand_meta:protein_coding	DOG_overlap_opposite_strand_local:protein_coding	DOG_overlap_opposite_strand_meta:protein_coding	DOG_overlap_same_strand_local:miRNA	DOG_overlap_same_strand_meta:miRNA	DOG_overlap_opposite_strand_local:miRNA	DOG_overlap_opposite_strand_meta:miRNA	DOG_overlap_same_strand_local:ncRNA	DOG_overlap_same_strand_meta:ncRNA	DOG_overlap_opposite_strand_local:ncRNA	DOG_overlap_opposite_strand_meta:ncRNA	DOG_overlap_same_strand_local:pseudogene	DOG_overlap_same_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:pseudogene	DOG_overlap_opposite_strand_meta:pseudogene	DOG_overlap_opposite_strand_local:rRNA	DOG_overlap_opposite_strand_meta:rRNA	DOG_overlap_same_strand_local:snRNA	DOG_overlap_same_strand_meta:snRNA	DOG_overlap_opposite_strand_local:snRNA	DOG_overlap_opposite_strand_meta:snRNA	DOG_overlap_same_strand_local:antisense	DOG_overlap_same_strand_meta:antisense	DOG_overlap_opposite_strand_local:antisense	DOG_overlap_opposite_strand_meta:antisense	DOG_overlap_same_strand_local:tRNA	DOG_overlap_same_strand_meta:tRNA	DOG_overlap_opposite_strand_local:tRNA	DOG_overlap_opposite_strand_meta:tRNA	DOG_overlap_same_strand_local:piRNA	DOG_overlap_same_strand_meta:piRNA	DOG_overlap_opposite_strand_local:piRNA	DOG_overlap_opposite_strand_meta:piRNA	DOG_overlap_same_strand_local:snoRNA	DOG_overlap_same_strand_meta:snoRNA	DOG_overlap_opposite_strand_local:snoRNA	DOG_overlap_opposite_strand_meta:snoRNA
15072266	15072266	0	True	False	400	15071866	15071866	0	DOG	I	.	.	15072426	ncRNA	gene_id "WBGene00201669"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00201669	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1686.0	160	0.0	WormBase	15072266	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
433659	433659	0	False	False	200	433459	433459	0	DOG	II	.	.	435406	pseudogene	gene_id "WBGene00044639"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00044639	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4507.0	1747	0.0	WormBase	433659	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
995288	995288	0	False	False	600	994688	994688	0	DOG	II	.	.	996212	protein_coding	gene_id "WBGene00043328"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00043328	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16337.0	924	0.0	WormBase	995288	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00043327']	['WBGene00043327']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2280678	2280678	0	False	False	200	2280478	2280478	0	DOG	II	.	.	2283395	protein_coding	gene_id "WBGene00019592"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00019592	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1532.0	2717	0.0	WormBase	2280678	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00044361']	['WBGene00044361']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5348096	5348096	0	False	False	400	5347696	5347696	0	DOG	II	.	.	5350546	protein_coding	gene_id "WBGene00017288"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017288	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3221.0	2450	0.0	WormBase	5348096	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10574651	10574651	0	False	False	200	10574451	10574451	0	DOG	II	.	.	10574840	ncRNA	gene_id "WBGene00219803"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00219803	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4216.0	189	0.0	WormBase	10574651	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10788106	10788106	0	False	False	200	10787906	10787906	0	DOG	II	.	.	10793493	protein_coding	gene_id "WBGene00011067"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00011067	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4144.0	5387	0.0	WormBase	10788106	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00011072']	['WBGene00011072']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10844313	10844313	0	False	False	500	10843813	10843813	0	DOG	II	.	.	10855554	protein_coding	gene_id "WBGene00010910"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00010910	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	688.0	11241	0.0	WormBase	10844313	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10951879	10951879	0	False	False	200	10951679	10951679	0	DOG	II	.	.	10953165	protein_coding	gene_id "WBGene00003783"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003783	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6219.0	1286	0.0	WormBase	10951879	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14346877	14346877	0	False	False	400	14346477	14346477	0	DOG	II	.	.	14348792	protein_coding	gene_id "WBGene00002996"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00002996	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	439.0	1915	0.0	WormBase	14346877	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15064267	15064267	0	False	False	300	15063967	15063967	0	DOG	II	.	.	15071671	protein_coding	gene_id "WBGene00013164"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013164	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8549.0	7404	0.0	WormBase	15064267	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2679497	2679497	0	False	False	300	2679197	2679197	0	DOG	IV	.	.	2679668	ncRNA	gene_id "WBGene00235348"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00235348	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	875.0	171	0.0	WormBase	2679497	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8753195	8753195	0	False	True	600	8752860	8752860	0	DOG	IV	.	.	8754823	protein_coding	gene_id "WBGene00008968"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00008968	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.0	1628	0.0	WormBase	8753195	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	['WBGene00004051']	NA	NA	NA	NA	NA	['WBGene00219908']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10493071	10493071	0	False	False	200	10492871	10492871	0	DOG	IV	.	.	10501599	protein_coding	gene_id "WBGene00006527"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00006527	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	['WBGene00202419']	0	0	0	0	0	0	9416.0	8528	0.0	WormBase	10493071	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00000419']	['WBGene00000419']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11363194	11363194	0	True	False	500	11362694	11362694	0	DOG	IV	.	.	11363266	pseudogene	gene_id "WBGene00014829"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00014829	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1685.0	72	0.0	WormBase	11363194	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13408606	13408606	0	False	False	200	13408406	13408406	0	DOG	IV	.	.	13412895	protein_coding	gene_id "WBGene00013382"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013382	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.0	4289	0.0	WormBase	13408606	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1185248	1185248	0	False	False	200	1185048	1185048	0	DOG	III	.	.	1193812	protein_coding	gene_id "WBGene00022491"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022491	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8695.0	8564	0.0	WormBase	1185248	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3612951	3612951	0	False	False	1100	3611851	3611851	0	DOG	III	.	.	3627142	protein_coding	gene_id "WBGene00004765"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004765	0	0	0	0	['WBGene00202440']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6249.0	14191	0.0	WormBase	3612951	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00004213']	['WBGene00004213']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4894647	4894647	0	False	False	1100	4893547	4893547	0	DOG	III	.	.	4899085	protein_coding	gene_id "WBGene00003598"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00003598	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1238.0	4438	0.0	WormBase	4894647	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6422459	6422459	0	False	False	200	6422259	6422259	0	DOG	III	.	.	6427305	protein_coding	gene_id "WBGene00015485"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015485	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	574.0	4846	0.0	WormBase	6422459	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8985092	8985092	0	False	False	200	8984892	8984892	0	DOG	III	.	.	8985191	ncRNA	gene_id "WBGene00199513"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00199513	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3195.0	99	0.0	WormBase	8985092	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11849951	11849951	0	False	False	400	11849551	11849551	0	DOG	III	.	.	11862249	protein_coding	gene_id "WBGene00013225"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013225	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3486.0	12298	0.0	WormBase	11849951	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12123200	12123200	0	False	False	400	12122800	12122800	0	DOG	III	.	.	12123256	ncRNA	gene_id "WBGene00220207"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00220207	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4730.0	56	0.0	WormBase	12123200	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12224487	12224487	0	False	False	600	12223887	12223887	0	DOG	III	.	.	12225331	protein_coding	gene_id "WBGene00013552"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013552	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5853.0	844	0.0	WormBase	12224487	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	['WBGene00013551']	['WBGene00013551']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12538664	12538664	0	False	False	900	12537764	12537764	0	DOG	III	.	.	12575401	protein_coding	gene_id "WBGene00013732"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00013732	0	0	0	0	['WBGene00196395']	0	0	0	0.0	0	0	0	0	0	0	['WBGene00196205']	0	0	0	0	0	0	6373.0	36737	0.0	WormBase	12538664	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13143373	13143373	0	False	False	300	13143073	13143073	0	DOG	III	.	.	13152858	protein_coding	gene_id "WBGene00012719"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00012719	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3759.0	9485	0.0	WormBase	13143373	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10371077	10371077	0	False	False	200	10370877	10370877	0	DOG	X	.	.	10372664	protein_coding	gene_id "WBGene00044949"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044949	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	25899.0	1587	0.0	WormBase	10371077	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2375043	2375043	0	False	False	500	2374543	2374543	0	DOG	V	.	.	2379505	protein_coding	gene_id "WBGene00021227"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021227	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1658.0	4462	0.0	WormBase	2375043	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2483004	2483004	0	False	False	500	2482504	2482504	0	DOG	V	.	.	2494791	protein_coding	gene_id "WBGene00015273"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00015273	0	0	0	0	0	0	['WBGene00015272']	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1658.0	11787	0.0	WormBase	2483004	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4517643	4517643	0	False	False	600	4517043	4517043	0	DOG	V	.	.	4549291	protein_coding	gene_id "WBGene00004947"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00004947	0	0	0	0	['WBGene00197125']	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	36097.0	31648	0.0	WormBase	4517643	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6003575	6003575	0	False	False	200	6003375	6003375	0	DOG	V	.	.	6006746	antisense	gene_id "WBGene00219683"; gene_source "WormBase"; gene_biotype "antisense";	WBGene00219683	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	3083.0	3171	0.0	WormBase	6003575	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8853006	8853006	0	False	False	500	8852506	8852506	0	DOG	V	.	.	8853431	protein_coding	gene_id "WBGene00001928"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001928	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2835.0	425	0.0	WormBase	8853006	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8854993	8854993	0	False	False	300	8854693	8854693	0	DOG	V	.	.	8862049	protein_coding	gene_id "WBGene00017190"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00017190	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562.0	7056	0.0	WormBase	8854993	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8895101	8895101	0	True	False	500	8894601	8894601	0	DOG	V	.	.	8895472	protein_coding	gene_id "WBGene00001894"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001894	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2618.0	371	0.0	WormBase	8895101	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
212256	212256	0	False	False	300	211956	211956	0	DOG	I	.	.	215491	pseudogene	gene_id "WBGene00004246"; gene_source "WormBase"; gene_biotype "pseudogene";	WBGene00004246	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	29484.0	3235	0.0	WormBase	212256	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
873164	873164	0	False	False	300	872864	872864	0	DOG	I	.	.	882713	protein_coding	gene_id "WBGene00022389"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00022389	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	26401.0	9549	0.0	WormBase	873164	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1259374	1259374	0	False	False	400	1258974	1258974	0	DOG	I	.	.	1268155	protein_coding	gene_id "WBGene00001707"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00001707	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	8052.0	8781	0.0	WormBase	1259374	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1988246	1988246	0	False	False	200	1988046	1988046	0	DOG	I	.	.	2010525	protein_coding	gene_id "WBGene00021238"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021238	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	13255.0	22279	0.0	WormBase	1988246	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2049140	2049140	0	False	False	300	2048840	2048840	0	DOG	I	.	.	2050177	protein_coding	gene_id "WBGene00044435"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00044435	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5335.0	1037	0.0	WormBase	2049140	-	gene	OK8-J2-2_split	NA	NA	['WBGene00219749']	['WBGene00219749']	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2377089	2377089	0	False	False	2000	2375089	2375089	0	DOG	I	.	.	2381851	protein_coding	gene_id "WBGene00021473"; gene_source "WormBase"; gene_biotype "protein_coding";	WBGene00021473	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	6231.0	4762	0.0	WormBase	2377089	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2822737	2822737	0	False	False	300	2822437	2822437	0	DOG	I	.	.	2822836	ncRNA	gene_id "WBGene00220118"; gene_source "WormBase"; gene_biotype "ncRNA";	WBGene00220118	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	437.0	99	0.0	WormBase	2822737	-	gene	OK8-J2-2_split	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
